,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,15-TwoStageWithin,exp_19,0.0,0.4254,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.28,1.0,0.0,TwoStageWithin,0.6875,0.5477,1,0.3826
1,15-TwoStageWithin,exp_108,0.0,0.162,0.6,0.4,0.4,0.0,0.3,0.21,0.78,0.0,0.0,TwoStageWithin,0.5795,0.8264,1,0.1245
2,15-TwoStageWithin,exp_107,1.0,2.8014,0.5,0.4,0.5,0.0,0.3,0.21,0.78,1.0,1.0,TwoStageWithin,0.5884,0.8149,1,0.7686
3,15-TwoStageWithin,exp_60,1.0,0.5095,0.6,0.21,0.4,0.0,0.62,0.18,0.41,0.0,1.0,TwoStageWithin,0.6894,0.5131,1,0.1799
4,15-TwoStageWithin,catch_5,1.0,0.2363,0.5,0.49,0.5,1.0,0.43,0.32,0.4,1.0,1.0,TwoStageWithin,0.6078,0.2127,0,1.0855
5,15-TwoStageWithin,exp_73,1.0,0.2019,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.8,1.0,1.0,TwoStageWithin,0.3249,0.9843,1,0.2319
6,15-TwoStageWithin,exp_45,0.0,0.2986,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.5193,0.1117,0,0.3042
7,15-TwoStageWithin,exp_101,1.0,0.2319,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,1.0,TwoStageWithin,0.6406,0.7274,0,0.26
8,15-TwoStageWithin,exp_80,1.0,0.7545,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,0.684,0.4201,0,0.096
9,15-TwoStageWithin,exp_26,1.0,0.6178,0.4,0.17,0.6,0.0,0.3,0.2,0.3,0.0,1.0,TwoStageWithin,0.619,0.7687,1,0.3774
10,15-TwoStageWithin,catch_2,0.0,0.4588,0.5,0.6,0.5,1.0,0.4,0.22,0.38,0.0,0.0,TwoStageWithin,0.3927,0.0364,0,0.3538
11,15-TwoStageWithin,exp_74,1.0,0.1573,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.2561,0.9953,1,0.1122
12,15-TwoStageWithin,exp_115,1.0,1.3552,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,1.0,TwoStageWithin,0.605,0.7914,1,0.9046
13,15-TwoStageWithin,catch_7,0.0,0.0718,0.5,0.48,0.5,1.0,0.52,0.21,0.28,1.0,0.0,TwoStageWithin,0.418,0.0472,0,0.1442
14,15-TwoStageWithin,catch_6,0.0,1.1836,0.5,0.59,0.5,1.0,0.27,0.19,0.23,0.0,0.0,TwoStageWithin,0.4087,0.043,0,0.1735
15,15-TwoStageWithin,exp_23,1.0,1.0751,0.5,0.17,0.5,1.0,0.8300000000000001,0.43,0.28,1.0,1.0,TwoStageWithin,0.6875,0.5477,0,0.4449
16,15-TwoStageWithin,exp_99,1.0,0.7,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,1.0,TwoStageWithin,0.6406,0.7274,1,0.5988
17,15-TwoStageWithin,exp_43,0.0,0.2487,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.5193,0.1117,0,0.4803
18,15-TwoStageWithin,catch_8,0.0,0.1889,0.5,0.32,0.5,1.0,0.5,0.37,0.22,0.0,0.0,TwoStageWithin,0.5463,0.1365,0,0.2447
19,15-TwoStageWithin,exp_114,1.0,1.0517,0.4,0.22,0.6,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.4791,0.9186,1,0.5079
20,15-TwoStageWithin,exp_50,1.0,1.096,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.44,0.9419,1,0.321
21,15-TwoStageWithin,exp_68,1.0,0.6841,0.6,0.51,0.4,0.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,0.6473,0.7122,0,0.3143
22,15-TwoStageWithin,exp_67,1.0,0.6302,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,1.0,TwoStageWithin,0.6274,0.7538,0,0.484
23,15-TwoStageWithin,exp_8,0.0,0.6479,0.4,0.29,0.6,1.0,0.5,0.18,0.7,0.0,0.0,TwoStageWithin,0.6712,0.6419,0,0.2739
24,15-TwoStageWithin,exp_1,0.0,0.4772,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.79,1.0,0.0,TwoStageWithin,0.605,0.7914,1,1.5061
25,15-TwoStageWithin,exp_40,1.0,0.2345,0.4,0.48,0.6,1.0,0.79,0.1699999999999999,0.81,0.0,1.0,TwoStageWithin,0.5349,0.1255,1,0.2771
26,15-TwoStageWithin,exp_94,0.0,0.2373,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,0.659,0.3176,1,0.2121
27,15-TwoStageWithin,exp_37,1.0,0.6958,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,1.0,TwoStageWithin,0.6586,0.3164,0,0.574
28,15-TwoStageWithin,exp_53,1.0,0.1044,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.49,1.0,1.0,TwoStageWithin,0.5876,0.8159,1,0.1688
29,15-TwoStageWithin,exp_29,0.0,0.1961,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,0.0,TwoStageWithin,0.6802,0.6019,0,0.4198
30,15-TwoStageWithin,catch_4,0.0,0.2778,0.5,0.31,0.5,1.0,0.73,0.4,0.19,0.0,0.0,TwoStageWithin,0.4527,0.065,0,0.3004
