,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,7-TwoStageBetween,exp_117,0.0,0.1025,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,0.0,TwoStageWithin,0.5459,0.6606,0,0.5163
1,7-TwoStageBetween,exp_88,0.0,0.2365,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,0.5652,0.5255,0,2.0006
2,7-TwoStageBetween,catch_9,0.0,0.4738,0.5,0.72,0.5,1.0,0.4,0.18,0.48,1.0,0.0,TwoStageWithin,0.5356,0.3037,0,0.9737
3,7-TwoStageBetween,exp_15,1.0,0.5946,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,1.0,TwoStageWithin,0.5361,0.6948,0,0.212
4,7-TwoStageBetween,exp_52,1.0,0.2998,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.5483,0.6505,0,0.7647
5,7-TwoStageBetween,exp_60,1.0,0.9244,0.6,0.21,0.4,0.0,0.62,0.18,0.41,0.0,1.0,TwoStageWithin,0.5514,0.637,0,0.3343
6,7-TwoStageBetween,exp_108,0.0,0.5973,0.6,0.4,0.4,0.0,0.3,0.21,0.78,0.0,0.0,TwoStageWithin,0.5266,0.7222,1,0.2542
7,7-TwoStageBetween,exp_19,0.0,0.457,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.28,1.0,0.0,TwoStageWithin,0.5629,0.5604,1,0.1814
8,7-TwoStageBetween,catch_6,0.0,0.531,0.5,0.59,0.5,1.0,0.27,0.19,0.23,0.0,0.0,TwoStageWithin,0.4979,0.2138,1,0.2248
9,7-TwoStageBetween,catch_1,0.0,0.1477,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.29,1.0,0.0,TwoStageWithin,0.5583,0.4009,1,0.1823
10,7-TwoStageBetween,exp_36,1.0,2.3038,0.6,0.7,0.4,0.0,0.32,0.2,0.79,0.0,1.0,TwoStageWithin,0.5652,0.5245,1,0.3812
11,7-TwoStageBetween,exp_27,1.0,0.4416,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,0.5621,0.5694,0,0.3754
12,7-TwoStageBetween,exp_1,1.0,0.5001,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.79,1.0,1.0,TwoStageWithin,0.5416,0.6766,1,0.3827
13,7-TwoStageBetween,exp_102,0.0,0.4822,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.58,0.0,0.0,TwoStageWithin,0.5652,0.4748,0,1.5268
14,7-TwoStageBetween,catch_4,0.0,0.5884,0.5,0.31,0.5,1.0,0.73,0.4,0.19,0.0,0.0,TwoStageWithin,0.539,0.3144,1,0.9842
15,7-TwoStageBetween,exp_94,1.0,0.3835,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.5615,0.4256,0,0.3758
16,7-TwoStageBetween,exp_68,1.0,1.0161,0.6,0.51,0.4,0.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,0.5506,0.6406,0,2.1614
17,7-TwoStageBetween,exp_3,1.0,0.6467,0.5,0.49,0.5,0.0,0.8300000000000001,0.53,0.79,1.0,1.0,TwoStageWithin,0.5416,0.6766,1,0.1309
18,7-TwoStageBetween,exp_53,1.0,0.3893,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.49,1.0,1.0,TwoStageWithin,0.5552,0.6176,1,0.6844
