,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,7-TwoStageMixtureNoScaling,exp_117,1.0,0.1471,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,1.0,TwoStageWithin,0.5035,0.6032,0,0.4031
1,7-TwoStageMixtureNoScaling,exp_88,1.0,0.6903,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.505,0.5917,1,0.3744
2,7-TwoStageMixtureNoScaling,catch_9,1.0,0.1948,0.5,0.72,0.5,1.0,0.4,0.18,0.48,1.0,1.0,TwoStageWithin,0.486,0.3124,1,1.582
3,7-TwoStageMixtureNoScaling,exp_15,0.0,0.2405,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,0.0,TwoStageWithin,0.5056,0.5873,1,0.1727
4,7-TwoStageMixtureNoScaling,exp_52,1.0,0.6158,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.5107,0.5079,0,0.1902
5,7-TwoStageMixtureNoScaling,exp_60,0.0,0.5492,0.6,0.21,0.4,0.0,0.62,0.18,0.41,0.0,0.0,TwoStageWithin,0.5106,0.4837,0,0.4033
6,7-TwoStageMixtureNoScaling,exp_108,1.0,0.6979,0.6,0.4,0.4,0.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,0.5093,0.5465,1,0.7122
7,7-TwoStageMixtureNoScaling,exp_19,1.0,0.2676,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.28,1.0,1.0,TwoStageWithin,0.5103,0.5279,1,0.8411
8,7-TwoStageMixtureNoScaling,catch_6,0.0,0.7122,0.5,0.59,0.5,1.0,0.27,0.19,0.23,0.0,0.0,TwoStageWithin,0.487,0.3162,1,0.274
9,7-TwoStageMixtureNoScaling,catch_1,0.0,0.2666,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.29,1.0,0.0,TwoStageWithin,0.5043,0.403,0,0.2731
10,7-TwoStageMixtureNoScaling,exp_36,1.0,2.6843,0.6,0.7,0.4,0.0,0.32,0.2,0.79,0.0,1.0,TwoStageWithin,0.4997,0.373,0,0.6896
11,7-TwoStageMixtureNoScaling,exp_27,0.0,0.0775,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,0.0,TwoStageWithin,0.5099,0.5365,0,0.1172
12,7-TwoStageMixtureNoScaling,exp_1,1.0,0.5292,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.79,1.0,1.0,TwoStageWithin,0.5024,0.6103,0,0.7172
