,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,1-TwoStageMixtureNoScaling,exp_22,1.0,1.2204,0.6,0.17,0.4,1.0,0.8300000000000001,0.43,0.28,0.0,1.0,TwoStageWithin,0.4429,0.607,0,0.1134
1,1-TwoStageMixtureNoScaling,exp_42,1.0,0.7076,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.81,0.0,1.0,TwoStageWithin,0.4464,0.575,0,0.1662
2,1-TwoStageMixtureNoScaling,exp_27,1.0,0.7974,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,0.4339,0.6608,1,0.1225
3,1-TwoStageMixtureNoScaling,catch_3,0.0,0.514,0.5,0.38,0.5,1.0,0.6799999999999999,0.58,0.19,1.0,0.0,TwoStageWithin,0.3526,0.1335,0,0.3253
4,1-TwoStageMixtureNoScaling,exp_108,1.0,0.7156,0.6,0.4,0.4,0.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,0.3354,0.8903,1,0.0812
5,1-TwoStageMixtureNoScaling,exp_25,0.0,0.3346,0.5,0.17,0.5,1.0,0.3,0.2,0.3,1.0,0.0,TwoStageWithin,0.4339,0.6608,0,1.4111
6,1-TwoStageMixtureNoScaling,catch_9,0.0,0.1238,0.5,0.72,0.5,1.0,0.4,0.18,0.48,1.0,0.0,TwoStageWithin,0.2873,0.0596,0,0.5969
7,1-TwoStageMixtureNoScaling,exp_80,1.0,0.3593,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,0.4102,0.7479,1,0.1377
8,1-TwoStageMixtureNoScaling,exp_9,1.0,0.1179,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,1.0,TwoStageWithin,0.3584,0.8576,1,0.4921
9,1-TwoStageMixtureNoScaling,exp_43,0.0,0.5109,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.4493,0.5271,1,0.5477
10,1-TwoStageMixtureNoScaling,exp_94,1.0,0.2377,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.4428,0.6073,0,0.1728
11,1-TwoStageMixtureNoScaling,catch_0,0.0,0.2386,0.5,0.72,0.5,1.0,0.3,0.2,0.19,0.0,0.0,TwoStageWithin,0.2145,0.0171,0,0.2058
12,1-TwoStageMixtureNoScaling,exp_101,0.0,0.8958,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,0.0,TwoStageWithin,0.3952,0.787,0,0.2839
13,1-TwoStageMixtureNoScaling,exp_19,0.0,1.4764,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.28,1.0,0.0,TwoStageWithin,0.4384,0.6364,1,0.7085
14,1-TwoStageMixtureNoScaling,exp_58,0.0,0.1303,0.4,0.21,0.6,0.0,0.62,0.18,0.41,0.0,0.0,TwoStageWithin,0.4317,0.671,1,0.295
15,1-TwoStageMixtureNoScaling,exp_114,1.0,0.2416,0.4,0.22,0.6,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.3495,0.8712,1,0.4414
16,1-TwoStageMixtureNoScaling,exp_89,1.0,0.4307,0.5,0.38,0.5,1.0,0.4,0.3,0.5,1.0,1.0,TwoStageWithin,0.4371,0.6441,1,0.1453
17,1-TwoStageMixtureNoScaling,exp_102,1.0,0.1992,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,0.4076,0.7552,0,0.4342
18,1-TwoStageMixtureNoScaling,exp_52,1.0,0.191,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.3878,0.8034,1,0.7443
19,1-TwoStageMixtureNoScaling,catch_7,0.0,0.1075,0.5,0.48,0.5,1.0,0.52,0.21,0.28,1.0,0.0,TwoStageWithin,0.3175,0.0885,1,0.5593
20,1-TwoStageMixtureNoScaling,catch_4,0.0,0.2118,0.5,0.31,0.5,1.0,0.73,0.4,0.19,0.0,0.0,TwoStageWithin,0.3771,0.1748,0,0.4258
21,1-TwoStageMixtureNoScaling,exp_82,1.0,0.6778,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,0.3998,0.7758,0,0.194
22,1-TwoStageMixtureNoScaling,catch_5,0.0,0.1812,0.5,0.49,0.5,1.0,0.43,0.32,0.4,1.0,0.0,TwoStageWithin,0.4143,0.2645,1,0.4409
23,1-TwoStageMixtureNoScaling,exp_90,1.0,0.1217,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.4298,0.6793,1,0.2688
24,1-TwoStageMixtureNoScaling,exp_74,1.0,0.3055,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.1913,0.9901,1,0.1536
25,1-TwoStageMixtureNoScaling,exp_84,1.0,0.4263,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,0.4111,0.7453,1,0.1606
