,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,12-TwoStageMixtureNoScaling,catch_8,0.0,0.3699,0.5,0.32,0.5,1.0,0.5,0.37,0.22,0.0,0.0,TwoStageWithin,0.964,0.116,0.0,1.5504
1,12-TwoStageMixtureNoScaling,exp_68,0.0,0.649,0.6,0.51,0.4,0.0,0.52,0.42,0.72,0.0,0.0,TwoStageWithin,1.0693,0.7944,1.0,0.8158
2,12-TwoStageMixtureNoScaling,exp_26,0.0,0.4659,0.4,0.17,0.6,0.0,0.3,0.2,0.3,0.0,0.0,TwoStageWithin,1.1568,0.6631,0.0,1.2988
3,12-TwoStageMixtureNoScaling,exp_43,0.0,0.2417,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.6228,0.0172,0.0,0.6141
4,12-TwoStageMixtureNoScaling,exp_80,0.0,0.7622,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.9853,0.1281,0.0,1.1988
5,12-TwoStageMixtureNoScaling,exp_47,0.0,0.5207,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.6228,0.0172,0.0,0.3175
6,12-TwoStageMixtureNoScaling,exp_60,0.0,2.2846,0.6,0.21,0.4,0.0,0.62,0.18,0.41,0.0,0.0,TwoStageWithin,1.1841,0.3949,0.0,1.6698
7,12-TwoStageMixtureNoScaling,exp_82,1.0,1.6058,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,1.1342,0.2712,0.0,2.1831
8,12-TwoStageMixtureNoScaling,exp_101,1.0,0.2058,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,1.0,TwoStageWithin,1.1611,0.6529,0.0,0.7878
9,12-TwoStageMixtureNoScaling,exp_1,1.0,0.9315,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.79,1.0,1.0,TwoStageWithin,1.1575,0.6616,0.0,0.1581
10,12-TwoStageMixtureNoScaling,exp_116,1.0,2.6549,0.6,0.22,0.4,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,1.0639,0.7999,1.0,0.4341
11,12-TwoStageMixtureNoScaling,exp_107,1.0,1.1266,0.5,0.4,0.5,0.0,0.3,0.21,0.78,1.0,1.0,TwoStageWithin,1.1097,0.746,0.0,0.626
12,12-TwoStageMixtureNoScaling,exp_53,1.0,0.6653,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.49,1.0,1.0,TwoStageWithin,1.0376,0.8245,1.0,0.2378
13,12-TwoStageMixtureNoScaling,exp_25,1.0,1.4122,0.5,0.17,0.5,1.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,1.1887,0.5523,0.0,1.7969
14,12-TwoStageMixtureNoScaling,exp_73,1.0,1.4982,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.8,1.0,1.0,TwoStageWithin,0.6141,0.9839,1.0,0.4536
15,12-TwoStageMixtureNoScaling,exp_22,1.0,1.0037,0.6,0.17,0.4,1.0,0.8300000000000001,0.43,0.28,0.0,1.0,TwoStageWithin,1.1655,0.3337,0.0,1.1765
16,12-TwoStageMixtureNoScaling,catch_7,0.0,0.6088,0.5,0.48,0.5,1.0,0.52,0.21,0.28,1.0,0.0,TwoStageWithin,0.6635,0.0229,0.0,1.0354
17,12-TwoStageMixtureNoScaling,exp_90,1.0,0.9167,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,1.1729,0.6202,1.0,0.7889
18,12-TwoStageMixtureNoScaling,exp_59,1.0,3.7321,0.5,0.21,0.5,0.0,0.62,0.18,0.41,1.0,1.0,TwoStageWithin,1.1461,0.2918,1.0,0.8084
19,12-TwoStageMixtureNoScaling,exp_98,1.0,1.3452,0.4,0.38,0.6,0.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,1.1058,0.7513,1.0,0.8477
20,12-TwoStageMixtureNoScaling,exp_99,0.0,3.6936,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,0.0,TwoStageWithin,1.1611,0.6529,1.0,0.8304
21,12-TwoStageMixtureNoScaling,exp_52,1.0,0.213,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.9519,0.8845,1.0,0.5922
22,12-TwoStageMixtureNoScaling,catch_2,0.0,0.3694,0.5,0.6,0.5,1.0,0.4,0.22,0.38,0.0,0.0,TwoStageWithin,0.6788,0.0254,0.0,1.3297
23,12-TwoStageMixtureNoScaling,exp_30,1.0,3.6353,0.6,0.17,0.4,1.0,0.3,0.2,0.3,0.0,1.0,TwoStageWithin,1.1911,0.4374,1.0,1.3898
24,12-TwoStageMixtureNoScaling,exp_8,1.0,0.4974,0.4,0.29,0.6,1.0,0.5,0.18,0.7,0.0,1.0,TwoStageWithin,1.1787,0.3733,0.0,0.5589
