,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,19-TwoStageWithin,exp_78,1.0,0.3985,0.6,0.2,0.4,1.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.3552,0.9997,1.0,0.5758
1,19-TwoStageWithin,exp_8,1.0,1.8844,0.4,0.29,0.6,1.0,0.5,0.18,0.7,0.0,1.0,TwoStageWithin,0.7903,0.9665,1.0,1.2084
2,19-TwoStageWithin,exp_9,1.0,0.6671,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,1.0,TwoStageWithin,0.6422,0.9875,1.0,0.3591
3,19-TwoStageWithin,catch_1,0.0,1.0469,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.29,1.0,0.0,TwoStageWithin,0.9586,0.0759,0.0,2.2426
4,19-TwoStageWithin,exp_25,1.0,0.2381,0.5,0.17,0.5,1.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,1.1392,0.8062,0.0,0.2383
5,19-TwoStageWithin,exp_114,1.0,0.5771,0.4,0.22,0.6,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.5874,0.992,1.0,0.1938
6,19-TwoStageWithin,catch_0,0.0,0.1656,0.5,0.72,0.5,1.0,0.3,0.2,0.19,0.0,0.0,TwoStageWithin,0.3139,0.0001,0.0,0.3654
7,19-TwoStageWithin,exp_115,1.0,0.35,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,1.0,TwoStageWithin,0.7253,0.9775,1.0,1.3656
8,19-TwoStageWithin,exp_88,1.0,2.0279,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,1.2691,0.5775,0.0,2.9017
9,19-TwoStageWithin,exp_90,1.0,1.269,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.9706,0.9137,1.0,0.8719
10,19-TwoStageWithin,exp_68,1.0,0.7334,0.6,0.51,0.4,0.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,0.7035,0.9805,1.0,0.7524
11,19-TwoStageWithin,exp_113,0.0,2.6669,0.5,0.22,0.5,1.0,0.79,0.42,0.49,1.0,0.0,TwoStageWithin,0.7253,0.9775,1.0,0.3989
12,19-TwoStageWithin,exp_10,1.0,0.2808,0.4,0.29,0.6,0.0,0.5,0.18,0.7,0.0,1.0,TwoStageWithin,0.5274,0.9956,1.0,0.3035
13,19-TwoStageWithin,exp_59,1.0,1.7975,0.5,0.21,0.5,0.0,0.62,0.18,0.41,1.0,1.0,TwoStageWithin,1.1097,0.832,1.0,0.6324
14,19-TwoStageWithin,catch_6,0.0,0.1647,0.5,0.59,0.5,1.0,0.27,0.19,0.23,0.0,0.0,TwoStageWithin,0.4408,0.0015,0.0,0.8883
15,19-TwoStageWithin,exp_40,0.0,1.3974,0.4,0.48,0.6,1.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,1.2572,0.6205,0.0,0.4594
16,19-TwoStageWithin,exp_116,1.0,0.5801,0.6,0.22,0.4,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.5934,0.9916,1.0,0.6978
17,19-TwoStageWithin,catch_9,0.0,0.4468,0.5,0.72,0.5,1.0,0.4,0.18,0.48,1.0,0.0,TwoStageWithin,0.5528,0.0058,0.0,1.5866
18,19-TwoStageWithin,exp_47,1.0,1.2542,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.81,1.0,1.0,TwoStageWithin,1.1338,0.8112,1.0,1.1128
19,19-TwoStageWithin,catch_7,0.0,1.4381,0.5,0.48,0.5,1.0,0.52,0.21,0.28,1.0,0.0,TwoStageWithin,0.6496,0.0132,0.0,0.8735
20,19-TwoStageWithin,exp_94,0.0,0.4476,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,1.272,0.5635,1.0,2.3251
21,19-TwoStageWithin,exp_102,1.0,1.6521,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,1.0979,0.8412,1.0,0.5179
22,19-TwoStageWithin,exp_67,1.0,1.306,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,1.0,TwoStageWithin,0.8674,0.9487,1.0,2.8258
23,19-TwoStageWithin,exp_45,1.0,0.4237,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,1.0,TwoStageWithin,1.1338,0.8112,1.0,0.2628
24,19-TwoStageWithin,exp_35,1.0,0.498,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,1.0,TwoStageWithin,1.2794,0.5045,0.0,3.3056
25,19-TwoStageWithin,exp_46,0.0,0.5538,0.6,0.48,0.4,1.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,1.2633,0.6006,1.0,0.3398
26,19-TwoStageWithin,exp_50,1.0,2.3503,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.7099,0.9797,1.0,0.5149
27,19-TwoStageWithin,exp_26,1.0,0.2871,0.4,0.17,0.6,0.0,0.3,0.2,0.3,0.0,1.0,TwoStageWithin,0.9463,0.9234,1.0,0.7421
28,19-TwoStageWithin,exp_69,1.0,0.7573,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,1.0,TwoStageWithin,0.8674,0.9487,1.0,1.9599
29,19-TwoStageWithin,exp_52,1.0,0.5486,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.7198,0.9783,1.0,0.5359
30,19-TwoStageWithin,exp_42,1.0,0.5608,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.81,0.0,1.0,TwoStageWithin,0.9345,0.9277,1.0,0.3106
