,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,3-TwoStageWithin,exp_1,1.0,0.3194,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.79,1.0,1.0,TwoStageWithin,0.4679,0.979,1,0.2881
1,3-TwoStageWithin,exp_116,1.0,0.5185,0.6,0.22,0.4,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.5338,0.9628,1,0.2088
2,3-TwoStageWithin,exp_42,1.0,0.3246,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.81,0.0,1.0,TwoStageWithin,0.5678,0.952,1,0.3859
3,3-TwoStageWithin,exp_9,1.0,0.4017,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,1.0,TwoStageWithin,0.421,0.9872,1,0.2966
4,3-TwoStageWithin,exp_84,1.0,0.4118,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,0.5845,0.9459,1,0.6321
5,3-TwoStageWithin,exp_104,1.0,0.7738,0.4,0.4,0.6,1.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,0.3821,0.9921,1,0.3163
6,3-TwoStageWithin,exp_96,1.0,0.3387,0.4,0.38,0.6,1.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,0.5771,0.9487,1,0.1932
7,3-TwoStageWithin,catch_8,0.0,0.2803,0.5,0.32,0.5,1.0,0.5,0.37,0.22,0.0,0.0,TwoStageWithin,0.7484,0.1466,0,0.1961
8,3-TwoStageWithin,exp_91,1.0,0.2969,0.5,0.38,0.5,0.0,0.4,0.3,0.5,1.0,1.0,TwoStageWithin,0.8084,0.7918,1,3.3823
9,3-TwoStageWithin,exp_89,0.0,1.0265,0.5,0.38,0.5,1.0,0.4,0.3,0.5,1.0,0.0,TwoStageWithin,0.8084,0.7918,1,1.4173
10,3-TwoStageWithin,exp_68,0.0,0.2036,0.6,0.51,0.4,0.0,0.52,0.42,0.72,0.0,0.0,TwoStageWithin,0.6741,0.9038,1,0.3701
11,3-TwoStageWithin,exp_29,1.0,0.4904,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,0.7914,0.8112,1,1.3509
12,3-TwoStageWithin,exp_114,1.0,0.1338,0.4,0.22,0.6,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.4563,0.9813,1,1.1735
13,3-TwoStageWithin,catch_3,0.0,0.6067,0.5,0.38,0.5,1.0,0.6799999999999999,0.58,0.19,1.0,0.0,TwoStageWithin,0.5665,0.0475,0,0.6839
14,3-TwoStageWithin,exp_60,1.0,0.78,0.6,0.21,0.4,0.0,0.62,0.18,0.41,0.0,1.0,TwoStageWithin,0.7563,0.8453,1,1.4285
15,3-TwoStageWithin,exp_36,0.0,1.1192,0.6,0.7,0.4,0.0,0.32,0.2,0.79,0.0,0.0,TwoStageWithin,0.9124,0.4667,1,0.3346
16,3-TwoStageWithin,exp_74,1.0,0.4983,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.2137,0.9998,1,0.2674
17,3-TwoStageWithin,catch_0,0.0,0.3606,0.5,0.72,0.5,1.0,0.3,0.2,0.19,0.0,0.0,TwoStageWithin,0.2536,0.0006,0,0.1334
18,3-TwoStageWithin,exp_94,1.0,1.1458,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.8734,0.6867,1,0.4018
19,3-TwoStageWithin,exp_30,1.0,1.6855,0.6,0.17,0.4,1.0,0.3,0.2,0.3,0.0,1.0,TwoStageWithin,0.8376,0.7523,1,0.9717
20,3-TwoStageWithin,exp_47,1.0,0.2165,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.81,1.0,1.0,TwoStageWithin,0.6723,0.9049,1,0.183
21,3-TwoStageWithin,exp_107,1.0,0.9685,0.5,0.4,0.5,0.0,0.3,0.21,0.78,1.0,1.0,TwoStageWithin,0.4111,0.9886,1,0.2666
22,3-TwoStageWithin,catch_4,0.0,0.1738,0.5,0.31,0.5,1.0,0.73,0.4,0.19,0.0,0.0,TwoStageWithin,0.6665,0.0914,0,0.6607
23,3-TwoStageWithin,exp_10,1.0,0.3365,0.4,0.29,0.6,0.0,0.5,0.18,0.7,0.0,1.0,TwoStageWithin,0.3761,0.9928,1,0.66
24,3-TwoStageWithin,exp_37,0.0,0.4127,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,0.0,TwoStageWithin,0.9034,0.5934,1,0.9372
25,3-TwoStageWithin,catch_9,0.0,0.4932,0.5,0.72,0.5,1.0,0.4,0.18,0.48,1.0,0.0,TwoStageWithin,0.4313,0.0144,0,0.2541
26,3-TwoStageWithin,exp_80,1.0,0.2247,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,0.5144,0.9682,1,0.3353
27,3-TwoStageWithin,exp_59,1.0,1.2389,0.5,0.21,0.5,0.0,0.62,0.18,0.41,1.0,1.0,TwoStageWithin,0.7354,0.8626,1,0.6076
28,3-TwoStageWithin,exp_64,1.0,1.543,0.4,0.51,0.6,1.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,0.5452,0.9594,1,0.2528
29,3-TwoStageWithin,exp_67,1.0,1.0886,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,1.0,TwoStageWithin,0.6065,0.9372,1,0.7589
30,3-TwoStageWithin,catch_7,0.0,0.2298,0.5,0.48,0.5,1.0,0.52,0.21,0.28,1.0,0.0,TwoStageWithin,0.502,0.0286,0,0.3177
31,3-TwoStageWithin,exp_99,1.0,0.6694,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,1.0,TwoStageWithin,0.6252,0.929,1,0.3467
32,3-TwoStageWithin,exp_35,1.0,0.9299,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,1.0,TwoStageWithin,0.9034,0.5934,0,2.226
33,3-TwoStageWithin,catch_2,0.0,0.5468,0.5,0.6,0.5,1.0,0.4,0.22,0.38,0.0,0.0,TwoStageWithin,0.478,0.0231,0,0.2198
34,3-TwoStageWithin,catch_6,0.0,0.5146,0.5,0.59,0.5,1.0,0.27,0.19,0.23,0.0,0.0,TwoStageWithin,0.3676,0.0064,0,0.3781
35,3-TwoStageWithin,exp_73,1.0,0.1535,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.8,1.0,1.0,TwoStageWithin,0.23,0.9997,1,0.1958
36,3-TwoStageWithin,exp_43,1.0,0.9239,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,1.0,TwoStageWithin,0.6723,0.9049,1,0.2207
37,3-TwoStageWithin,exp_58,1.0,0.8369,0.4,0.21,0.6,0.0,0.62,0.18,0.41,0.0,1.0,TwoStageWithin,0.6713,0.9054,1,0.4159
38,3-TwoStageWithin,exp_8,1.0,0.1938,0.4,0.29,0.6,1.0,0.5,0.18,0.7,0.0,1.0,TwoStageWithin,0.397,0.9904,1,0.2469
39,3-TwoStageWithin,exp_113,1.0,0.3617,0.5,0.22,0.5,1.0,0.79,0.42,0.49,1.0,1.0,TwoStageWithin,0.5087,0.9697,1,0.1729
40,3-TwoStageWithin,exp_23,1.0,1.0685,0.5,0.17,0.5,1.0,0.8300000000000001,0.43,0.28,1.0,1.0,TwoStageWithin,0.8181,0.7796,0,0.1175
41,3-TwoStageWithin,exp_46,1.0,1.8426,0.6,0.48,0.4,1.0,0.79,0.1699999999999999,0.81,0.0,1.0,TwoStageWithin,0.7831,0.8199,1,0.7778
42,3-TwoStageWithin,exp_78,1.0,0.2011,0.6,0.2,0.4,1.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.249,0.9995,1,0.3492
43,3-TwoStageWithin,exp_20,1.0,0.5148,0.6,0.17,0.4,0.0,0.8300000000000001,0.43,0.28,0.0,1.0,TwoStageWithin,0.8294,0.7644,1,1.6187
44,3-TwoStageWithin,exp_90,1.0,1.2842,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.7276,0.8686,1,1.2536
45,3-TwoStageWithin,exp_69,1.0,0.1624,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,1.0,TwoStageWithin,0.6065,0.9372,1,0.9152
46,3-TwoStageWithin,exp_52,1.0,0.903,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.6834,0.8983,1,0.3145
47,3-TwoStageWithin,exp_15,1.0,0.2267,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,1.0,TwoStageWithin,0.421,0.9872,1,0.4274
48,3-TwoStageWithin,exp_101,1.0,0.2203,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,1.0,TwoStageWithin,0.6252,0.929,1,0.7383
49,3-TwoStageWithin,exp_26,1.0,0.2053,0.4,0.17,0.6,0.0,0.3,0.2,0.3,0.0,1.0,TwoStageWithin,0.7402,0.8588,1,1.0895
50,3-TwoStageWithin,exp_53,1.0,0.4832,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.49,1.0,1.0,TwoStageWithin,0.6402,0.9219,1,0.1994
51,3-TwoStageWithin,exp_108,1.0,0.2566,0.6,0.4,0.4,0.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,0.444,0.9835,1,0.4888
52,3-TwoStageWithin,exp_25,1.0,2.473,0.5,0.17,0.5,1.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,0.7914,0.8112,1,0.3369
53,3-TwoStageWithin,exp_27,1.0,0.2048,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,0.7914,0.8112,1,0.9296
54,3-TwoStageWithin,exp_45,1.0,0.3527,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,1.0,TwoStageWithin,0.6723,0.9049,1,0.5444
55,3-TwoStageWithin,exp_88,1.0,0.1643,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.7701,0.8327,1,0.1567
56,3-TwoStageWithin,catch_1,0.0,0.1775,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.29,1.0,0.0,TwoStageWithin,0.7047,0.1144,1,0.8354
57,3-TwoStageWithin,exp_50,1.0,0.854,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.5609,0.9543,1,0.8577
58,3-TwoStageWithin,exp_98,1.0,0.1773,0.4,0.38,0.6,0.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,0.5407,0.9608,0,0.4986
59,3-TwoStageWithin,exp_115,1.0,0.2733,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,1.0,TwoStageWithin,0.5087,0.9697,1,0.3271
60,3-TwoStageWithin,exp_57,1.0,0.1685,0.5,0.21,0.5,1.0,0.62,0.18,0.41,1.0,1.0,TwoStageWithin,0.7354,0.8626,1,0.2618
61,3-TwoStageWithin,exp_18,1.0,0.4829,0.4,0.17,0.6,0.0,0.8300000000000001,0.43,0.28,0.0,1.0,TwoStageWithin,0.7659,0.8366,1,0.2195
62,3-TwoStageWithin,exp_102,0.0,0.6447,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.58,0.0,0.0,TwoStageWithin,0.7195,0.8745,1,0.1494
