,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,10-TwoStageMixtureNoScaling,exp_73,0.0,1.2693,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.8,1.0,0.0,TwoStageWithin,0.736,0.5801,0.0,0.4747
1,10-TwoStageMixtureNoScaling,catch_0,0.0,0.7992,0.5,0.72,0.5,1.0,0.3,0.2,0.19,0.0,0.0,TwoStageWithin,0.7186,0.3432,0.0,1.3194
2,10-TwoStageMixtureNoScaling,catch_7,0.0,0.2722,0.5,0.48,0.5,1.0,0.52,0.21,0.28,1.0,0.0,TwoStageWithin,0.5283,0.0885,0.0,0.1512
3,10-TwoStageMixtureNoScaling,exp_8,0.0,0.437,0.4,0.29,0.6,1.0,0.5,0.18,0.7,0.0,0.0,TwoStageWithin,0.7143,0.3298,0.0,1.2287
4,10-TwoStageMixtureNoScaling,exp_22,0.0,0.2316,0.6,0.17,0.4,1.0,0.8300000000000001,0.43,0.28,0.0,0.0,TwoStageWithin,0.6277,0.1764,0.0,0.2916
5,10-TwoStageMixtureNoScaling,exp_69,0.0,0.2796,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,0.0,TwoStageWithin,0.7341,0.4071,0.0,0.5086
6,10-TwoStageMixtureNoScaling,exp_90,0.0,0.1086,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,0.7236,0.3601,0.0,0.2511
7,10-TwoStageMixtureNoScaling,exp_15,0.0,0.2459,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,0.0,TwoStageWithin,0.6813,0.2547,1.0,0.505
8,10-TwoStageMixtureNoScaling,exp_45,0.0,0.2149,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.2365,0.0018,0.0,0.0988
9,10-TwoStageMixtureNoScaling,exp_89,1.0,0.4853,0.5,0.38,0.5,1.0,0.4,0.3,0.5,1.0,1.0,TwoStageWithin,0.735,0.4124,0.0,0.4204
10,10-TwoStageMixtureNoScaling,exp_117,0.0,0.2612,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,0.0,TwoStageWithin,0.6356,0.186,0.0,0.0839
11,10-TwoStageMixtureNoScaling,exp_115,0.0,0.4141,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,0.0,TwoStageWithin,0.6356,0.186,0.0,0.3698
12,10-TwoStageMixtureNoScaling,exp_96,1.0,0.4541,0.4,0.38,0.6,1.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,0.72,0.3476,0.0,0.7828
13,10-TwoStageMixtureNoScaling,exp_3,1.0,0.5115,0.5,0.49,0.5,0.0,0.8300000000000001,0.53,0.79,1.0,1.0,TwoStageWithin,0.4248,0.0367,0.0,0.0654
14,10-TwoStageMixtureNoScaling,exp_37,0.0,0.8657,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,0.0,TwoStageWithin,0.712,0.3233,0.0,0.711
15,10-TwoStageMixtureNoScaling,exp_67,0.0,0.2841,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,0.0,TwoStageWithin,0.7341,0.4071,1.0,2.4639
16,10-TwoStageMixtureNoScaling,exp_99,0.0,1.3324,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,0.0,TwoStageWithin,0.6689,0.2333,0.0,0.1725
17,10-TwoStageMixtureNoScaling,catch_3,0.0,0.3046,0.5,0.38,0.5,1.0,0.6799999999999999,0.58,0.19,1.0,0.0,TwoStageWithin,0.5172,0.0814,0.0,1.7448
18,10-TwoStageMixtureNoScaling,exp_107,0.0,1.6801,0.5,0.4,0.5,0.0,0.3,0.21,0.78,1.0,0.0,TwoStageWithin,0.7417,0.4776,0.0,0.9088
19,10-TwoStageMixtureNoScaling,exp_42,0.0,0.354,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.2361,0.0018,0.0,0.2409
20,10-TwoStageMixtureNoScaling,exp_98,1.0,0.771,0.4,0.38,0.6,0.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,0.6656,0.228,1.0,0.1459
21,10-TwoStageMixtureNoScaling,exp_25,0.0,0.5569,0.5,0.17,0.5,1.0,0.3,0.2,0.3,1.0,0.0,TwoStageWithin,0.7418,0.4799,0.0,1.4124
22,10-TwoStageMixtureNoScaling,exp_26,0.0,0.2043,0.4,0.17,0.6,0.0,0.3,0.2,0.3,0.0,0.0,TwoStageWithin,0.7349,0.4113,1.0,0.299
23,10-TwoStageMixtureNoScaling,exp_53,1.0,0.7631,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.49,1.0,1.0,TwoStageWithin,0.7412,0.5302,0.0,0.828
24,10-TwoStageMixtureNoScaling,exp_47,0.0,0.2409,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.2365,0.0018,0.0,0.3282
25,10-TwoStageMixtureNoScaling,catch_4,0.0,1.3757,0.5,0.31,0.5,1.0,0.73,0.4,0.19,0.0,0.0,TwoStageWithin,0.4818,0.0614,0.0,0.4265
26,10-TwoStageMixtureNoScaling,exp_108,1.0,0.1653,0.6,0.4,0.4,0.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,0.7317,0.3944,0.0,1.2466
27,10-TwoStageMixtureNoScaling,exp_101,0.0,0.1138,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,0.0,TwoStageWithin,0.6689,0.2333,0.0,1.0526
28,10-TwoStageMixtureNoScaling,exp_60,0.0,0.1531,0.6,0.21,0.4,0.0,0.62,0.18,0.41,0.0,0.0,TwoStageWithin,0.5901,0.137,0.0,0.7763
29,10-TwoStageMixtureNoScaling,exp_80,0.0,0.7225,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.4195,0.0349,0.0,0.6216
30,10-TwoStageMixtureNoScaling,exp_10,0.0,1.1354,0.4,0.29,0.6,0.0,0.5,0.18,0.7,0.0,0.0,TwoStageWithin,0.6565,0.2143,0.0,0.7226
31,10-TwoStageMixtureNoScaling,exp_43,0.0,0.555,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.2365,0.0018,0.0,0.0914
32,10-TwoStageMixtureNoScaling,exp_78,0.0,0.9612,0.6,0.2,0.4,1.0,0.6799999999999999,0.4,0.8,0.0,0.0,TwoStageWithin,0.7306,0.6095,0.0,0.1878
33,10-TwoStageMixtureNoScaling,exp_27,0.0,0.4424,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,0.0,TwoStageWithin,0.7418,0.4799,0.0,1.1398
34,10-TwoStageMixtureNoScaling,exp_46,0.0,0.1295,0.6,0.48,0.4,1.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.2369,0.0018,0.0,0.2116
35,10-TwoStageMixtureNoScaling,exp_18,0.0,0.4018,0.4,0.17,0.6,0.0,0.8300000000000001,0.43,0.28,0.0,0.0,TwoStageWithin,0.5903,0.1372,0.0,0.5786
36,10-TwoStageMixtureNoScaling,exp_84,0.0,0.0867,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.3392,0.0134,0.0,0.3616
37,10-TwoStageMixtureNoScaling,exp_58,0.0,0.1975,0.4,0.21,0.6,0.0,0.62,0.18,0.41,0.0,0.0,TwoStageWithin,0.6091,0.1558,0.0,0.1507
38,10-TwoStageMixtureNoScaling,exp_23,0.0,0.1866,0.5,0.17,0.5,1.0,0.8300000000000001,0.43,0.28,1.0,0.0,TwoStageWithin,0.6091,0.1558,0.0,0.7244
39,10-TwoStageMixtureNoScaling,exp_74,0.0,2.2932,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,0.0,TwoStageWithin,0.7397,0.5501,0.0,1.0428
40,10-TwoStageMixtureNoScaling,exp_114,0.0,0.5889,0.4,0.22,0.6,0.0,0.79,0.42,0.49,0.0,0.0,TwoStageWithin,0.6225,0.1704,0.0,0.5045
41,10-TwoStageMixtureNoScaling,exp_94,0.0,0.6279,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,0.7412,0.4667,0.0,0.2827
42,10-TwoStageMixtureNoScaling,exp_9,0.0,0.2585,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,0.0,TwoStageWithin,0.6813,0.2547,0.0,0.2472
43,10-TwoStageMixtureNoScaling,catch_8,0.0,1.6966,0.5,0.32,0.5,1.0,0.5,0.37,0.22,0.0,0.0,TwoStageWithin,0.714,0.3291,0.0,0.8108
44,10-TwoStageMixtureNoScaling,exp_35,0.0,0.6354,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,0.0,TwoStageWithin,0.712,0.3233,0.0,0.4029
45,10-TwoStageMixtureNoScaling,exp_20,0.0,0.2076,0.6,0.17,0.4,0.0,0.8300000000000001,0.43,0.28,0.0,0.0,TwoStageWithin,0.5532,0.1061,0.0,0.4525
46,10-TwoStageMixtureNoScaling,exp_64,0.0,1.4153,0.4,0.51,0.6,1.0,0.52,0.42,0.72,0.0,0.0,TwoStageWithin,0.7412,0.5305,0.0,0.1931
47,10-TwoStageMixtureNoScaling,catch_5,0.0,0.3716,0.5,0.49,0.5,1.0,0.43,0.32,0.4,1.0,0.0,TwoStageWithin,0.6914,0.2744,0.0,0.82
