,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,18-TwoStageMixtureNoScaling,exp_74,1.0,0.1394,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.4152,0.993,1,0.5774
1,18-TwoStageMixtureNoScaling,exp_115,1.0,0.6051,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,1.0,TwoStageWithin,0.8692,0.8141,1,1.4248
2,18-TwoStageMixtureNoScaling,exp_117,0.0,0.7688,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,0.0,TwoStageWithin,0.8692,0.8141,0,0.9033
3,18-TwoStageMixtureNoScaling,exp_43,0.0,0.3456,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.8009,0.1271,0,0.7611
4,18-TwoStageMixtureNoScaling,catch_7,0.0,0.8083,0.5,0.48,0.5,1.0,0.52,0.21,0.28,1.0,0.0,TwoStageWithin,0.6103,0.0417,0,0.4704
5,18-TwoStageMixtureNoScaling,exp_82,0.0,3.4075,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.9932,0.5788,0,0.1305
6,18-TwoStageMixtureNoScaling,exp_19,1.0,2.9158,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.28,1.0,1.0,TwoStageWithin,0.9964,0.5596,0,1.5117
7,18-TwoStageMixtureNoScaling,exp_10,1.0,1.376,0.4,0.29,0.6,0.0,0.5,0.18,0.7,0.0,1.0,TwoStageWithin,0.8965,0.7842,0,0.2319
8,18-TwoStageMixtureNoScaling,exp_80,1.0,1.5742,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,1.0006,0.4734,1,0.8639
9,18-TwoStageMixtureNoScaling,exp_47,1.0,0.2766,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.81,1.0,1.0,TwoStageWithin,0.8009,0.1271,0,0.3185
10,18-TwoStageMixtureNoScaling,catch_9,0.0,0.9487,0.5,0.72,0.5,1.0,0.4,0.18,0.48,1.0,0.0,TwoStageWithin,0.5525,0.0273,0,0.5284
11,18-TwoStageMixtureNoScaling,exp_59,1.0,1.5313,0.5,0.21,0.5,0.0,0.62,0.18,0.41,1.0,1.0,TwoStageWithin,1.0,0.4624,1,0.5897
12,18-TwoStageMixtureNoScaling,exp_101,0.0,0.5364,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,0.0,TwoStageWithin,0.9248,0.7466,1,0.9178
13,18-TwoStageMixtureNoScaling,exp_84,0.0,1.9141,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,1.0006,0.4747,0,0.2937
14,18-TwoStageMixtureNoScaling,exp_91,0.0,0.7126,0.5,0.38,0.5,0.0,0.4,0.3,0.5,1.0,0.0,TwoStageWithin,0.9925,0.5827,0,0.259
15,18-TwoStageMixtureNoScaling,exp_99,1.0,0.4186,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,1.0,TwoStageWithin,0.9248,0.7466,1,0.9735
16,18-TwoStageMixtureNoScaling,exp_46,0.0,0.287,0.6,0.48,0.4,1.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.7171,0.0807,0,0.2471
17,18-TwoStageMixtureNoScaling,catch_0,0.0,0.3521,0.5,0.72,0.5,1.0,0.3,0.2,0.19,0.0,0.0,TwoStageWithin,0.4714,0.0132,0,0.4329
18,18-TwoStageMixtureNoScaling,exp_94,0.0,0.3505,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,1.0009,0.4819,1,0.8975
19,18-TwoStageMixtureNoScaling,exp_113,0.0,1.6579,0.5,0.22,0.5,1.0,0.79,0.42,0.49,1.0,0.0,TwoStageWithin,0.8692,0.8141,1,0.4592
20,18-TwoStageMixtureNoScaling,exp_64,1.0,1.2869,0.4,0.51,0.6,1.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,0.8908,0.7909,0,2.6509
21,18-TwoStageMixtureNoScaling,exp_18,1.0,2.9761,0.4,0.17,0.6,0.0,0.8300000000000001,0.43,0.28,0.0,1.0,TwoStageWithin,0.9764,0.6427,1,0.4581
22,18-TwoStageMixtureNoScaling,exp_22,0.0,0.5629,0.6,0.17,0.4,1.0,0.8300000000000001,0.43,0.28,0.0,0.0,TwoStageWithin,1.0006,0.4735,1,0.4244
23,18-TwoStageMixtureNoScaling,catch_8,0.0,0.2287,0.5,0.32,0.5,1.0,0.5,0.37,0.22,0.0,0.0,TwoStageWithin,0.8642,0.1772,0,0.7177
24,18-TwoStageMixtureNoScaling,exp_73,1.0,0.9729,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.8,1.0,1.0,TwoStageWithin,0.4554,0.9888,1,0.4453
25,18-TwoStageMixtureNoScaling,exp_1,1.0,0.8606,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.79,1.0,1.0,TwoStageWithin,0.8646,0.8186,1,0.6509
26,18-TwoStageMixtureNoScaling,exp_40,0.0,0.5195,0.4,0.48,0.6,1.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.8141,0.1362,0,0.6328
27,18-TwoStageMixtureNoScaling,exp_57,0.0,2.2546,0.5,0.21,0.5,1.0,0.62,0.18,0.41,1.0,0.0,TwoStageWithin,1.0,0.4624,1,1.3936
28,18-TwoStageMixtureNoScaling,exp_102,1.0,1.2817,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,0.9771,0.6406,1,0.1462
29,18-TwoStageMixtureNoScaling,exp_8,0.0,1.8125,0.4,0.29,0.6,1.0,0.5,0.18,0.7,0.0,0.0,TwoStageWithin,0.9509,0.7024,1,1.0873
30,18-TwoStageMixtureNoScaling,exp_9,1.0,0.3217,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,1.0,TwoStageWithin,0.9479,0.708,0,2.0465
31,18-TwoStageMixtureNoScaling,exp_88,0.0,0.2065,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,0.9933,0.5782,0,1.9199
32,18-TwoStageMixtureNoScaling,exp_3,1.0,0.7826,0.5,0.49,0.5,0.0,0.8300000000000001,0.53,0.79,1.0,1.0,TwoStageWithin,0.8646,0.8186,1,1.2906
33,18-TwoStageMixtureNoScaling,catch_1,0.0,0.3589,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.29,1.0,0.0,TwoStageWithin,0.814,0.1362,1,0.6197
34,18-TwoStageMixtureNoScaling,catch_4,0.0,0.251,0.5,0.31,0.5,1.0,0.73,0.4,0.19,0.0,0.0,TwoStageWithin,0.7298,0.0866,0,1.046
35,18-TwoStageMixtureNoScaling,exp_69,1.0,0.204,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,1.0,TwoStageWithin,0.9067,0.7716,0,0.4526
