,subject_id,condition,choice,rt,p1,m0,p0,presentation01,m1,g1,g0,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,12,catch_8,1.0,0.688,0.32,0.37,0.22,0.0,0.5,0.5,0.5,1.0,0.0,TwoStageWithin,0.912,0.0751,0.0,1.3046
1,12,exp_68,0.0,1.336,0.51,0.42000000000000004,0.72,0.0,0.52,0.6,0.4,0.0,1.0,TwoStageWithin,1.0261,0.8622,0.0,0.4897
2,12,exp_91,1.0,0.67,0.38,0.3,0.5,1.0,0.4,0.5,0.5,0.0,0.0,TwoStageWithin,1.2336,0.5133,1.0,2.6953
3,12,exp_26,0.0,0.692,0.17,0.2,0.3,0.0,0.3,0.4,0.6,0.0,1.0,TwoStageWithin,1.1508,0.7434,1.0,1.4536
4,12,exp_43,1.0,0.897,0.48,0.16999999999999996,0.81,1.0,0.79,0.5,0.5,0.0,0.0,TwoStageWithin,0.6314,0.0147,0.0,0.1752
5,12,exp_80,1.0,1.228,0.29,0.22000000000000003,0.61,0.0,0.8099999999999999,0.4,0.6,1.0,0.0,TwoStageWithin,0.9624,0.0953,0.0,2.3664
6,12,exp_47,1.0,0.572,0.48,0.16999999999999996,0.81,1.0,0.79,0.5,0.5,1.0,0.0,TwoStageWithin,0.6314,0.0147,0.0,1.6669
7,12,exp_60,0.0,1.19,0.21,0.18,0.41,0.0,0.62,0.6,0.4,0.0,1.0,TwoStageWithin,1.2346,0.4755,1.0,0.5185
8,12,exp_82,1.0,1.176,0.29,0.22000000000000003,0.61,0.0,0.8099999999999999,0.4,0.6,0.0,0.0,TwoStageWithin,1.212,0.3463,0.0,1.9759
9,12,exp_101,0.0,1.541,0.38,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.5,0.0,1.0,TwoStageWithin,1.1903,0.6769,0.0,0.7879
10,12,exp_1,1.0,1.208,0.49,0.53,0.79,1.0,0.8300000000000001,0.5,0.5,1.0,0.0,TwoStageWithin,1.1797,0.6974,1.0,0.9326
