,subject_id,condition,choice,rt,p1,m0,p0,presentation01,m1,g1,g0,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,10,exp_73,1.0,0.2760149999521673,0.2,0.4,0.8,1.0,0.6799999999999999,0.5,0.5,1.0,0.0,TwoStageWithin,0.6957,0.4776,0,0.2149
1,10,catch_0,1.0,0.4442950000520796,0.72,0.2,0.19,0.0,0.3,0.5,0.5,1.0,0.0,TwoStageWithin,0.673,0.3408,1,0.9226
2,10,catch_7,1.0,0.5025149999419227,0.48,0.21000000000000002,0.28,1.0,0.52,0.5,0.5,1.0,0.0,TwoStageWithin,0.5928,0.1832,0,1.6636
3,10,exp_8,0.0,0.6194350000005215,0.29,0.18,0.7,0.0,0.5,0.4,0.6,1.0,1.0,TwoStageWithin,0.6585,0.2992,0,0.1629
4,10,exp_22,1.0,0.3732650000602007,0.17,0.43,0.28,0.0,0.8300000000000001,0.6,0.4,1.0,0.0,TwoStageWithin,0.5582,0.1431,0,1.0324
5,10,exp_69,0.0,0.3644900000654161,0.51,0.42000000000000004,0.72,1.0,0.52,0.5,0.5,0.0,1.0,TwoStageWithin,0.6892,0.4115,0,1.414
6,10,exp_90,1.0,0.45414000004529953,0.38,0.3,0.5,0.0,0.4,0.4,0.6,0.0,0.0,TwoStageWithin,0.6961,0.4982,1,0.4119
7,10,exp_15,1.0,0.4048900000052527,0.29,0.18,0.7,1.0,0.5,0.5,0.5,1.0,0.0,TwoStageWithin,0.6681,0.3256,0,0.4715
8,10,exp_45,1.0,0.8375900000100955,0.48,0.16999999999999996,0.81,1.0,0.79,0.5,0.5,0.0,0.0,TwoStageWithin,0.2863,0.0081,0,0.2566
9,10,exp_89,1.0,0.2920500000473112,0.38,0.3,0.5,1.0,0.4,0.5,0.5,1.0,0.0,TwoStageWithin,0.6929,0.439,0,0.9204
10,10,exp_117,1.0,0.6241700000828132,0.22,0.42000000000000004,0.49,1.0,0.79,0.5,0.5,0.0,0.0,TwoStageWithin,0.607,0.2027,0,0.2056
11,10,exp_115,1.0,0.4555200000759214,0.22,0.42000000000000004,0.49,1.0,0.79,0.5,0.5,0.0,0.0,TwoStageWithin,0.607,0.2027,1,0.0719
