,subject_id,condition,choice,rt,p1,m0,p0,presentation01,m1,g1,g0,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,6,exp_74,0.0,1.1662750000032829,0.2,0.4,0.8,0.0,0.6799999999999999,0.4,0.6,0.0,1.0,TwoStageWithin,0.5512,0.941,1.0,1.3914
1,6,catch_1,1.0,1.7991800000017977,0.41,0.42000000000000004,0.29,1.0,0.5900000000000001,0.5,0.5,1.0,0.0,TwoStageWithin,0.7721,0.2375,0.0,1.5736
2,6,exp_43,1.0,2.3346200000015087,0.48,0.16999999999999996,0.81,1.0,0.79,0.5,0.5,0.0,0.0,TwoStageWithin,0.6865,0.1418,0.0,0.2909
3,6,exp_64,1.0,0.9069049999963027,0.51,0.42000000000000004,0.72,0.0,0.52,0.4,0.6,1.0,0.0,TwoStageWithin,0.8487,0.527,1.0,0.2692
4,6,exp_82,1.0,0.7942799999945565,0.29,0.22000000000000003,0.61,0.0,0.8099999999999999,0.4,0.6,0.0,0.0,TwoStageWithin,0.8494,0.4819,0.0,0.3423
5,6,exp_27,1.0,0.8775900000036927,0.17,0.2,0.3,1.0,0.3,0.5,0.5,0.0,0.0,TwoStageWithin,0.8475,0.5439,1.0,0.619
6,6,exp_52,0.0,0.6441549999945564,0.32,0.6900000000000001,0.49,0.0,0.82,0.6,0.4,0.0,1.0,TwoStageWithin,0.7508,0.7903,1.0,0.8269
7,6,exp_8,1.0,1.0204349999985423,0.29,0.18,0.7,0.0,0.5,0.4,0.6,1.0,0.0,TwoStageWithin,0.8442,0.4256,1.0,0.634
8,6,exp_47,1.0,0.9313600000024308,0.48,0.16999999999999996,0.81,1.0,0.79,0.5,0.5,1.0,0.0,TwoStageWithin,0.6865,0.1418,0.0,0.4295
9,6,exp_67,1.0,0.948230000001844,0.51,0.42000000000000004,0.72,1.0,0.52,0.5,0.5,0.0,0.0,TwoStageWithin,0.8294,0.6373,1.0,0.5194
10,6,exp_42,1.0,0.5685550000052899,0.48,0.16999999999999996,0.81,0.0,0.79,0.4,0.6,0.0,0.0,TwoStageWithin,0.7496,0.2067,0.0,2.4436
11,6,exp_101,1.0,0.8811300000015181,0.38,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.5,0.0,0.0,TwoStageWithin,0.8362,0.612,1.0,0.6743
12,6,exp_104,1.0,1.3118149999936577,0.4,0.21000000000000002,0.78,0.0,0.3,0.4,0.6,1.0,0.0,TwoStageWithin,0.8453,0.5628,1.0,0.8267
13,6,catch_0,1.0,1.0570850000004284,0.72,0.2,0.19,0.0,0.3,0.5,0.5,1.0,0.0,TwoStageWithin,0.5717,0.0682,0.0,0.1889
14,6,exp_57,1.0,1.1164950000019744,0.21,0.18,0.41,1.0,0.62,0.5,0.5,1.0,0.0,TwoStageWithin,0.8427,0.4162,0.0,0.3731
15,6,exp_53,1.0,1.078435000003083,0.32,0.6900000000000001,0.49,1.0,0.82,0.5,0.5,0.0,0.0,TwoStageWithin,0.8037,0.7044,1.0,0.4714
16,6,exp_25,0.0,1.2927800000032876,0.17,0.2,0.3,1.0,0.3,0.5,0.5,1.0,1.0,TwoStageWithin,0.8475,0.5439,0.0,1.0321
17,6,exp_84,1.0,1.622974999998463,0.29,0.22000000000000003,0.61,0.0,0.8099999999999999,0.6,0.4,0.0,0.0,TwoStageWithin,0.8494,0.4819,1.0,0.1324
18,6,exp_90,1.0,0.4758399999991525,0.38,0.3,0.5,0.0,0.4,0.4,0.6,0.0,0.0,TwoStageWithin,0.8307,0.6328,1.0,0.2199
19,6,exp_102,1.0,0.8674600000012433,0.38,0.49000000000000005,0.58,0.0,0.6900000000000001,0.6,0.4,1.0,0.0,TwoStageWithin,0.8496,0.5,1.0,0.4898
20,6,exp_114,0.0,0.5796000000046333,0.22,0.42000000000000004,0.49,0.0,0.79,0.4,0.6,0.0,1.0,TwoStageWithin,0.7802,0.7478,1.0,0.4532
21,6,exp_18,0.0,0.7423149999957531,0.17,0.43,0.28,0.0,0.8300000000000001,0.4,0.6,0.0,1.0,TwoStageWithin,0.8371,0.6082,1.0,0.3224
22,6,exp_19,0.0,0.9033850000051316,0.17,0.43,0.28,1.0,0.8300000000000001,0.5,0.5,0.0,1.0,TwoStageWithin,0.8496,0.4961,1.0,1.0612
23,6,exp_30,0.0,0.9806200000019744,0.17,0.2,0.3,0.0,0.3,0.6,0.4,1.0,1.0,TwoStageWithin,0.845,0.4308,0.0,1.3733
24,6,exp_9,1.0,0.7965800000019372,0.29,0.18,0.7,1.0,0.5,0.5,0.5,1.0,0.0,TwoStageWithin,0.8479,0.5386,0.0,1.8623
25,6,exp_59,0.0,1.114239999995567,0.21,0.18,0.41,1.0,0.62,0.5,0.5,0.0,1.0,TwoStageWithin,0.8427,0.4162,0.0,0.2945
26,6,exp_29,0.0,1.4120100000000093,0.17,0.2,0.3,1.0,0.3,0.5,0.5,0.0,1.0,TwoStageWithin,0.8475,0.5439,1.0,0.3629
27,6,exp_96,1.0,0.8695599999993574,0.38,0.49000000000000005,0.58,0.0,0.6900000000000001,0.4,0.6,1.0,0.0,TwoStageWithin,0.8496,0.5,1.0,1.3083
28,6,exp_58,1.0,1.1401800000020306,0.21,0.18,0.41,0.0,0.62,0.4,0.6,0.0,0.0,TwoStageWithin,0.8486,0.529,1.0,1.0929
29,6,exp_60,0.0,0.8993699999991804,0.21,0.18,0.41,0.0,0.62,0.6,0.4,0.0,1.0,TwoStageWithin,0.8486,0.529,0.0,0.7044
30,6,exp_1,0.0,1.1518400000059046,0.49,0.53,0.79,1.0,0.8300000000000001,0.5,0.5,1.0,1.0,TwoStageWithin,0.8297,0.6361,0.0,0.6351
31,6,exp_37,1.0,0.98578500000434,0.7,0.2,0.79,1.0,0.32,0.5,0.5,0.0,0.0,TwoStageWithin,0.8288,0.3573,0.0,0.6232
32,6,exp_26,0.0,0.8115550000001677,0.17,0.2,0.3,0.0,0.3,0.4,0.6,0.0,1.0,TwoStageWithin,0.8244,0.6529,1.0,3.4207
33,6,exp_99,0.0,0.7227849999982864,0.38,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.5,0.0,1.0,TwoStageWithin,0.8362,0.612,1.0,0.2643
34,6,exp_68,0.0,0.9493550000041724,0.51,0.42000000000000004,0.72,0.0,0.52,0.6,0.4,0.0,1.0,TwoStageWithin,0.7877,0.7352,1.0,1.3732
35,6,catch_9,1.0,0.7338699999963865,0.72,0.18,0.48,1.0,0.4,0.5,0.5,1.0,0.0,TwoStageWithin,0.6391,0.1062,0.0,0.6564
36,6,exp_108,1.0,1.0263899999989663,0.4,0.21000000000000002,0.78,0.0,0.3,0.6,0.4,0.0,0.0,TwoStageWithin,0.7708,0.7625,0.0,0.4613
