,subject_id,condition,choice,rt,p1,g1,last_stage_favours,g0,p0,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,100,exp_99,0.0,1.0339000000003724,0.38,0.5,0.0,0.5,0.58,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageWithin,0.9534,0.7373,0,0.5407
1,100,exp_29,0.0,0.4424000000003725,0.17,0.5,0.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,1.0117,0.6013,0,1.1691
2,100,exp_23,0.0,0.41140000000037247,0.17,0.5,1.0,0.5,0.28,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,1.0229,0.5332,1,1.1044
3,100,exp_47,1.0,0.4925,0.48,0.5,1.0,0.5,0.81,0.79,1.0,0.16999999999999996,0.0,TwoStageWithin,0.7003,0.0656,0,0.5683
4,100,exp_101,0.0,0.8237999999998137,0.38,0.5,0.0,0.5,0.58,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageWithin,0.9534,0.7373,1,1.2759
5,100,exp_57,0.0,0.5952999999998138,0.21,0.5,1.0,0.5,0.41,0.62,1.0,0.18,1.0,TwoStageWithin,1.0162,0.4069,0,1.31
6,100,exp_73,0.0,0.43380000000074503,0.2,0.5,1.0,0.5,0.8,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.4538,0.9905,1,0.3212
7,100,exp_114,0.0,1.2272999999998135,0.22,0.4,0.0,0.6,0.49,0.79,0.0,0.42000000000000004,1.0,TwoStageWithin,0.8431,0.8555,1,1.8249
8,100,catch_9,1.0,0.8890999999996275,0.72,0.5,1.0,0.5,0.48,0.4,1.0,0.18,0.0,TwoStageWithin,0.5244,0.0191,0,0.2814
9,100,exp_74,0.0,0.7135999999996274,0.2,0.4,0.0,0.6,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.424,0.9933,1,0.2502
10,100,exp_20,0.0,0.8331000000005588,0.17,0.6,0.0,0.4,0.28,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,1.0071,0.6188,1,0.5477
11,100,exp_59,1.0,0.9355999999996276,0.21,0.5,0.0,0.5,0.41,0.62,1.0,0.18,0.0,TwoStageWithin,1.0162,0.4069,1,0.9271
12,100,catch_7,1.0,0.4792999999998137,0.48,0.5,1.0,0.5,0.28,0.52,1.0,0.21000000000000002,0.0,TwoStageWithin,0.5774,0.0293,0,0.9393
13,100,exp_37,1.0,0.7442000000001863,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,0.0,TwoStageWithin,0.9675,0.2775,0,1.4315
14,100,catch_6,1.0,0.6760999999996274,0.59,0.5,1.0,0.5,0.23,0.27,0.0,0.19,0.0,TwoStageWithin,0.6204,0.0398,0,0.2067
15,100,exp_60,0.0,0.907,0.21,0.6,0.0,0.4,0.41,0.62,0.0,0.18,1.0,TwoStageWithin,1.0247,0.4932,1,0.5537
16,100,exp_53,0.0,0.3750999999996274,0.32,0.5,0.0,0.5,0.49,0.82,1.0,0.6900000000000001,1.0,TwoStageWithin,0.8602,0.842,1,0.9773
17,100,exp_30,0.0,1.2703000000007452,0.17,0.6,1.0,0.4,0.3,0.3,0.0,0.2,1.0,TwoStageWithin,1.0242,0.5149,0,0.6302
18,100,exp_96,0.0,0.902,0.38,0.4,1.0,0.6,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,0.9919,0.663,1,0.9334
19,100,exp_9,1.0,0.4807999999998137,0.29,0.5,1.0,0.5,0.7,0.5,1.0,0.18,0.0,TwoStageWithin,0.9941,0.6573,1,1.234
20,100,exp_25,1.0,0.8077000000001863,0.17,0.5,1.0,0.5,0.3,0.3,1.0,0.2,0.0,TwoStageWithin,1.0117,0.6013,1,0.251
21,100,catch_3,1.0,0.4829000000003725,0.38,0.5,1.0,0.5,0.19,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.697,0.0643,0,0.4533
22,100,exp_107,1.0,0.5277000000001862,0.4,0.5,0.0,0.5,0.78,0.3,1.0,0.21000000000000002,0.0,TwoStageWithin,0.875,0.8291,1,2.7845
23,100,exp_52,0.0,1.4037000000001865,0.32,0.6,0.0,0.4,0.49,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.8011,0.8842,1,2.5972
24,100,catch_0,1.0,0.2937999999998137,0.72,0.5,1.0,0.5,0.19,0.3,0.0,0.2,0.0,TwoStageWithin,0.4548,0.0097,0,0.9541
25,100,exp_64,1.0,0.7800999999996274,0.51,0.4,1.0,0.6,0.72,0.52,0.0,0.42000000000000004,0.0,TwoStageWithin,0.9751,0.6996,1,1.9542
26,100,exp_42,1.0,0.48209999999962744,0.48,0.4,0.0,0.6,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.7586,0.0908,0,0.5086
27,100,exp_36,1.0,0.5967999999998137,0.7,0.6,0.0,0.4,0.79,0.32,0.0,0.2,0.0,TwoStageWithin,1.0016,0.3526,1,0.1835
28,100,exp_91,0.0,0.8215999999996275,0.38,0.5,0.0,0.5,0.5,0.4,1.0,0.3,1.0,TwoStageWithin,1.0187,0.5669,1,1.096
29,100,exp_22,0.0,0.8900999999996275,0.17,0.6,1.0,0.4,0.28,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,1.0221,0.4459,0,0.6165
30,100,exp_84,0.0,0.6714000000003725,0.29,0.6,0.0,0.4,0.61,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageWithin,1.0237,0.4634,1,0.8406
31,100,catch_8,1.0,0.47809999999962743,0.32,0.5,1.0,0.5,0.22,0.5,0.0,0.37,0.0,TwoStageWithin,0.8406,0.1396,0,0.1927
32,100,exp_1,1.0,0.9667000000001864,0.49,0.5,1.0,0.5,0.79,0.8300000000000001,1.0,0.53,0.0,TwoStageWithin,0.9048,0.7998,1,0.3829
33,100,exp_26,1.0,0.746,0.17,0.4,0.0,0.6,0.3,0.3,0.0,0.2,0.0,TwoStageWithin,0.9836,0.6823,1,0.9429
34,100,catch_2,1.0,0.4692000000001863,0.6,0.5,1.0,0.5,0.38,0.4,0.0,0.22000000000000003,0.0,TwoStageWithin,0.5832,0.0306,0,0.2643
35,100,exp_80,0.0,1.002800000000745,0.29,0.4,1.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageWithin,0.9799,0.3005,1,1.2489
36,100,exp_69,1.0,0.8722999999998138,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,0.0,TwoStageWithin,0.9311,0.7689,1,3.4414
37,100,exp_43,1.0,0.8082999999998137,0.48,0.5,0.0,0.5,0.81,0.79,1.0,0.16999999999999996,0.0,TwoStageWithin,0.7003,0.0656,0,0.6404
38,100,exp_3,0.0,0.406,0.49,0.5,0.0,0.5,0.79,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,0.9048,0.7998,0,1.236
39,100,exp_18,1.0,0.9581999999992549,0.17,0.4,0.0,0.6,0.28,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,1.0071,0.6188,1,2.771
40,100,exp_108,0.0,0.8455999999996274,0.4,0.6,0.0,0.4,0.78,0.3,0.0,0.21000000000000002,1.0,TwoStageWithin,0.8166,0.8743,1,0.357
41,100,exp_68,0.0,0.7946000000005587,0.51,0.6,0.0,0.4,0.72,0.52,0.0,0.42000000000000004,1.0,TwoStageWithin,0.878,0.8265,1,0.9005
42,100,catch_5,1.0,0.4085,0.49,0.5,1.0,0.5,0.4,0.43,1.0,0.32,0.0,TwoStageWithin,0.8878,0.1782,0,0.5661
43,100,exp_50,0.0,0.47280000000074507,0.32,0.4,0.0,0.6,0.49,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.8011,0.8842,1,0.7681
44,100,exp_115,0.0,0.8811000000005588,0.22,0.5,0.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,0.8998,0.8052,1,0.3548
45,100,exp_19,1.0,1.1356000000005588,0.17,0.5,0.0,0.5,0.28,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,1.0229,0.5332,0,0.7598
46,100,exp_89,1.0,0.9508999999994412,0.38,0.5,1.0,0.5,0.5,0.4,1.0,0.3,0.0,TwoStageWithin,1.0187,0.5669,1,0.524
47,100,exp_10,0.0,0.9244000000003724,0.29,0.4,0.0,0.6,0.7,0.5,0.0,0.18,1.0,TwoStageWithin,0.9566,0.7323,1,1.9253
48,100,exp_113,0.0,0.6067999999998137,0.22,0.5,1.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,0.8998,0.8052,0,0.2394
49,100,exp_104,0.0,1.2557999999998135,0.4,0.4,1.0,0.6,0.78,0.3,0.0,0.21000000000000002,1.0,TwoStageWithin,0.9285,0.7722,0,0.968
50,100,exp_94,1.0,0.9906999999992548,0.38,0.6,1.0,0.4,0.5,0.4,0.0,0.3,0.0,TwoStageWithin,1.0244,0.4797,0,0.3626
51,100,exp_116,0.0,0.5930999999996275,0.22,0.6,0.0,0.4,0.49,0.79,0.0,0.42000000000000004,1.0,TwoStageWithin,0.8431,0.8555,0,0.3164
52,100,exp_8,0.0,1.3905999999996277,0.29,0.4,1.0,0.6,0.7,0.5,0.0,0.18,1.0,TwoStageWithin,1.0175,0.5741,0,0.6667
53,100,exp_67,0.0,0.46229999999981375,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,1.0,TwoStageWithin,0.9311,0.7689,0,0.8453
54,100,exp_90,0.0,0.8282999999998137,0.38,0.4,0.0,0.6,0.5,0.4,0.0,0.3,1.0,TwoStageWithin,0.9967,0.6506,0,1.0371
55,100,exp_78,0.0,1.053,0.2,0.6,1.0,0.4,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.4873,0.9865,1,0.5254
56,100,exp_102,0.0,0.5291999999992549,0.38,0.6,1.0,0.4,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,0.9919,0.663,1,0.631
57,100,exp_27,1.0,0.7224000000003725,0.17,0.5,0.0,0.5,0.3,0.3,1.0,0.2,0.0,TwoStageWithin,1.0117,0.6013,1,1.0467
58,100,catch_4,1.0,0.5117999999998137,0.31,0.5,1.0,0.5,0.19,0.73,0.0,0.4,0.0,TwoStageWithin,0.6769,0.057,0,1.0082
59,100,exp_35,1.0,0.8781000000005588,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,0.0,TwoStageWithin,0.9675,0.2775,0,0.3404
60,100,exp_46,1.0,0.3560999999996275,0.48,0.6,1.0,0.4,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.6455,0.0469,0,2.6667
61,100,exp_15,0.0,0.8032000000001862,0.29,0.5,1.0,0.5,0.7,0.5,1.0,0.18,1.0,TwoStageWithin,0.9941,0.6573,1,1.0352
62,100,exp_98,0.0,2.2780999999996276,0.38,0.4,0.0,0.6,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,0.9042,0.8006,1,0.6937
63,100,exp_117,0.0,0.4768999999994412,0.22,0.5,0.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,0.8998,0.8052,0,0.4291
64,100,catch_1,1.0,0.41029999999981376,0.41,0.5,1.0,0.5,0.29,0.5900000000000001,1.0,0.42000000000000004,0.0,TwoStageWithin,0.7959,0.1107,0,0.5707
65,100,exp_58,1.0,0.6851000000005588,0.21,0.4,0.0,0.6,0.41,0.62,0.0,0.18,0.0,TwoStageWithin,1.0247,0.4932,1,0.9302
66,100,exp_82,0.0,0.4847000000001863,0.29,0.4,0.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageWithin,1.0237,0.4634,1,0.3195
67,100,exp_45,1.0,0.7347999999998137,0.48,0.5,0.0,0.5,0.81,0.79,1.0,0.16999999999999996,0.0,TwoStageWithin,0.7003,0.0656,0,0.558
68,100,exp_88,0.0,0.7782000000001863,0.38,0.4,1.0,0.6,0.5,0.4,0.0,0.3,1.0,TwoStageWithin,1.0244,0.4797,0,0.2248
69,100,exp_40,1.0,0.7809000000003725,0.48,0.4,1.0,0.6,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.6455,0.0469,0,0.5325
