,subject_id,condition,choice,rt,p1,g1,last_stage_favours,g0,p0,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,61,exp_98,0.0,0.6560999999940396,0.38,0.4,0.0,0.6,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,0.5272,0.8448,1,0.4359
1,61,exp_53,0.0,0.41730000001192086,0.32,0.5,0.0,0.5,0.49,0.82,1.0,0.6900000000000001,1.0,TwoStageWithin,0.5375,0.8321,1,0.4373
2,61,exp_80,0.0,0.584,0.29,0.4,1.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageWithin,0.5511,0.1861,0,0.3319
3,61,exp_23,1.0,0.6595999999940395,0.17,0.5,1.0,0.5,0.28,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.6455,0.5168,0,0.6206
4,61,catch_7,1.0,0.2676999999880791,0.48,0.5,1.0,0.5,0.28,0.52,1.0,0.21000000000000002,0.0,TwoStageWithin,0.3556,0.0319,0,0.2063
5,61,exp_64,1.0,0.5338999999761581,0.51,0.4,1.0,0.6,0.72,0.52,0.0,0.42000000000000004,0.0,TwoStageWithin,0.64,0.5821,0,0.097
6,61,exp_27,1.0,0.6839000000059605,0.17,0.5,0.0,0.5,0.3,0.3,1.0,0.2,0.0,TwoStageWithin,0.6385,0.5923,1,1.1305
7,61,exp_40,1.0,0.11679999998211861,0.48,0.4,1.0,0.6,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.3353,0.0247,0,0.2573
8,61,exp_88,0.0,0.9085,0.38,0.4,1.0,0.6,0.5,0.4,0.0,0.3,1.0,TwoStageWithin,0.6308,0.3675,0,0.9692
9,61,exp_74,0.0,0.6613999999761582,0.2,0.4,0.0,0.6,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.2525,0.9938,1,0.1392
10,61,catch_9,1.0,0.40169999998807915,0.72,0.5,1.0,0.5,0.48,0.4,1.0,0.18,0.0,TwoStageWithin,0.3258,0.0218,0,0.2137
11,61,exp_26,1.0,0.3745,0.17,0.4,0.0,0.6,0.3,0.3,0.0,0.2,0.0,TwoStageWithin,0.5847,0.7584,1,0.9979
12,61,exp_78,0.0,0.3862999999821186,0.2,0.6,1.0,0.4,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.3463,0.9715,1,0.5898
13,61,exp_47,1.0,0.47290000000596044,0.48,0.5,1.0,0.5,0.81,0.79,1.0,0.16999999999999996,0.0,TwoStageWithin,0.4,0.0519,0,0.6946
