,subject_id,condition,choice,rt,p1,g1,last_stage_favours,g0,p0,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,72,exp_37,1.0,0.585,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,0.0,TwoStageWithin,0.858,0.4902,1,1.6666
1,72,exp_80,1.0,0.604,0.29,0.4,1.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,0.7913,0.7426,0,0.6729
2,72,exp_29,0.0,0.473,0.17,0.5,0.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,0.8212,0.6834,1,1.5698
3,72,exp_8,0.0,0.684,0.29,0.4,1.0,0.6,0.7,0.5,0.0,0.18,1.0,TwoStageWithin,0.6913,0.8597,1,1.6419
4,72,exp_102,1.0,1.1,0.38,0.6,1.0,0.4,0.58,0.6900000000000001,0.0,0.49000000000000005,0.0,TwoStageWithin,0.7877,0.7486,1,0.4166
5,72,exp_108,0.0,0.564,0.4,0.6,0.0,0.4,0.78,0.3,0.0,0.21000000000000002,1.0,TwoStageWithin,0.5536,0.9425,1,0.2946
6,72,exp_69,1.0,0.616,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,0.0,TwoStageWithin,0.7293,0.824,1,1.2966
7,72,exp_57,0.0,0.542,0.21,0.5,1.0,0.5,0.41,0.62,1.0,0.18,1.0,TwoStageWithin,0.819,0.6887,1,1.1532
8,72,exp_60,1.0,0.494,0.21,0.6,0.0,0.4,0.41,0.62,0.0,0.18,0.0,TwoStageWithin,0.7792,0.7618,1,2.1342
9,72,exp_43,1.0,0.566,0.48,0.5,0.0,0.5,0.81,0.79,1.0,0.16999999999999996,0.0,TwoStageWithin,0.8379,0.6366,0,0.2313
10,72,exp_84,1.0,0.558,0.29,0.6,0.0,0.4,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,0.6933,0.858,1,0.6299
11,72,catch_5,0.0,0.595,0.49,0.5,1.0,0.5,0.4,0.43,1.0,0.32,1.0,TwoStageWithin,0.794,0.2594,0,0.1328
12,72,exp_88,1.0,0.661,0.38,0.4,1.0,0.6,0.5,0.4,0.0,0.3,0.0,TwoStageWithin,0.8509,0.581,0,1.3544
13,72,exp_35,0.0,0.588,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,1.0,TwoStageWithin,0.858,0.4902,1,0.4025
