,subject_id,condition,choice,rt,p1,g1,last_stage_favours,g0,p0,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,23,catch_9,1.0,0.37759999990463256,0.72,0.5,1.0,0.5,0.48,0.4,1.0,0.18,0.0,TwoStageWithin,0.2828,0.0051,0,0.0788
1,23,exp_74,0.0,0.3350999999046326,0.2,0.4,0.0,0.6,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.2087,0.9993,1,0.4184
2,23,exp_108,0.0,0.4968999998569488,0.4,0.6,0.0,0.4,0.78,0.3,0.0,0.21000000000000002,1.0,TwoStageWithin,0.4604,0.9497,1,0.1448
3,23,exp_15,1.0,0.6237999999523163,0.29,0.5,1.0,0.5,0.7,0.5,1.0,0.18,0.0,TwoStageWithin,0.5648,0.8868,1,0.6593
4,23,exp_69,0.0,0.4820999999046326,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,1.0,TwoStageWithin,0.5568,0.893,1,0.1672
5,23,catch_3,1.0,0.4772999999523163,0.38,0.5,1.0,0.5,0.19,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.4022,0.0286,0,0.1375
6,23,exp_29,0.0,0.5027999999523163,0.17,0.5,0.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,0.7015,0.7093,1,1.226
7,23,exp_42,1.0,1.1806000001430512,0.48,0.4,0.0,0.6,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.5989,0.1429,1,0.2645
8,23,catch_8,1.0,0.43769999980926516,0.32,0.5,1.0,0.5,0.22,0.5,0.0,0.37,0.0,TwoStageWithin,0.5882,0.1329,0,1.3308
9,23,exp_59,1.0,1.0023000001907347,0.21,0.5,0.0,0.5,0.41,0.62,1.0,0.18,0.0,TwoStageWithin,0.7412,0.5652,1,0.5727
10,23,exp_107,0.0,0.41440000009536737,0.4,0.5,0.0,0.5,0.78,0.3,1.0,0.21000000000000002,1.0,TwoStageWithin,0.4542,0.9524,1,1.0668
11,23,exp_10,0.0,0.5025,0.29,0.4,0.0,0.6,0.7,0.5,0.0,0.18,1.0,TwoStageWithin,0.5721,0.8808,1,1.2382
12,23,exp_37,1.0,0.41339999985694886,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,0.0,TwoStageWithin,0.7064,0.301,0,1.7415
13,23,exp_1,0.0,0.49,0.49,0.5,1.0,0.5,0.79,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,0.4768,0.9421,0,0.511
14,23,exp_60,1.0,0.6942000000476837,0.21,0.6,0.0,0.4,0.41,0.62,0.0,0.18,0.0,TwoStageWithin,0.7428,0.5509,1,0.13
15,23,exp_68,1.0,0.40890000009536737,0.51,0.6,0.0,0.4,0.72,0.52,0.0,0.42000000000000004,0.0,TwoStageWithin,0.5642,0.8873,0,0.3995
16,23,catch_6,1.0,0.3582000000476837,0.59,0.5,1.0,0.5,0.23,0.27,0.0,0.19,0.0,TwoStageWithin,0.3385,0.013,0,0.2092
17,23,exp_117,0.0,0.42759999990463254,0.22,0.5,0.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,0.495,0.9328,1,0.1592
18,23,exp_35,1.0,0.37719999980926516,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,0.0,TwoStageWithin,0.7064,0.301,0,1.7522
19,23,exp_116,0.0,0.3365,0.22,0.6,0.0,0.4,0.49,0.79,0.0,0.42000000000000004,1.0,TwoStageWithin,0.5018,0.929,0,0.2439
20,23,exp_80,1.0,0.6372999999523162,0.29,0.4,1.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,0.7155,0.6741,1,0.2929
21,23,exp_101,0.0,0.4307000000476837,0.38,0.5,0.0,0.5,0.58,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageWithin,0.5789,0.8751,1,0.2972
22,23,exp_113,0.0,0.43229999995231627,0.22,0.5,1.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,0.495,0.9328,1,0.3758
23,23,catch_5,1.0,0.35979999995231626,0.49,0.5,1.0,0.5,0.4,0.43,1.0,0.32,0.0,TwoStageWithin,0.5745,0.121,0,1.1536
24,23,exp_30,0.0,0.37439999985694883,0.17,0.6,1.0,0.4,0.3,0.3,0.0,0.2,1.0,TwoStageWithin,0.6961,0.7211,1,0.3854
25,23,exp_52,0.0,0.30959999990463255,0.32,0.6,0.0,0.4,0.49,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.52,0.9182,1,0.6831
26,23,exp_45,1.0,0.7517000000476837,0.48,0.5,0.0,0.5,0.81,0.79,1.0,0.16999999999999996,0.0,TwoStageWithin,0.6063,0.1501,0,0.6466
27,23,catch_7,1.0,0.4806000001430512,0.48,0.5,1.0,0.5,0.28,0.52,1.0,0.21000000000000002,0.0,TwoStageWithin,0.3241,0.0105,0,0.5273
28,23,exp_89,1.0,0.559,0.38,0.5,1.0,0.5,0.5,0.4,1.0,0.3,0.0,TwoStageWithin,0.7147,0.6764,0,0.1687
29,23,exp_26,1.0,0.4924000000953674,0.17,0.4,0.0,0.6,0.3,0.3,0.0,0.2,0.0,TwoStageWithin,0.7067,0.6972,0,0.6443
30,23,exp_47,1.0,0.38959999990463257,0.48,0.5,1.0,0.5,0.81,0.79,1.0,0.16999999999999996,0.0,TwoStageWithin,0.6063,0.1501,0,1.9828
31,23,exp_115,0.0,0.36629999995231627,0.22,0.5,0.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,0.495,0.9328,1,0.3176
32,23,exp_98,0.0,0.4359000000953674,0.38,0.4,0.0,0.6,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,0.5863,0.8687,1,0.7683
33,23,exp_91,0.0,0.5708999998569488,0.38,0.5,0.0,0.5,0.5,0.4,1.0,0.3,1.0,TwoStageWithin,0.7147,0.6764,0,0.3057
34,23,exp_3,0.0,0.476,0.49,0.5,0.0,0.5,0.79,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,0.4768,0.9421,1,0.064
35,23,exp_102,0.0,0.4797000000476837,0.38,0.6,1.0,0.4,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,0.5715,0.8813,1,1.1879
36,23,exp_64,0.0,0.7737999999523163,0.51,0.4,1.0,0.6,0.72,0.52,0.0,0.42000000000000004,1.0,TwoStageWithin,0.5496,0.8984,1,0.4518
37,23,exp_8,1.0,0.42829999995231627,0.29,0.4,1.0,0.6,0.7,0.5,0.0,0.18,0.0,TwoStageWithin,0.5575,0.8925,1,0.4711
38,23,exp_78,0.0,0.2905999999046326,0.2,0.6,1.0,0.4,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.2054,0.9993,1,0.2255
39,23,exp_27,0.0,0.4357999999523163,0.17,0.5,0.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,0.7015,0.7093,1,0.2072
40,23,exp_67,0.0,0.6475,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,1.0,TwoStageWithin,0.5568,0.893,1,0.5951
41,23,exp_50,0.0,0.4062999999523163,0.32,0.4,0.0,0.6,0.49,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.52,0.9182,1,0.5685
42,23,exp_73,0.0,0.4007999999523163,0.2,0.5,1.0,0.5,0.8,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.207,0.9993,1,0.1141
43,23,exp_40,1.0,0.4285,0.48,0.4,1.0,0.6,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.6136,0.1577,0,0.5422
44,23,catch_4,1.0,0.5513999998569489,0.31,0.5,1.0,0.5,0.19,0.73,0.0,0.4,0.0,TwoStageWithin,0.4599,0.0501,0,0.4247
45,23,exp_58,0.0,0.5405,0.21,0.4,0.0,0.6,0.41,0.62,0.0,0.18,1.0,TwoStageWithin,0.7428,0.5509,1,0.3831
46,23,exp_18,0.0,0.6205,0.17,0.4,0.0,0.6,0.28,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.7256,0.6424,1,0.2155
47,23,exp_19,1.0,0.308,0.17,0.5,0.0,0.5,0.28,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.7217,0.6556,1,0.3804
48,23,exp_25,1.0,0.471,0.17,0.5,1.0,0.5,0.3,0.3,1.0,0.2,0.0,TwoStageWithin,0.7015,0.7093,1,0.4744
49,23,exp_104,0.0,0.9037999999523164,0.4,0.4,1.0,0.6,0.78,0.3,0.0,0.21000000000000002,1.0,TwoStageWithin,0.4482,0.955,1,0.5628
50,23,exp_57,1.0,0.4010999999046326,0.21,0.5,1.0,0.5,0.41,0.62,1.0,0.18,0.0,TwoStageWithin,0.7412,0.5652,1,1.0748
51,23,exp_46,1.0,0.2875,0.48,0.6,1.0,0.4,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.6136,0.1577,0,0.8072
52,23,exp_84,1.0,0.9649000000953675,0.29,0.6,0.0,0.4,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,0.7239,0.6481,1,0.5214
53,23,exp_99,0.0,0.49769999980926516,0.38,0.5,0.0,0.5,0.58,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageWithin,0.5789,0.8751,0,0.3858
54,23,exp_23,0.0,0.45590000009536735,0.17,0.5,1.0,0.5,0.28,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,0.7217,0.6556,1,0.3781
55,23,exp_94,0.0,0.43229999995231627,0.38,0.6,1.0,0.4,0.5,0.4,0.0,0.3,1.0,TwoStageWithin,0.71,0.689,1,0.2298
56,23,exp_90,0.0,0.266,0.38,0.4,0.0,0.6,0.5,0.4,0.0,0.3,1.0,TwoStageWithin,0.7191,0.6636,1,0.8173
57,23,exp_96,0.0,0.3415,0.38,0.4,1.0,0.6,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,0.5715,0.8813,1,0.5913
58,23,exp_36,0.0,0.5175999999046326,0.7,0.6,0.0,0.4,0.79,0.32,0.0,0.2,1.0,TwoStageWithin,0.7012,0.289,0,0.2734
59,23,exp_114,0.0,0.39359999990463257,0.22,0.4,0.0,0.6,0.49,0.79,0.0,0.42000000000000004,1.0,TwoStageWithin,0.5018,0.929,1,0.2134
60,23,catch_0,1.0,0.33630000019073486,0.72,0.5,1.0,0.5,0.19,0.3,0.0,0.2,0.0,TwoStageWithin,0.2302,0.0015,0,0.2666
61,23,catch_2,1.0,0.3350999999046326,0.6,0.5,1.0,0.5,0.38,0.4,0.0,0.22000000000000003,0.0,TwoStageWithin,0.3505,0.0154,0,0.6243
62,23,exp_9,1.0,0.4497999999523163,0.29,0.5,1.0,0.5,0.7,0.5,1.0,0.18,0.0,TwoStageWithin,0.5648,0.8868,0,0.3865
63,23,exp_82,1.0,0.5571000001430512,0.29,0.4,0.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,0.7239,0.6481,1,0.5473
64,23,exp_22,0.0,0.4521000001430512,0.17,0.6,1.0,0.4,0.28,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.7174,0.6686,1,0.3046
65,23,exp_53,0.0,0.44470000004768373,0.32,0.5,0.0,0.5,0.49,0.82,1.0,0.6900000000000001,1.0,TwoStageWithin,0.5131,0.9225,1,1.1253
66,23,exp_43,0.0,0.38980000019073485,0.48,0.5,0.0,0.5,0.81,0.79,1.0,0.16999999999999996,1.0,TwoStageWithin,0.6063,0.1501,1,0.3926
