,subject_id,condition,choice,rt,p1,g1,last_stage_favours,g0,p0,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,125,catch_2,1.0,0.743,0.6,0.5,1.0,0.5,0.38,0.4,0.0,0.22000000000000003,0.0,TwoStageWithin,0.4341,0.0099,0.0,0.2596
1,125,catch_4,1.0,0.38080000000074504,0.31,0.5,1.0,0.5,0.19,0.73,0.0,0.4,0.0,TwoStageWithin,0.5774,0.0365,0.0,0.2587
2,125,exp_67,0.0,0.745300000000745,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,1.0,TwoStageWithin,0.7191,0.9097,0.0,0.409
3,125,exp_104,0.0,0.7433999999985099,0.4,0.4,1.0,0.6,0.78,0.3,0.0,0.21000000000000002,1.0,TwoStageWithin,0.5427,0.972,1.0,0.8875
4,125,exp_57,0.0,0.7461000000014901,0.21,0.5,1.0,0.5,0.41,0.62,1.0,0.18,1.0,TwoStageWithin,0.9732,0.5823,1.0,2.3726
5,125,exp_45,1.0,0.7610999999977648,0.48,0.5,0.0,0.5,0.81,0.79,1.0,0.16999999999999996,0.0,TwoStageWithin,0.8205,0.1548,0.0,0.5299
6,125,exp_107,0.0,0.37280000000074504,0.4,0.5,0.0,0.5,0.78,0.3,1.0,0.21000000000000002,1.0,TwoStageWithin,0.5746,0.9642,1.0,0.6925
7,125,catch_8,1.0,0.7476000000014901,0.32,0.5,1.0,0.5,0.22,0.5,0.0,0.37,0.0,TwoStageWithin,0.7466,0.1042,1.0,0.5978
8,125,exp_23,1.0,1.484,0.17,0.5,1.0,0.5,0.28,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.947,0.6699,1.0,0.2476
9,125,exp_10,0.0,0.7413999999985099,0.29,0.4,0.0,0.6,0.7,0.5,0.0,0.18,1.0,TwoStageWithin,0.6621,0.9356,1.0,1.0794
10,125,exp_82,1.0,0.4061999999992549,0.29,0.4,0.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,0.8904,0.7688,1.0,1.5855
11,125,exp_36,1.0,0.7421999999992549,0.7,0.6,0.0,0.4,0.79,0.32,0.0,0.2,0.0,TwoStageWithin,0.8921,0.2284,0.0,1.2948
12,125,catch_1,1.0,1.4843000000007451,0.41,0.5,1.0,0.5,0.29,0.5900000000000001,1.0,0.42000000000000004,0.0,TwoStageWithin,0.6403,0.0559,0.0,0.616
13,125,catch_6,1.0,0.3745,0.59,0.5,1.0,0.5,0.23,0.27,0.0,0.19,0.0,TwoStageWithin,0.4151,0.0079,0.0,0.2094
