,subject_id,condition,choice,rt,p1,g1,last_stage_favours,g0,p0,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,13,exp_40,1.0,0.34819999998807905,0.48,0.4,1.0,0.6,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.361,0.0432,0,0.4433
1,13,exp_104,0.0,0.556,0.4,0.4,1.0,0.6,0.78,0.3,0.0,0.21000000000000002,1.0,TwoStageWithin,0.6014,0.3928,0,0.1392
2,13,exp_23,1.0,0.33780000001192095,0.17,0.5,1.0,0.5,0.28,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.5986,0.3778,1,0.7911
3,13,exp_102,1.0,0.692,0.38,0.6,1.0,0.4,0.58,0.6900000000000001,0.0,0.49000000000000005,0.0,TwoStageWithin,0.5318,0.2036,0,0.9798
4,13,catch_4,1.0,0.4022000000476837,0.31,0.5,1.0,0.5,0.19,0.73,0.0,0.4,0.0,TwoStageWithin,0.4472,0.1013,0,0.2169
5,13,exp_25,0.0,0.41780000001192086,0.17,0.5,1.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,0.6106,0.4974,0,0.2792
6,13,exp_22,1.0,0.4189000000357628,0.17,0.6,1.0,0.4,0.28,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.5244,0.1918,0,0.6207
7,13,exp_114,1.0,0.4960999999642372,0.22,0.4,0.0,0.6,0.49,0.79,0.0,0.42000000000000004,0.0,TwoStageWithin,0.5784,0.6963,1,0.0602
8,13,exp_60,1.0,0.4658999999761581,0.21,0.6,0.0,0.4,0.41,0.62,0.0,0.18,0.0,TwoStageWithin,0.6091,0.4552,1,0.4649
9,13,exp_19,1.0,0.3095,0.17,0.5,0.0,0.5,0.28,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.5986,0.3778,1,0.1502
10,13,exp_18,1.0,0.318,0.17,0.4,0.0,0.6,0.28,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.6011,0.6084,1,0.4379
