,subject_id,condition,choice,rt,p1,g1,last_stage_favours,g0,p0,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,162,exp_73,0.0,0.724,0.2,0.5,1.0,0.5,0.8,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.3347,0.9597,1,0.5189
1,162,exp_69,1.0,1.349,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,0.0,TwoStageWithin,0.5596,0.6456,0,0.3244
2,162,exp_90,1.0,0.534,0.38,0.4,0.0,0.6,0.5,0.4,0.0,0.3,0.0,TwoStageWithin,0.5745,0.546,1,0.2301
3,162,exp_57,1.0,0.659,0.21,0.5,1.0,0.5,0.41,0.62,1.0,0.18,0.0,TwoStageWithin,0.524,0.2479,0,0.1969
4,162,exp_36,0.0,0.436,0.7,0.6,0.0,0.4,0.79,0.32,0.0,0.2,1.0,TwoStageWithin,0.5362,0.2773,0,0.2079
5,162,catch_1,1.0,0.347,0.41,0.5,1.0,0.5,0.29,0.5900000000000001,1.0,0.42000000000000004,0.0,TwoStageWithin,0.4193,0.0992,0,0.7429
6,162,exp_30,0.0,0.406,0.17,0.6,1.0,0.4,0.3,0.3,0.0,0.2,1.0,TwoStageWithin,0.5753,0.4672,0,0.3346
7,162,exp_84,1.0,0.712,0.29,0.6,0.0,0.4,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,0.4631,0.1467,0,0.5508
8,162,exp_117,1.0,0.449,0.22,0.5,0.0,0.5,0.49,0.79,1.0,0.42000000000000004,0.0,TwoStageWithin,0.5666,0.6113,1,0.2397
9,162,exp_68,0.0,0.404,0.51,0.6,0.0,0.4,0.72,0.52,0.0,0.42000000000000004,1.0,TwoStageWithin,0.5432,0.7033,0,1.0251
10,162,exp_60,1.0,0.47,0.21,0.6,0.0,0.4,0.41,0.62,0.0,0.18,0.0,TwoStageWithin,0.5444,0.3001,0,0.6605
11,162,exp_98,0.0,0.398,0.38,0.4,0.0,0.6,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,0.5615,0.6372,0,0.2264
12,162,exp_20,1.0,0.407,0.17,0.6,0.0,0.4,0.28,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.5743,0.4505,1,0.2477
13,162,exp_80,1.0,0.358,0.29,0.4,1.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,0.4116,0.0922,0,0.2273
14,162,exp_113,1.0,0.444,0.22,0.5,1.0,0.5,0.49,0.79,1.0,0.42000000000000004,0.0,TwoStageWithin,0.5666,0.6113,0,0.8717
15,162,exp_58,1.0,0.048,0.21,0.4,0.0,0.6,0.41,0.62,0.0,0.18,0.0,TwoStageWithin,0.5444,0.3001,1,0.6995
16,162,exp_42,1.0,0.337,0.48,0.4,0.0,0.6,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.2573,0.0125,0,0.2446
17,162,exp_22,1.0,0.515,0.17,0.6,1.0,0.4,0.28,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.5524,0.3262,0,0.1411
18,162,catch_7,1.0,0.332,0.48,0.5,1.0,0.5,0.28,0.52,1.0,0.21000000000000002,0.0,TwoStageWithin,0.3127,0.0303,0,0.1942
19,162,exp_107,0.0,0.499,0.4,0.5,0.0,0.5,0.78,0.3,1.0,0.21000000000000002,1.0,TwoStageWithin,0.5538,0.6686,0,0.4718
20,162,exp_37,0.0,0.524,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,1.0,TwoStageWithin,0.5144,0.2277,0,0.1967
21,162,exp_3,1.0,0.366,0.49,0.5,0.0,0.5,0.79,0.8300000000000001,1.0,0.53,0.0,TwoStageWithin,0.5761,0.5065,0,0.4867
22,162,exp_35,1.0,0.442,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,0.0,TwoStageWithin,0.5144,0.2277,0,0.7657
23,162,exp_29,0.0,0.648,0.17,0.5,0.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,0.5753,0.5329,0,0.2765
24,162,exp_53,0.0,0.825,0.32,0.5,0.0,0.5,0.49,0.82,1.0,0.6900000000000001,1.0,TwoStageWithin,0.5046,0.7907,1,0.2928
25,162,exp_50,1.0,0.464,0.32,0.4,0.0,0.6,0.49,0.82,0.0,0.6900000000000001,0.0,TwoStageWithin,0.4796,0.831,1,0.231
26,162,exp_82,1.0,0.332,0.29,0.4,0.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,0.4631,0.1467,0,0.9839
27,162,exp_40,1.0,1.053,0.48,0.4,1.0,0.6,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.2321,0.0074,0,0.067
