,subject_id,condition,choice,rt,p1,g1,last_stage_favours,g0,p0,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,80,exp_15,0.0,0.8854000000953675,0.29,0.5,1.0,0.5,0.7,0.5,1.0,0.18,1.0,TwoStageWithin,1.4708,0.3574,0.0,1.0962
1,80,exp_35,1.0,0.8735,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,0.0,TwoStageWithin,1.3408,0.1605,,
2,80,exp_74,0.0,1.7342000002861022,0.2,0.4,0.0,0.6,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.7325,0.9923,1.0,0.3247
3,80,exp_10,1.0,1.698,0.29,0.4,0.0,0.6,0.7,0.5,0.0,0.18,0.0,TwoStageWithin,1.4828,0.449,1.0,1.2169
4,80,exp_80,1.0,0.8575999999046325,0.29,0.4,1.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,1.0976,0.0542,1.0,1.0498
5,80,exp_43,1.0,0.8574000000953674,0.48,0.5,0.0,0.5,0.81,0.79,1.0,0.16999999999999996,0.0,TwoStageWithin,0.619,0.0029,0.0,0.6282
6,80,exp_104,0.0,0.8763000001907348,0.4,0.4,1.0,0.6,0.78,0.3,0.0,0.21000000000000002,1.0,TwoStageWithin,1.4578,0.608,1.0,2.0441
7,80,exp_67,0.0,0.8491000003814697,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,1.0,TwoStageWithin,1.4351,0.6636,1.0,1.7953
8,80,catch_4,1.0,0.8527000002861023,0.31,0.5,1.0,0.5,0.19,0.73,0.0,0.4,0.0,TwoStageWithin,0.8615,0.017,0.0,2.112
9,80,exp_46,1.0,0.8492000002861023,0.48,0.6,1.0,0.4,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.5792,0.0019,0.0,0.9319
10,80,exp_91,0.0,0.851,0.38,0.5,0.0,0.5,0.5,0.4,1.0,0.3,1.0,TwoStageWithin,1.4828,0.4473,1.0,1.4249
11,80,exp_50,0.0,0.8544000000953674,0.32,0.4,0.0,0.6,0.49,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,1.2197,0.8838,0.0,1.0318
12,80,exp_96,0.0,1.7492999997138976,0.38,0.4,1.0,0.6,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,1.482,0.4866,0.0,0.6262
13,80,exp_42,1.0,1.7164000000953674,0.48,0.4,0.0,0.6,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.6642,0.0044,0.0,0.7708
14,80,exp_47,1.0,0.8632999997138977,0.48,0.5,1.0,0.5,0.81,0.79,1.0,0.16999999999999996,0.0,TwoStageWithin,0.619,0.0029,0.0,0.591
15,80,exp_116,0.0,1.693199999809265,0.22,0.6,0.0,0.4,0.49,0.79,0.0,0.42000000000000004,1.0,TwoStageWithin,1.4007,0.7232,1.0,2.9072
16,80,exp_19,1.0,0.8902999997138977,0.17,0.5,0.0,0.5,0.28,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,1.4683,0.3482,1.0,1.4317
17,80,exp_107,0.0,0.8933000001907349,0.4,0.5,0.0,0.5,0.78,0.3,1.0,0.21000000000000002,1.0,TwoStageWithin,1.4171,0.6972,1.0,0.8486
18,80,exp_68,0.0,0.8652000002861023,0.51,0.6,0.0,0.4,0.72,0.52,0.0,0.42000000000000004,1.0,TwoStageWithin,1.3837,0.7466,1.0,2.3383
19,80,exp_26,0.0,1.7009000000953673,0.17,0.4,0.0,0.6,0.3,0.3,0.0,0.2,1.0,TwoStageWithin,1.4592,0.6039,1.0,0.184
20,80,exp_64,1.0,0.875,0.51,0.4,1.0,0.6,0.72,0.52,0.0,0.42000000000000004,0.0,TwoStageWithin,1.4686,0.5714,1.0,3.5731
21,80,catch_5,1.0,0.8562000002861023,0.49,0.5,1.0,0.5,0.4,0.43,1.0,0.32,0.0,TwoStageWithin,1.2681,0.1149,0.0,1.1901
22,80,exp_58,1.0,1.7017999997138977,0.21,0.4,0.0,0.6,0.41,0.62,0.0,0.18,0.0,TwoStageWithin,1.4307,0.2604,0.0,2.5735
23,80,exp_52,0.0,0.8619000000953674,0.32,0.6,0.0,0.4,0.49,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,1.2197,0.8838,1.0,0.8348
24,80,exp_59,1.0,0.8884000000953675,0.21,0.5,0.0,0.5,0.41,0.62,1.0,0.18,0.0,TwoStageWithin,1.3777,0.1929,1.0,2.266
25,80,catch_3,1.0,0.8555999999046325,0.38,0.5,1.0,0.5,0.19,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.9463,0.0266,0.0,1.9358
26,80,exp_37,1.0,0.8625,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,0.0,TwoStageWithin,1.3408,0.1605,0.0,0.3902
27,80,exp_108,0.0,0.854,0.4,0.6,0.0,0.4,0.78,0.3,0.0,0.21000000000000002,1.0,TwoStageWithin,1.3595,0.7756,1.0,1.0055
28,80,exp_94,0.0,0.8598000001907349,0.38,0.6,1.0,0.4,0.5,0.4,0.0,0.3,1.0,TwoStageWithin,1.4704,0.3559,0.0,2.1225
29,80,exp_82,1.0,0.8743000001907348,0.29,0.4,0.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,1.2661,0.1139,0.0,1.3296
30,80,catch_1,1.0,0.8608000001907349,0.41,0.5,1.0,0.5,0.29,0.5900000000000001,1.0,0.42000000000000004,0.0,TwoStageWithin,1.0839,0.051,0.0,0.4224
31,80,exp_40,1.0,0.8619000000953674,0.48,0.4,1.0,0.6,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.5792,0.0019,0.0,1.1166
32,80,exp_25,0.0,0.8626000003814698,0.17,0.5,1.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,1.48,0.5087,1.0,1.7751
33,80,exp_18,1.0,1.6984000000953674,0.17,0.4,0.0,0.6,0.28,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,1.4825,0.4391,0.0,0.5274
34,80,exp_22,1.0,0.8943000001907349,0.17,0.6,1.0,0.4,0.28,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,1.4346,0.267,0.0,1.7284
35,80,exp_36,1.0,0.8862000002861022,0.7,0.6,0.0,0.4,0.79,0.32,0.0,0.2,0.0,TwoStageWithin,1.4025,0.2203,1.0,3.323
36,80,exp_8,1.0,0.8566000003814698,0.29,0.4,1.0,0.6,0.7,0.5,0.0,0.18,0.0,TwoStageWithin,1.439,0.2749,0.0,0.4922
37,80,exp_101,0.0,0.8900999999046326,0.38,0.5,0.0,0.5,0.58,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageWithin,1.4657,0.5822,1.0,0.6199
38,80,exp_27,0.0,1.0667000002861022,0.17,0.5,0.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,1.48,0.5087,1.0,1.2644
39,80,exp_90,0.0,1.697,0.38,0.4,0.0,0.6,0.5,0.4,0.0,0.3,1.0,TwoStageWithin,1.4749,0.543,0.0,0.9477
40,80,exp_115,0.0,0.8650999999046326,0.22,0.5,0.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,1.447,0.637,1.0,1.2488
41,80,exp_60,1.0,0.8983000001907349,0.21,0.6,0.0,0.4,0.41,0.62,0.0,0.18,0.0,TwoStageWithin,1.4307,0.2604,0.0,2.9498
42,80,catch_2,1.0,0.8652999997138977,0.6,0.5,1.0,0.5,0.38,0.4,0.0,0.22000000000000003,0.0,TwoStageWithin,0.8354,0.0146,0.0,1.596
43,80,exp_1,1.0,2.5565,0.49,0.5,1.0,0.5,0.79,0.8300000000000001,1.0,0.53,0.0,TwoStageWithin,1.4775,0.5276,0.0,1.7016
44,80,catch_7,1.0,0.8598000001907349,0.48,0.5,1.0,0.5,0.28,0.52,1.0,0.21000000000000002,0.0,TwoStageWithin,0.7696,0.0097,0.0,0.4319
45,80,exp_29,0.0,0.8561999998092651,0.17,0.5,0.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,1.48,0.5087,0.0,0.9808
46,80,exp_113,0.0,0.8648000001907349,0.22,0.5,1.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,1.447,0.637,1.0,1.9924
47,80,exp_114,0.0,1.696,0.22,0.4,0.0,0.6,0.49,0.79,0.0,0.42000000000000004,1.0,TwoStageWithin,1.4007,0.7232,0.0,1.7579
48,80,catch_9,1.0,0.8930999999046325,0.72,0.5,1.0,0.5,0.48,0.4,1.0,0.18,0.0,TwoStageWithin,0.7319,0.0074,0.0,0.6899
49,80,exp_78,0.0,1.6970999999046326,0.2,0.6,1.0,0.4,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.8612,0.9818,1.0,0.8326
50,80,exp_84,1.0,0.8606999998092651,0.29,0.6,0.0,0.4,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,1.2661,0.1139,0.0,3.6683
51,80,catch_6,1.0,0.8907000002861023,0.59,0.5,1.0,0.5,0.23,0.27,0.0,0.19,0.0,TwoStageWithin,1.0195,0.038,0.0,1.3977
52,80,exp_53,0.0,0.8593000001907348,0.32,0.5,0.0,0.5,0.49,0.82,1.0,0.6900000000000001,1.0,TwoStageWithin,1.2992,0.8319,1.0,0.519
53,80,exp_117,0.0,0.8747999997138977,0.22,0.5,0.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,1.447,0.637,0.0,0.9992
54,80,exp_69,0.0,0.8651999998092651,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,1.0,TwoStageWithin,1.4351,0.6636,0.0,0.2935
55,80,exp_20,1.0,0.8865,0.17,0.6,0.0,0.4,0.28,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,1.4825,0.4391,1.0,1.4025
56,80,exp_88,1.0,0.8687999997138977,0.38,0.4,1.0,0.6,0.5,0.4,0.0,0.3,0.0,TwoStageWithin,1.4704,0.3559,,
57,80,exp_30,1.0,0.8575,0.17,0.6,1.0,0.4,0.3,0.3,0.0,0.2,0.0,TwoStageWithin,1.4807,0.4138,1.0,1.8235
58,80,exp_9,1.0,0.862,0.29,0.5,1.0,0.5,0.7,0.5,1.0,0.18,0.0,TwoStageWithin,1.4708,0.3574,0.0,0.8453
59,80,exp_45,1.0,0.873,0.48,0.5,0.0,0.5,0.81,0.79,1.0,0.16999999999999996,0.0,TwoStageWithin,0.619,0.0029,0.0,0.4643
60,80,exp_3,0.0,0.888,0.49,0.5,0.0,0.5,0.79,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,1.4775,0.5276,1.0,0.4574
61,80,exp_98,1.0,0.865,0.38,0.4,0.0,0.6,0.58,0.6900000000000001,0.0,0.49000000000000005,0.0,TwoStageWithin,1.4301,0.6736,0.0,0.8632
62,80,catch_0,1.0,0.8691999998092651,0.72,0.5,1.0,0.5,0.19,0.3,0.0,0.2,0.0,TwoStageWithin,0.7532,0.0086,0.0,1.1201
63,80,exp_89,0.0,0.8574000000953674,0.38,0.5,1.0,0.5,0.5,0.4,1.0,0.3,1.0,TwoStageWithin,1.4828,0.4473,1.0,1.6368
64,80,catch_8,1.0,0.8635999999046325,0.32,0.5,1.0,0.5,0.22,0.5,0.0,0.37,0.0,TwoStageWithin,1.2061,0.0874,0.0,0.7694
65,80,exp_23,1.0,0.8975,0.17,0.5,1.0,0.5,0.28,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,1.4683,0.3482,1.0,0.1902
66,80,exp_73,0.0,0.8790999999046326,0.2,0.5,1.0,0.5,0.8,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.793,0.9882,1.0,1.0156
67,80,exp_57,1.0,1.0155,0.21,0.5,1.0,0.5,0.41,0.62,1.0,0.18,0.0,TwoStageWithin,1.3777,0.1929,0.0,0.3271
68,80,exp_99,0.0,0.8952999997138977,0.38,0.5,0.0,0.5,0.58,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageWithin,1.4657,0.5822,1.0,1.4994
69,80,exp_102,1.0,0.8607999997138978,0.38,0.6,1.0,0.4,0.58,0.6900000000000001,0.0,0.49000000000000005,0.0,TwoStageWithin,1.482,0.4866,0.0,2.6012
70,80,exp_77,0.0,0.8591999998092651,0.2,0.5,0.0,0.5,0.8,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.793,0.9882,1.0,0.7763
71,80,catch_17,1.0,0.8683000001907348,0.68,0.5,1.0,0.5,0.4,0.3,1.0,0.22000000000000003,0.0,TwoStageWithin,1.1034,0.0557,0.0,0.9903
72,80,catch_12,1.0,0.8913999996185302,0.47,0.5,1.0,0.5,0.23,0.6,0.0,0.5,0.0,TwoStageWithin,0.7943,0.0113,0.0,0.8347
73,80,exp_76,0.0,0.8595,0.2,0.6,0.0,0.4,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.7325,0.9923,1.0,0.932
74,80,exp_79,0.0,0.8642000002861023,0.2,0.5,1.0,0.5,0.8,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.793,0.9882,1.0,0.6447
75,80,exp_87,1.0,0.8608999996185303,0.29,0.5,1.0,0.5,0.61,0.8099999999999999,1.0,0.22000000000000003,0.0,TwoStageWithin,1.1837,0.0792,0.0,3.2994
76,80,exp_48,0.0,0.8762999997138977,0.32,0.4,1.0,0.6,0.49,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,1.3686,0.7653,1.0,1.8133
77,80,exp_32,1.0,2.573099999904633,0.7,0.4,1.0,0.6,0.79,0.32,0.0,0.2,0.0,TwoStageWithin,1.2666,0.1141,0.0,1.0184
78,80,exp_86,1.0,0.9290999999046325,0.29,0.6,1.0,0.4,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,1.0976,0.0542,1.0,0.2985
79,80,exp_109,0.0,0.8618000001907349,0.4,0.5,0.0,0.5,0.78,0.3,1.0,0.21000000000000002,1.0,TwoStageWithin,1.4171,0.6972,1.0,1.8304
80,80,exp_92,0.0,0.8589000000953674,0.38,0.6,0.0,0.4,0.5,0.4,0.0,0.3,1.0,TwoStageWithin,1.4749,0.543,0.0,2.3835
81,80,exp_103,0.0,0.8661999998092651,0.38,0.5,1.0,0.5,0.58,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageWithin,1.4657,0.5822,,
82,80,exp_63,1.0,0.8941999998092651,0.21,0.5,1.0,0.5,0.41,0.62,1.0,0.18,0.0,TwoStageWithin,1.3777,0.1929,1.0,0.4918
83,80,exp_66,0.0,0.8633000001907348,0.51,0.4,0.0,0.6,0.72,0.52,0.0,0.42000000000000004,1.0,TwoStageWithin,1.3837,0.7466,1.0,0.7507
84,80,exp_51,0.0,0.8695,0.32,0.5,0.0,0.5,0.49,0.82,1.0,0.6900000000000001,1.0,TwoStageWithin,1.2992,0.8319,1.0,1.4799
85,80,exp_41,1.0,0.8633000001907348,0.48,0.5,1.0,0.5,0.81,0.79,1.0,0.16999999999999996,0.0,TwoStageWithin,0.619,0.0029,0.0,0.4652
86,80,exp_119,0.0,0.8690999999046326,0.22,0.5,1.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,1.447,0.637,1.0,3.4809
87,80,exp_44,1.0,0.8919000000953674,0.48,0.6,0.0,0.4,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.6642,0.0044,0.0,0.9936
88,80,exp_118,0.0,0.8548999996185302,0.22,0.6,1.0,0.4,0.49,0.79,0.0,0.42000000000000004,1.0,TwoStageWithin,1.4748,0.5431,1.0,1.4053
89,80,exp_112,0.0,0.8648000001907349,0.22,0.4,1.0,0.6,0.49,0.79,0.0,0.42000000000000004,1.0,TwoStageWithin,1.4748,0.5431,1.0,0.7111
90,80,exp_111,0.0,0.8685,0.4,0.5,1.0,0.5,0.78,0.3,1.0,0.21000000000000002,1.0,TwoStageWithin,1.4171,0.6972,1.0,0.9963
91,80,catch_11,1.0,1.742,0.58,0.5,1.0,0.5,0.18,0.5,1.0,0.16999999999999996,0.0,TwoStageWithin,0.5758,0.0018,0.0,0.4061
