,subject_id,condition,choice,rt,p1,g1,last_stage_favours,g0,p0,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,44,exp_36,1.0,0.797,0.7,0.6,0.0,0.4,0.79,0.32,0.0,0.2,0.0,TwoStageWithin,0.6446,0.6086,0,1.1988
1,44,exp_74,0.0,0.41,0.2,0.4,0.0,0.6,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.2204,0.9974,1,0.9383
2,44,catch_4,1.0,0.368,0.31,0.5,1.0,0.5,0.19,0.73,0.0,0.4,0.0,TwoStageWithin,0.4943,0.1134,0,0.3115
3,44,catch_2,1.0,0.367,0.6,0.5,1.0,0.5,0.38,0.4,0.0,0.22000000000000003,0.0,TwoStageWithin,0.4044,0.0512,0,0.3574
4,44,exp_115,0.0,0.408,0.22,0.5,0.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,0.4962,0.8848,1,0.2208
5,44,exp_59,0.0,0.269,0.21,0.5,0.0,0.5,0.41,0.62,1.0,0.18,1.0,TwoStageWithin,0.6031,0.738,0,2.3142
6,44,exp_27,0.0,0.565,0.17,0.5,0.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,0.6188,0.7007,1,0.3748
7,44,exp_50,0.0,0.286,0.32,0.4,0.0,0.6,0.49,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.4422,0.9267,1,0.1225
8,44,exp_91,0.0,0.546,0.38,0.5,0.0,0.5,0.5,0.4,1.0,0.3,1.0,TwoStageWithin,0.6243,0.6854,1,0.3215
9,44,exp_104,0.0,0.494,0.4,0.4,1.0,0.6,0.78,0.3,0.0,0.21000000000000002,1.0,TwoStageWithin,0.4745,0.9034,1,0.0632
10,44,exp_15,0.0,0.12,0.29,0.5,1.0,0.5,0.7,0.5,1.0,0.18,1.0,TwoStageWithin,0.4465,0.9239,1,0.2766
11,44,exp_46,1.0,0.39,0.48,0.6,1.0,0.4,0.81,0.79,0.0,0.16999999999999996,0.0,TwoStageWithin,0.6548,0.503,1,1.1202
