,subject_id,condition,choice,rt,p1,g1,last_stage_favours,g0,p0,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,0,exp_98,1.0,0.4630999999046326,0.38,0.4,0.0,0.6,0.58,0.6900000000000001,0.0,0.49000000000000005,0.0,TwoStageWithin,0.7649,0.759,1.0,0.2348
1,0,exp_101,1.0,1.0555999999046326,0.38,0.5,0.0,0.5,0.58,0.6900000000000001,1.0,0.49000000000000005,0.0,TwoStageWithin,0.8099,0.6697,0.0,2.2783
2,0,exp_84,1.0,0.7380999999046326,0.29,0.6,0.0,0.4,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,0.8408,0.4899,0.0,1.3534
3,0,exp_22,1.0,0.4946999999284744,0.17,0.6,1.0,0.4,0.28,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.8324,0.4076,,
4,0,catch_2,1.0,0.4883999999761581,0.6,0.5,1.0,0.5,0.38,0.4,0.0,0.22000000000000003,0.0,TwoStageWithin,0.557,0.0643,1.0,0.5018
5,0,exp_96,1.0,0.6568999999761581,0.38,0.4,1.0,0.6,0.58,0.6900000000000001,0.0,0.49000000000000005,0.0,TwoStageWithin,0.8361,0.5666,1.0,1.2117
6,0,exp_30,1.0,0.4948999999761581,0.17,0.6,1.0,0.4,0.3,0.3,0.0,0.2,0.0,TwoStageWithin,0.8395,0.4615,0.0,1.4304
7,0,exp_115,1.0,0.7715,0.22,0.5,0.0,0.5,0.49,0.79,1.0,0.42000000000000004,0.0,TwoStageWithin,0.785,0.7248,1.0,1.1304
8,0,exp_94,0.0,0.6107999999523163,0.38,0.6,1.0,0.4,0.5,0.4,0.0,0.3,1.0,TwoStageWithin,0.8368,0.4349,0.0,0.4261
9,0,catch_6,1.0,0.4598999999761581,0.59,0.5,1.0,0.5,0.23,0.27,0.0,0.19,0.0,TwoStageWithin,0.5899,0.0808,0.0,0.2879
10,0,catch_7,1.0,0.4928000000715256,0.48,0.5,1.0,0.5,0.28,0.52,1.0,0.21000000000000002,0.0,TwoStageWithin,0.5741,0.0725,1.0,0.4054
11,0,exp_91,0.0,0.5502000000476838,0.38,0.5,0.0,0.5,0.5,0.4,1.0,0.3,1.0,TwoStageWithin,0.8387,0.5438,0.0,1.0578
12,0,exp_10,0.0,0.4075999999046326,0.29,0.4,0.0,0.6,0.7,0.5,0.0,0.18,1.0,TwoStageWithin,0.7997,0.6947,0.0,0.6423
13,0,exp_67,0.0,0.6643000000715256,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,1.0,TwoStageWithin,0.7983,0.6978,1.0,1.0009
14,0,exp_82,1.0,0.5744000000953674,0.29,0.4,0.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageWithin,0.8408,0.4899,1.0,1.4064
15,0,exp_64,0.0,1.2083999999761579,0.51,0.4,1.0,0.6,0.72,0.52,0.0,0.42000000000000004,1.0,TwoStageWithin,0.8306,0.598,1.0,1.0874
16,0,exp_19,1.0,0.5109000000953674,0.17,0.5,0.0,0.5,0.28,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.8405,0.5158,0.0,0.7406
17,0,exp_57,1.0,0.8911999999284744,0.21,0.5,1.0,0.5,0.41,0.62,1.0,0.18,0.0,TwoStageWithin,0.8342,0.4177,1.0,0.323
18,0,catch_9,1.0,0.5086000000238419,0.72,0.5,1.0,0.5,0.48,0.4,1.0,0.18,0.0,TwoStageWithin,0.535,0.0547,0.0,0.5973
19,0,exp_37,0.0,0.8025,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,1.0,TwoStageWithin,0.8096,0.3266,0.0,1.0543
20,0,exp_20,1.0,0.5487999999523163,0.17,0.6,0.0,0.4,0.28,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.8248,0.6228,1.0,0.3492
21,0,exp_114,0.0,0.7680999999046325,0.22,0.4,0.0,0.6,0.49,0.79,0.0,0.42000000000000004,1.0,TwoStageWithin,0.7319,0.8037,0.0,0.8903
22,0,exp_1,0.0,0.6123000000715255,0.49,0.5,1.0,0.5,0.79,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,0.7901,0.7151,1.0,1.5733
23,0,catch_8,1.0,0.43509999990463255,0.32,0.5,1.0,0.5,0.22,0.5,0.0,0.37,0.0,TwoStageWithin,0.7208,0.1823,0.0,0.2421
24,0,exp_25,1.0,0.662,0.17,0.5,1.0,0.5,0.3,0.3,1.0,0.2,0.0,TwoStageWithin,0.8355,0.5704,1.0,0.5956
25,0,exp_89,0.0,0.5887999999523162,0.38,0.5,1.0,0.5,0.5,0.4,1.0,0.3,1.0,TwoStageWithin,0.8387,0.5438,0.0,0.5439
26,0,exp_9,0.0,0.4235,0.29,0.5,1.0,0.5,0.7,0.5,1.0,0.18,1.0,TwoStageWithin,0.8313,0.5945,0.0,0.4281
27,0,exp_53,0.0,0.4259000000953674,0.32,0.5,0.0,0.5,0.49,0.82,1.0,0.6900000000000001,1.0,TwoStageWithin,0.7586,0.7685,0.0,0.2808
28,0,exp_23,1.0,0.3877999999523163,0.17,0.5,1.0,0.5,0.28,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.8405,0.5158,1.0,0.4056
29,0,exp_58,1.0,0.4429000000953674,0.21,0.4,0.0,0.6,0.41,0.62,0.0,0.18,0.0,TwoStageWithin,0.84,0.5262,0.0,1.1164
30,0,catch_0,1.0,0.3,0.72,0.5,1.0,0.5,0.19,0.3,0.0,0.2,0.0,TwoStageWithin,0.4651,0.0306,0.0,0.2297
31,0,exp_113,0.0,0.934100000023842,0.22,0.5,1.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,0.785,0.7248,1.0,1.5006
32,0,catch_5,1.0,0.511399999976158,0.49,0.5,1.0,0.5,0.4,0.43,1.0,0.32,0.0,TwoStageWithin,0.7704,0.2477,0.0,0.8001
33,0,exp_26,1.0,0.7273000000715256,0.17,0.4,0.0,0.6,0.3,0.3,0.0,0.2,0.0,TwoStageWithin,0.8086,0.6731,0.0,1.0287
34,0,exp_18,1.0,1.216,0.17,0.4,0.0,0.6,0.28,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.8248,0.6228,1.0,0.3622
35,0,exp_60,1.0,0.7727000000476837,0.21,0.6,0.0,0.4,0.41,0.62,0.0,0.18,0.0,TwoStageWithin,0.84,0.5262,0.0,0.4914
36,0,exp_69,0.0,0.7575,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,1.0,TwoStageWithin,0.7983,0.6978,1.0,0.8483
37,0,exp_59,0.0,0.6406999999284744,0.21,0.5,0.0,0.5,0.41,0.62,1.0,0.18,1.0,TwoStageWithin,0.8342,0.4177,0.0,0.9589
38,0,exp_102,0.0,0.5083000000715255,0.38,0.6,1.0,0.4,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,0.8361,0.5666,1.0,0.3762
39,0,exp_36,0.0,0.5617999999523163,0.7,0.6,0.0,0.4,0.79,0.32,0.0,0.2,1.0,TwoStageWithin,0.836,0.4288,1.0,1.1965
40,0,catch_1,1.0,0.4631000000238419,0.41,0.5,1.0,0.5,0.29,0.5900000000000001,1.0,0.42000000000000004,0.0,TwoStageWithin,0.7176,0.1788,0.0,0.6641
41,0,exp_43,0.0,0.942100000023842,0.48,0.5,0.0,0.5,0.81,0.79,1.0,0.16999999999999996,1.0,TwoStageWithin,0.6366,0.1093,0.0,0.5863
42,0,catch_4,1.0,0.12879999995231628,0.31,0.5,1.0,0.5,0.19,0.73,0.0,0.4,0.0,TwoStageWithin,0.6157,0.0958,1.0,0.116
