,subject_id,condition,choice,rt,p1,g1,last_stage_favours,g0,p0,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,184,exp_35,1.0,0.732,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,0.0,TwoStageWithin,1.6845,0.7653,,
1,184,exp_73,0.0,0.944,0.2,0.5,1.0,0.5,0.8,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.4373,1.0,1.0,0.3526
2,184,exp_69,0.0,0.749,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,1.0,TwoStageWithin,1.1886,0.9798,1.0,1.8504
3,184,exp_37,0.0,0.773,0.7,0.5,0.0,0.5,0.79,0.32,1.0,0.2,1.0,TwoStageWithin,1.6845,0.7653,,
4,184,catch_9,1.0,0.957,0.72,0.5,1.0,0.5,0.48,0.4,1.0,0.18,0.0,TwoStageWithin,1.068,0.0058,0.0,1.3544
5,184,exp_42,0.0,0.963,0.48,0.4,0.0,0.6,0.81,0.79,0.0,0.16999999999999996,1.0,TwoStageWithin,0.7396,0.9995,1.0,1.0365
6,184,exp_68,0.0,0.756,0.51,0.6,0.0,0.4,0.72,0.52,0.0,0.42000000000000004,1.0,TwoStageWithin,1.0896,0.9892,1.0,1.0457
7,184,exp_10,0.0,0.9,0.29,0.4,0.0,0.6,0.7,0.5,0.0,0.18,1.0,TwoStageWithin,0.6039,0.9999,1.0,0.7954
8,184,exp_57,0.0,0.678,0.21,0.5,1.0,0.5,0.41,0.62,1.0,0.18,1.0,TwoStageWithin,1.2313,0.974,1.0,1.4956
9,184,catch_1,1.0,0.907,0.41,0.5,1.0,0.5,0.29,0.5900000000000001,1.0,0.42000000000000004,0.0,TwoStageWithin,1.5771,0.0653,0.0,1.2202
10,184,exp_94,0.0,0.83,0.38,0.6,1.0,0.4,0.5,0.4,0.0,0.3,1.0,TwoStageWithin,1.666,0.7844,1.0,1.4721
11,184,exp_98,0.0,0.757,0.38,0.4,0.0,0.6,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,1.1293,0.986,1.0,0.5793
12,184,exp_114,0.0,0.707,0.22,0.4,0.0,0.6,0.49,0.79,0.0,0.42000000000000004,1.0,TwoStageWithin,0.8866,0.9978,1.0,0.5791
13,184,exp_104,0.0,1.016,0.4,0.4,1.0,0.6,0.78,0.3,0.0,0.21000000000000002,1.0,TwoStageWithin,0.7369,0.9995,1.0,0.8873
14,184,catch_0,1.0,0.988,0.72,0.5,1.0,0.5,0.19,0.3,0.0,0.2,0.0,TwoStageWithin,0.4733,0.0,0.0,0.6104
15,184,exp_27,0.0,0.873,0.17,0.5,0.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,1.5369,0.8798,1.0,1.7362
16,184,exp_90,0.0,0.782,0.38,0.4,0.0,0.6,0.5,0.4,0.0,0.3,1.0,TwoStageWithin,1.4765,0.909,1.0,1.1557
17,184,exp_67,1.0,0.953,0.51,0.5,0.0,0.5,0.72,0.52,1.0,0.42000000000000004,0.0,TwoStageWithin,1.1886,0.9798,1.0,0.877
18,184,exp_108,0.0,0.795,0.4,0.6,0.0,0.4,0.78,0.3,0.0,0.21000000000000002,1.0,TwoStageWithin,0.6486,0.9998,1.0,0.5064
19,184,exp_117,0.0,0.757,0.22,0.5,0.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,0.9616,0.9958,1.0,1.4842
20,184,exp_101,0.0,0.682,0.38,0.5,0.0,0.5,0.58,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageWithin,1.2313,0.974,1.0,0.6001
21,184,exp_18,0.0,0.795,0.17,0.4,0.0,0.6,0.28,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,1.5189,0.8893,0.0,0.4061
22,184,exp_50,0.0,0.939,0.32,0.4,0.0,0.6,0.49,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,1.2559,0.9702,1.0,1.6496
23,184,catch_2,1.0,0.746,0.6,0.5,1.0,0.5,0.38,0.4,0.0,0.22000000000000003,0.0,TwoStageWithin,1.0516,0.0053,0.0,1.5565
24,184,exp_9,0.0,0.698,0.29,0.5,1.0,0.5,0.7,0.5,1.0,0.18,1.0,TwoStageWithin,0.6397,0.9998,1.0,0.2432
25,184,exp_91,0.0,0.712,0.38,0.5,0.0,0.5,0.5,0.4,1.0,0.3,1.0,TwoStageWithin,1.5771,0.8558,1.0,1.16
26,184,exp_3,0.0,1.009,0.49,0.5,0.0,0.5,0.79,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,0.8705,0.9981,1.0,1.0296
27,184,exp_1,0.0,0.963,0.49,0.5,1.0,0.5,0.79,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,0.8705,0.9981,1.0,1.0585
28,184,exp_116,0.0,0.657,0.22,0.6,0.0,0.4,0.49,0.79,0.0,0.42000000000000004,1.0,TwoStageWithin,0.8866,0.9978,1.0,0.6853
29,184,exp_53,0.0,1.123,0.32,0.5,0.0,0.5,0.49,0.82,1.0,0.6900000000000001,1.0,TwoStageWithin,1.3637,0.9473,1.0,1.0467
30,184,exp_84,0.0,0.762,0.29,0.6,0.0,0.4,0.61,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageWithin,0.7608,0.9993,1.0,0.2264
31,184,exp_82,0.0,0.691,0.29,0.4,0.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageWithin,0.7608,0.9993,1.0,0.8148
32,184,exp_22,0.0,1.091,0.17,0.6,1.0,0.4,0.28,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,1.6981,0.7499,1.0,1.5531
33,184,exp_20,0.0,0.683,0.17,0.6,0.0,0.4,0.28,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,1.5189,0.8893,1.0,1.7061
34,184,exp_23,0.0,0.683,0.17,0.5,1.0,0.5,0.28,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,1.6153,0.8287,1.0,1.7834
35,184,exp_107,0.0,0.694,0.4,0.5,0.0,0.5,0.78,0.3,1.0,0.21000000000000002,1.0,TwoStageWithin,0.69,0.9997,1.0,0.7632
36,184,exp_45,0.0,0.676,0.48,0.5,0.0,0.5,0.81,0.79,1.0,0.16999999999999996,1.0,TwoStageWithin,0.7934,0.9991,1.0,0.8512
37,184,exp_26,0.0,0.649,0.17,0.4,0.0,0.6,0.3,0.3,0.0,0.2,1.0,TwoStageWithin,1.433,0.9259,1.0,1.244
38,184,exp_80,0.0,0.974,0.29,0.4,1.0,0.6,0.61,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageWithin,0.8829,0.9978,1.0,1.2685
39,184,exp_19,0.0,0.633,0.17,0.5,0.0,0.5,0.28,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,1.6153,0.8287,1.0,1.2576
40,184,exp_78,0.0,0.635,0.2,0.6,1.0,0.4,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.4558,1.0,1.0,0.6048
41,184,exp_58,0.0,0.628,0.21,0.4,0.0,0.6,0.41,0.62,0.0,0.18,1.0,TwoStageWithin,1.1293,0.986,1.0,1.3428
42,184,exp_89,0.0,0.961,0.38,0.5,1.0,0.5,0.5,0.4,1.0,0.3,1.0,TwoStageWithin,1.5771,0.8558,1.0,2.1587
43,184,catch_5,1.0,0.63,0.49,0.5,1.0,0.5,0.4,0.43,1.0,0.32,0.0,TwoStageWithin,1.6845,0.1112,0.0,0.6502
44,184,exp_96,0.0,0.972,0.38,0.4,1.0,0.6,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,1.3386,0.9536,1.0,1.646
45,184,catch_7,1.0,0.717,0.48,0.5,1.0,0.5,0.28,0.52,1.0,0.21000000000000002,0.0,TwoStageWithin,1.2313,0.0134,0.0,2.2875
46,184,exp_47,0.0,0.639,0.48,0.5,1.0,0.5,0.81,0.79,1.0,0.16999999999999996,1.0,TwoStageWithin,0.7934,0.9991,1.0,1.1009
47,184,exp_29,0.0,0.789,0.17,0.5,0.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,1.5369,0.8798,1.0,1.2205
48,184,exp_59,0.0,0.835,0.21,0.5,0.0,0.5,0.41,0.62,1.0,0.18,1.0,TwoStageWithin,1.2313,0.974,1.0,0.8463
49,184,exp_88,0.0,0.683,0.38,0.4,1.0,0.6,0.5,0.4,0.0,0.3,1.0,TwoStageWithin,1.666,0.7844,1.0,2.9187
50,184,catch_3,1.0,0.67,0.38,0.5,1.0,0.5,0.19,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,1.275,0.0165,0.0,0.4848
51,184,exp_15,0.0,0.682,0.29,0.5,1.0,0.5,0.7,0.5,1.0,0.18,1.0,TwoStageWithin,0.6397,0.9998,1.0,0.4534
52,184,exp_64,0.0,0.654,0.51,0.4,1.0,0.6,0.72,0.52,0.0,0.42000000000000004,1.0,TwoStageWithin,1.2942,0.9633,1.0,1.7472
53,184,exp_113,0.0,0.677,0.22,0.5,1.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,0.9616,0.9958,1.0,0.9612
54,184,catch_6,1.0,0.638,0.59,0.5,1.0,0.5,0.23,0.27,0.0,0.19,0.0,TwoStageWithin,0.6822,0.0003,0.0,0.5117
55,184,exp_102,0.0,0.697,0.38,0.6,1.0,0.4,0.58,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageWithin,1.3386,0.9536,1.0,0.6412
56,184,exp_46,0.0,0.682,0.48,0.6,1.0,0.4,0.81,0.79,0.0,0.16999999999999996,1.0,TwoStageWithin,0.855,0.9983,1.0,0.2287
57,184,catch_4,1.0,1.012,0.31,0.5,1.0,0.5,0.19,0.73,0.0,0.4,0.0,TwoStageWithin,1.4765,0.0412,0.0,1.7065
58,184,exp_25,0.0,0.665,0.17,0.5,1.0,0.5,0.3,0.3,1.0,0.2,1.0,TwoStageWithin,1.5369,0.8798,,
59,184,exp_36,0.0,0.66,0.7,0.6,0.0,0.4,0.79,0.32,0.0,0.2,1.0,TwoStageWithin,1.5989,0.8409,1.0,1.3548
60,184,exp_52,0.0,0.65,0.32,0.6,0.0,0.4,0.49,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,1.2559,0.9702,0.0,0.5646
61,184,exp_60,0.0,0.661,0.21,0.6,0.0,0.4,0.41,0.62,0.0,0.18,1.0,TwoStageWithin,1.1293,0.986,1.0,0.924
62,184,exp_8,0.0,0.704,0.29,0.4,1.0,0.6,0.7,0.5,0.0,0.18,1.0,TwoStageWithin,0.68,0.9997,1.0,0.5902
63,184,exp_43,0.0,0.664,0.48,0.5,0.0,0.5,0.81,0.79,1.0,0.16999999999999996,1.0,TwoStageWithin,0.7934,0.9991,1.0,0.41
64,184,exp_99,0.0,0.982,0.38,0.5,0.0,0.5,0.58,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageWithin,1.2313,0.974,1.0,1.6756
65,184,exp_30,0.0,0.774,0.17,0.6,1.0,0.4,0.3,0.3,0.0,0.2,1.0,TwoStageWithin,1.6312,0.8159,1.0,1.12
66,184,catch_8,1.0,0.809,0.32,0.5,1.0,0.5,0.22,0.5,0.0,0.37,0.0,TwoStageWithin,1.5598,0.0603,0.0,1.1389
67,184,exp_74,0.0,0.879,0.2,0.4,0.0,0.6,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.4202,1.0,1.0,0.4487
68,184,exp_115,0.0,0.669,0.22,0.5,0.0,0.5,0.49,0.79,1.0,0.42000000000000004,1.0,TwoStageWithin,0.9616,0.9958,1.0,1.3499
69,184,exp_40,0.0,0.955,0.48,0.4,1.0,0.6,0.81,0.79,0.0,0.16999999999999996,1.0,TwoStageWithin,0.855,0.9983,1.0,1.5969
70,184,exp_51,0.0,0.713,0.32,0.5,0.0,0.5,0.49,0.82,1.0,0.6900000000000001,1.0,TwoStageWithin,1.3637,0.9473,1.0,0.9579
71,184,exp_97,0.0,0.707,0.38,0.5,1.0,0.5,0.58,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageWithin,1.2313,0.974,1.0,0.4482
72,184,exp_34,0.0,0.697,0.7,0.4,0.0,0.6,0.79,0.32,0.0,0.2,1.0,TwoStageWithin,1.5989,0.8409,1.0,1.0447
73,184,exp_48,0.0,1.084,0.32,0.4,1.0,0.6,0.49,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,1.4709,0.9114,1.0,1.5614
74,184,exp_77,0.0,1.08,0.2,0.5,0.0,0.5,0.8,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.4373,1.0,1.0,0.25
75,184,catch_16,1.0,0.747,0.37,0.5,1.0,0.5,0.32,0.78,0.0,0.6799999999999999,0.0,TwoStageWithin,1.7307,0.1438,,
76,184,exp_24,0.0,0.736,0.17,0.4,1.0,0.6,0.3,0.3,0.0,0.2,1.0,TwoStageWithin,1.6312,0.8159,1.0,2.3034
77,184,exp_111,0.0,0.805,0.4,0.5,1.0,0.5,0.78,0.3,1.0,0.21000000000000002,1.0,TwoStageWithin,0.69,0.9997,1.0,0.3095
78,184,exp_105,0.0,0.705,0.4,0.5,1.0,0.5,0.78,0.3,1.0,0.21000000000000002,1.0,TwoStageWithin,0.69,0.9997,1.0,0.5362
79,184,exp_17,0.0,0.722,0.17,0.5,1.0,0.5,0.28,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,1.6153,0.8287,1.0,2.7208
80,184,exp_76,0.0,0.625,0.2,0.6,0.0,0.4,0.8,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.4202,1.0,1.0,0.2474
81,184,exp_28,0.0,0.788,0.17,0.6,0.0,0.4,0.3,0.3,0.0,0.2,1.0,TwoStageWithin,1.433,0.9259,1.0,1.7031
82,184,catch_10,1.0,0.811,0.51,0.5,1.0,0.5,0.31,0.32,0.0,0.16999999999999996,0.0,TwoStageWithin,1.1293,0.008,0.0,0.9819
83,184,exp_49,0.0,0.733,0.32,0.5,1.0,0.5,0.49,0.82,1.0,0.6900000000000001,1.0,TwoStageWithin,1.3637,0.9473,1.0,1.4641
84,184,catch_17,1.0,0.661,0.68,0.5,1.0,0.5,0.4,0.3,1.0,0.22000000000000003,0.0,TwoStageWithin,0.9296,0.0025,0.0,2.9736
85,184,exp_62,0.0,0.858,0.21,0.6,1.0,0.4,0.41,0.62,0.0,0.18,1.0,TwoStageWithin,1.3386,0.9536,1.0,0.7859
86,184,exp_93,0.0,1.144,0.38,0.5,0.0,0.5,0.5,0.4,1.0,0.3,1.0,TwoStageWithin,1.5771,0.8558,1.0,3.2647
87,184,exp_16,0.0,0.736,0.17,0.4,1.0,0.6,0.28,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,1.6981,0.7499,1.0,0.603
88,184,exp_21,0.0,1.088,0.17,0.5,0.0,0.5,0.28,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,1.6153,0.8287,1.0,0.6558
89,184,exp_86,0.0,0.766,0.29,0.6,1.0,0.4,0.61,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageWithin,0.8829,0.9978,1.0,1.139
90,184,exp_41,0.0,0.929,0.48,0.5,1.0,0.5,0.81,0.79,1.0,0.16999999999999996,1.0,TwoStageWithin,0.7934,0.9991,1.0,0.4839
