,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,48-alternatives,exp_18,0.0,0.6597999999523163,0.0,0.28,0.17,0.4,0.0,0.8300000000000001,0.43,0.6,1.0,TwoStageWithin,0.6875,0.4578,0,0.687
1,48-alternatives,exp_90,1.0,0.941399999976158,0.0,0.5,0.38,0.4,0.0,0.4,0.3,0.6,0.0,TwoStageWithin,0.6837,0.5773,0,0.2207
2,48-alternatives,exp_8,1.0,1.0689000000953675,0.0,0.7,0.29,0.4,1.0,0.5,0.18,0.6,0.0,TwoStageWithin,0.6537,0.3042,0,1.4682
3,48-alternatives,exp_82,1.0,0.55,0.0,0.61,0.29,0.4,0.0,0.8099999999999999,0.22000000000000003,0.6,0.0,TwoStageWithin,0.5397,0.1304,0,0.3648
4,48-alternatives,exp_42,1.0,0.407,0.0,0.81,0.48,0.4,0.0,0.79,0.16999999999999996,0.6,0.0,TwoStageWithin,0.2945,0.0098,0,0.1717
5,48-alternatives,exp_36,1.0,0.3332999999523163,0.0,0.79,0.7,0.6,0.0,0.32,0.2,0.4,0.0,TwoStageWithin,0.6216,0.2361,0,0.1416
6,48-alternatives,exp_114,0.0,0.3682000000476837,0.0,0.49,0.22,0.4,0.0,0.79,0.42000000000000004,0.6,1.0,TwoStageWithin,0.6572,0.6856,0,0.7407
7,48-alternatives,exp_84,1.0,0.6451999999284744,0.0,0.61,0.29,0.6,0.0,0.8099999999999999,0.22000000000000003,0.4,0.0,TwoStageWithin,0.4942,0.0922,0,0.2171
8,48-alternatives,exp_10,1.0,0.42160000002384185,0.0,0.7,0.29,0.4,0.0,0.5,0.18,0.6,0.0,TwoStageWithin,0.6865,0.4456,0,2.1039
9,48-alternatives,exp_22,1.0,0.21260000002384183,0.0,0.28,0.17,0.6,1.0,0.8300000000000001,0.43,0.4,0.0,TwoStageWithin,0.6328,0.2571,0,2.279
10,48-alternatives,catch_0,1.0,0.41579999995231626,0.0,0.19,0.72,0.5,1.0,0.3,0.2,0.5,0.0,TwoStageWithin,0.387,0.0344,0,0.2729
11,48-alternatives,exp_64,0.0,0.7397000000476838,0.0,0.72,0.51,0.4,1.0,0.52,0.42000000000000004,0.6,1.0,TwoStageWithin,0.6755,0.6222,1,1.5076
12,48-alternatives,exp_74,0.0,0.32639999997615815,0.0,0.8,0.2,0.4,0.0,0.6799999999999999,0.4,0.6,1.0,TwoStageWithin,0.3663,0.9728,1,0.3593
13,48-alternatives,exp_108,1.0,0.624,0.0,0.78,0.4,0.6,0.0,0.3,0.21000000000000002,0.4,0.0,TwoStageWithin,0.6581,0.6829,1,0.1485
14,48-alternatives,exp_102,1.0,0.316,0.0,0.58,0.38,0.6,1.0,0.6900000000000001,0.49000000000000005,0.4,0.0,TwoStageWithin,0.6786,0.3916,1,0.2279
15,48-alternatives,exp_80,1.0,0.2707999999523163,0.0,0.61,0.29,0.4,1.0,0.8099999999999999,0.22000000000000003,0.6,0.0,TwoStageWithin,0.4695,0.0754,0,0.3564
16,48-alternatives,exp_116,0.0,0.5953000000715256,0.0,0.49,0.22,0.6,0.0,0.79,0.42000000000000004,0.4,1.0,TwoStageWithin,0.6814,0.5923,1,2.1722
17,48-alternatives,exp_68,1.0,0.31789999997615814,0.0,0.72,0.51,0.6,0.0,0.52,0.42000000000000004,0.4,0.0,TwoStageWithin,0.6745,0.6268,1,1.0646
18,48-alternatives,exp_52,0.0,0.2631000000238419,0.0,0.49,0.32,0.6,0.0,0.82,0.6900000000000001,0.4,1.0,TwoStageWithin,0.6103,0.7823,1,1.4551
19,48-alternatives,exp_30,0.0,0.481,0.0,0.3,0.17,0.6,1.0,0.3,0.2,0.4,1.0,TwoStageWithin,0.6853,0.4342,0,0.3864
20,48-alternatives,catch_2,1.0,0.4035,0.0,0.38,0.6,0.5,1.0,0.4,0.22000000000000003,0.5,0.0,TwoStageWithin,0.4023,0.0404,0,0.1757
21,48-alternatives,exp_96,0.0,0.2476999999284744,0.0,0.58,0.38,0.4,1.0,0.6900000000000001,0.49000000000000005,0.6,1.0,TwoStageWithin,0.6879,0.5362,0,0.0611
22,48-alternatives,exp_20,0.0,0.5026999999284745,0.0,0.28,0.17,0.6,0.0,0.8300000000000001,0.43,0.4,1.0,TwoStageWithin,0.6781,0.3889,1,0.6457
23,48-alternatives,exp_104,1.0,0.35380000007152557,0.0,0.78,0.4,0.4,1.0,0.3,0.21000000000000002,0.6,0.0,TwoStageWithin,0.6791,0.6051,1,0.2772
24,48-alternatives,exp_98,1.0,1.3442000000476835,0.0,0.58,0.38,0.4,0.0,0.6900000000000001,0.49000000000000005,0.6,0.0,TwoStageWithin,0.6591,0.6802,1,0.8884
25,48-alternatives,exp_94,1.0,0.2757999999523163,0.0,0.5,0.38,0.6,1.0,0.4,0.3,0.4,0.0,TwoStageWithin,0.6701,0.3548,0,0.3463
26,48-alternatives,catch_4,1.0,0.3146999999284744,0.0,0.19,0.31,0.5,1.0,0.73,0.4,0.5,0.0,TwoStageWithin,0.3904,0.0357,0,0.1372
27,48-alternatives,exp_78,0.0,0.4005999999046326,0.0,0.8,0.2,0.6,1.0,0.6799999999999999,0.4,0.4,1.0,TwoStageWithin,0.4709,0.9237,1,0.4184
28,48-alternatives,exp_60,1.0,0.6558999999761581,0.0,0.41,0.21,0.6,0.0,0.62,0.18,0.4,0.0,TwoStageWithin,0.6313,0.2542,0,1.8375
29,48-alternatives,exp_58,1.0,0.2957000000476837,0.0,0.41,0.21,0.4,0.0,0.62,0.18,0.6,0.0,TwoStageWithin,0.6502,0.2955,1,0.18
30,48-alternatives,catch_6,1.0,0.277,0.0,0.23,0.59,0.5,1.0,0.27,0.19,0.5,0.0,TwoStageWithin,0.4978,0.0949,0,0.6054
31,48-alternatives,exp_26,0.0,0.49610000002384186,0.0,0.3,0.17,0.4,0.0,0.3,0.2,0.6,1.0,TwoStageWithin,0.678,0.6105,0,0.8047
32,48-alternatives,catch_8,1.0,0.22539999997615812,0.0,0.22,0.32,0.5,1.0,0.5,0.37,0.5,0.0,TwoStageWithin,0.5524,0.1431,1,1.0661
33,48-alternatives,exp_46,1.0,0.341,0.0,0.81,0.48,0.6,1.0,0.79,0.16999999999999996,0.4,0.0,TwoStageWithin,0.2386,0.0031,0,0.5618
34,48-alternatives,exp_40,1.0,0.7337999999523163,0.0,0.81,0.48,0.4,1.0,0.79,0.16999999999999996,0.6,0.0,TwoStageWithin,0.2625,0.0054,0,0.2613
35,48-alternatives,exp_88,1.0,0.33589999997615816,0.0,0.5,0.38,0.4,1.0,0.4,0.3,0.6,0.0,TwoStageWithin,0.6843,0.4262,0,0.962
36,48-alternatives,exp_50,0.0,0.1882000000476837,0.0,0.49,0.32,0.4,0.0,0.82,0.6900000000000001,0.6,1.0,TwoStageWithin,0.5336,0.8753,1,0.1946
