,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,94-attributes,catch_1,1.0,0.40919999998807915,0.5900000000000001,0.41,0.42000000000000004,1.0,1.0,0.5,0.5,0.29,0.0,TwoStageWithin,0.664,0.0856,0,0.3137
1,94-attributes,exp_29,0.0,0.483,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.9218,0.5418,1,0.4703
2,94-attributes,exp_69,0.0,0.6048000000119209,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.8888,0.6748,1,3.5294
3,94-attributes,exp_15,0.0,0.6044000000357628,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,1.0,TwoStageWithin,0.9157,0.4092,0,0.4609
4,94-attributes,exp_91,1.0,0.366,0.4,0.38,0.3,0.0,1.0,0.5,0.5,0.5,0.0,TwoStageWithin,0.9239,0.4883,0,1.0523
5,94-attributes,exp_3,0.0,0.452,0.8300000000000001,0.49,0.53,0.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.9193,0.5623,1,2.86
6,94-attributes,exp_53,0.0,0.735,0.82,0.32,0.6900000000000001,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.7964,0.8161,0,1.0253
7,94-attributes,exp_59,1.0,0.8274000000357628,0.62,0.21,0.18,0.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.8508,0.2487,0,0.2049
8,94-attributes,exp_47,1.0,0.5766000000238418,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.395,0.0087,0,0.6893
9,94-attributes,exp_19,1.0,0.347,0.8300000000000001,0.17,0.43,0.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.9138,0.3997,0,1.546
10,94-attributes,exp_101,1.0,0.46860000002384183,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,0.0,TwoStageWithin,0.9109,0.6067,1,1.2337
11,94-attributes,exp_99,1.0,0.5211000000238418,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,0.0,TwoStageWithin,0.9109,0.6067,0,0.6595
12,94-attributes,exp_45,1.0,0.40269999998807915,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.395,0.0087,0,0.3115
13,94-attributes,exp_37,0.0,0.48510000002384185,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.825,0.2136,0,0.8781
14,94-attributes,exp_67,0.0,0.7356000000238418,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.8888,0.6748,0,0.7562
15,94-attributes,catch_9,1.0,0.41930000001192086,0.4,0.72,0.18,1.0,1.0,0.5,0.5,0.48,0.0,TwoStageWithin,0.4596,0.0182,0,0.8593
16,94-attributes,exp_57,1.0,0.539800000011921,0.62,0.21,0.18,1.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.8508,0.2487,0,0.3537
17,94-attributes,catch_3,1.0,0.38619999998807913,0.6799999999999999,0.38,0.58,1.0,1.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.5838,0.0509,0,0.2723
18,94-attributes,exp_25,0.0,0.561,0.3,0.17,0.2,1.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.9218,0.5418,1,0.3687
19,94-attributes,exp_35,1.0,0.3860999999642372,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.825,0.2136,0,1.3621
20,94-attributes,exp_27,0.0,0.44669999998807913,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.9218,0.5418,0,0.5193
21,94-attributes,exp_9,1.0,0.7116999999880791,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,0.0,TwoStageWithin,0.9157,0.4092,0,1.3892
22,94-attributes,exp_73,0.0,0.425,0.6799999999999999,0.2,0.4,1.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.4935,0.9749,1,0.4457
23,94-attributes,catch_7,1.0,0.4916999999880791,0.52,0.48,0.21000000000000002,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.482,0.0226,0,0.6576
24,94-attributes,exp_89,0.0,0.5848000000119209,0.4,0.38,0.3,1.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.9239,0.4883,0,1.2004
25,94-attributes,exp_117,0.0,0.4647999999523163,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.8969,0.6537,1,1.5063
26,94-attributes,exp_107,0.0,0.5440999999642372,0.3,0.4,0.21000000000000002,0.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.8758,0.7035,1,0.9136
27,94-attributes,exp_1,0.0,0.6039000000357628,0.8300000000000001,0.49,0.53,1.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.9193,0.5623,1,2.4086
28,94-attributes,catch_5,1.0,0.578,0.43,0.49,0.32,1.0,1.0,0.5,0.5,0.4,0.0,TwoStageWithin,0.777,0.163,0,0.4746
29,94-attributes,exp_23,1.0,0.5346000000238419,0.8300000000000001,0.17,0.43,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.9138,0.3997,1,0.4893
30,94-attributes,exp_43,1.0,0.47939999997615806,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.395,0.0087,0,0.4234
31,94-attributes,exp_115,1.0,0.5375,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,0.0,TwoStageWithin,0.8969,0.6537,1,0.5236
32,94-attributes,exp_113,1.0,0.7112999999523163,0.79,0.22,0.42000000000000004,1.0,1.0,0.5,0.5,0.49,0.0,TwoStageWithin,0.8969,0.6537,1,0.6538
33,94-attributes,exp_71,0.0,0.6711999999880791,0.52,0.51,0.42000000000000004,1.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.8888,0.6748,1,1.1566
34,94-attributes,exp_31,0.0,0.653,0.3,0.17,0.2,1.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.9218,0.5418,0,0.526
35,94-attributes,exp_65,0.0,0.5671000000238419,0.52,0.51,0.42000000000000004,1.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.8888,0.6748,0,0.4971
36,94-attributes,exp_41,1.0,0.6282999999523163,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.395,0.0087,0,0.3397
37,94-attributes,exp_103,1.0,0.643,0.6900000000000001,0.38,0.49000000000000005,1.0,1.0,0.5,0.5,0.58,0.0,TwoStageWithin,0.9109,0.6067,0,0.4474
38,94-attributes,exp_49,0.0,0.8064000000357627,0.82,0.32,0.6900000000000001,1.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.7964,0.8161,1,0.1836
39,94-attributes,exp_77,0.0,0.5,0.6799999999999999,0.2,0.4,0.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.4935,0.9749,1,0.4982
