,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,161-alternatives,exp_46,1.0,0.34830000007152556,0.0,0.81,0.48,0.6,1.0,0.79,0.16999999999999996,0.4,0.0,TwoStageWithin,0.4309,0.2962,1,0.3545
1,161-alternatives,exp_30,0.0,0.3578999999761581,0.0,0.3,0.17,0.6,1.0,0.3,0.2,0.4,1.0,TwoStageWithin,0.4463,0.6337,1,0.5349
2,161-alternatives,exp_104,0.0,0.44320000004768373,0.0,0.78,0.4,0.4,1.0,0.3,0.21000000000000002,0.6,1.0,TwoStageWithin,0.3156,0.9191,1,0.442
3,161-alternatives,catch_2,1.0,0.3202999999523163,0.0,0.38,0.6,0.5,1.0,0.4,0.22000000000000003,0.5,0.0,TwoStageWithin,0.2409,0.0267,0,0.4547
4,161-alternatives,exp_78,0.0,0.30960000002384186,0.0,0.8,0.2,0.6,1.0,0.6799999999999999,0.4,0.4,1.0,TwoStageWithin,0.1569,0.997,1,0.121
5,161-alternatives,exp_98,0.0,0.3175,0.0,0.58,0.38,0.4,0.0,0.6900000000000001,0.49000000000000005,0.6,1.0,TwoStageWithin,0.3471,0.8825,1,0.9998
6,161-alternatives,exp_64,0.0,0.5,0.0,0.72,0.51,0.4,1.0,0.52,0.42000000000000004,0.6,1.0,TwoStageWithin,0.3828,0.8264,1,0.5358
7,161-alternatives,catch_4,1.0,0.3518999999761581,0.0,0.19,0.31,0.5,1.0,0.73,0.4,0.5,0.0,TwoStageWithin,0.3081,0.0737,0,0.1452
8,161-alternatives,exp_20,0.0,0.35780000007152557,0.0,0.28,0.17,0.6,0.0,0.8300000000000001,0.43,0.4,1.0,TwoStageWithin,0.4252,0.7235,1,0.4025
9,161-alternatives,exp_88,0.0,0.2605,0.0,0.5,0.38,0.4,1.0,0.4,0.3,0.6,1.0,TwoStageWithin,0.4503,0.6074,1,0.6423
10,161-alternatives,exp_74,0.0,0.3698000000715256,0.0,0.8,0.2,0.4,0.0,0.6799999999999999,0.4,0.6,1.0,TwoStageWithin,0.143,0.9983,1,0.1277
11,161-alternatives,exp_22,0.0,0.33469999992847443,0.0,0.28,0.17,0.6,1.0,0.8300000000000001,0.43,0.4,1.0,TwoStageWithin,0.4519,0.5942,1,0.476
12,161-alternatives,exp_82,0.0,1.1993000000715255,0.0,0.61,0.29,0.4,0.0,0.8099999999999999,0.22000000000000003,0.6,1.0,TwoStageWithin,0.3978,0.7961,1,0.1564
13,161-alternatives,exp_52,0.0,0.37460000002384186,0.0,0.49,0.32,0.6,0.0,0.82,0.6900000000000001,0.4,1.0,TwoStageWithin,0.325,0.9092,1,0.1558
14,161-alternatives,exp_26,0.0,0.3722999999523163,0.0,0.3,0.17,0.4,0.0,0.3,0.2,0.6,1.0,TwoStageWithin,0.4144,0.7556,0,0.2479
15,161-alternatives,exp_108,0.0,0.1817000000476837,0.0,0.78,0.4,0.6,0.0,0.3,0.21000000000000002,0.4,1.0,TwoStageWithin,0.2754,0.953,1,0.0884
16,161-alternatives,exp_80,0.0,0.5643999999761582,0.0,0.61,0.29,0.4,1.0,0.8099999999999999,0.22000000000000003,0.6,1.0,TwoStageWithin,0.4355,0.6859,1,0.1195
17,161-alternatives,exp_84,0.0,0.6906000000238418,0.0,0.61,0.29,0.6,0.0,0.8099999999999999,0.22000000000000003,0.4,1.0,TwoStageWithin,0.3978,0.7961,1,0.1941
18,161-alternatives,exp_116,0.0,0.26190000009536746,0.0,0.49,0.22,0.6,0.0,0.79,0.42000000000000004,0.4,1.0,TwoStageWithin,0.3021,0.9319,1,0.3207
19,161-alternatives,exp_58,1.0,0.8828000000715256,0.0,0.41,0.21,0.4,0.0,0.62,0.18,0.6,0.0,TwoStageWithin,0.4331,0.6956,1,0.1716
20,161-alternatives,exp_114,0.0,0.32120000004768373,0.0,0.49,0.22,0.4,0.0,0.79,0.42000000000000004,0.6,1.0,TwoStageWithin,0.3021,0.9319,1,0.2725
21,161-alternatives,exp_18,0.0,1.687100000023842,0.0,0.28,0.17,0.4,0.0,0.8300000000000001,0.43,0.6,1.0,TwoStageWithin,0.4252,0.7235,1,0.3423
22,161-alternatives,exp_10,0.0,0.07980000007152557,0.0,0.7,0.29,0.4,0.0,0.5,0.18,0.6,1.0,TwoStageWithin,0.3168,0.9179,1,0.214
23,161-alternatives,exp_102,0.0,0.37410000002384186,0.0,0.58,0.38,0.6,1.0,0.6900000000000001,0.49000000000000005,0.4,1.0,TwoStageWithin,0.3923,0.8078,1,0.3809
24,161-alternatives,exp_50,0.0,0.27789999997615816,0.0,0.49,0.32,0.4,0.0,0.82,0.6900000000000001,0.6,1.0,TwoStageWithin,0.325,0.9092,0,0.5226
25,161-alternatives,exp_68,0.0,0.16810000002384184,0.0,0.72,0.51,0.6,0.0,0.52,0.42000000000000004,0.4,1.0,TwoStageWithin,0.3375,0.8948,1,0.288
26,161-alternatives,exp_90,0.0,0.171,0.0,0.5,0.38,0.4,0.0,0.4,0.3,0.6,1.0,TwoStageWithin,0.4217,0.7344,1,0.3376
27,161-alternatives,exp_94,0.0,0.321,0.0,0.5,0.38,0.6,1.0,0.4,0.3,0.4,1.0,TwoStageWithin,0.4503,0.6074,0,0.1735
28,161-alternatives,exp_36,0.0,0.764,0.0,0.79,0.7,0.6,0.0,0.32,0.2,0.4,1.0,TwoStageWithin,0.4564,0.4606,0,0.4517
29,161-alternatives,exp_8,0.0,0.6453000000715255,0.0,0.7,0.29,0.4,1.0,0.5,0.18,0.6,1.0,TwoStageWithin,0.3615,0.8622,1,0.3184
30,161-alternatives,exp_40,1.0,1.1829000000953673,0.0,0.81,0.48,0.4,1.0,0.79,0.16999999999999996,0.6,0.0,TwoStageWithin,0.4309,0.2962,0,0.3309
31,161-alternatives,exp_60,0.0,0.5962999999523163,0.0,0.41,0.21,0.6,0.0,0.62,0.18,0.4,1.0,TwoStageWithin,0.4331,0.6956,1,0.5085
32,161-alternatives,catch_0,1.0,0.26290000009536746,0.0,0.19,0.72,0.5,1.0,0.3,0.2,0.5,0.0,TwoStageWithin,0.1575,0.0031,0,0.0922
33,161-alternatives,catch_6,1.0,0.1425,0.0,0.23,0.59,0.5,1.0,0.27,0.19,0.5,0.0,TwoStageWithin,0.2223,0.0187,0,0.079
34,161-alternatives,catch_8,1.0,0.32210000002384187,0.0,0.22,0.32,0.5,1.0,0.5,0.37,0.5,0.0,TwoStageWithin,0.3648,0.1429,0,0.4597
35,161-alternatives,exp_96,0.0,0.7812000000476838,0.0,0.58,0.38,0.4,1.0,0.6900000000000001,0.49000000000000005,0.6,1.0,TwoStageWithin,0.3923,0.8078,1,0.3205
36,161-alternatives,exp_42,1.0,0.38570000004768373,0.0,0.81,0.48,0.4,0.0,0.79,0.16999999999999996,0.6,0.0,TwoStageWithin,0.4543,0.4293,0,1.025
37,161-alternatives,exp_34,0.0,0.3573999999761581,0.0,0.79,0.7,0.4,0.0,0.32,0.2,0.6,1.0,TwoStageWithin,0.4564,0.4606,1,0.7106
38,161-alternatives,exp_100,0.0,0.036299999952316295,0.0,0.58,0.38,0.6,0.0,0.6900000000000001,0.49000000000000005,0.4,1.0,TwoStageWithin,0.3471,0.8825,1,0.4246
39,161-alternatives,exp_86,0.0,0.18940000009536742,0.0,0.61,0.29,0.6,1.0,0.8099999999999999,0.22000000000000003,0.4,1.0,TwoStageWithin,0.4355,0.6859,0,0.1982
