,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,120-attributes,exp_35,0.0,0.349,1.0,0.79,0.7,0.5,0.0,0.32,0.2,0.5,1.0,TwoStageWithin,0.7336,0.3865,0,1.0065
1,120-attributes,exp_69,0.0,0.395,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,0.5604,0.8905,1,0.8224
2,120-attributes,exp_47,1.0,0.333,1.0,0.81,0.48,0.5,1.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.7315,0.3774,0,1.3352
3,120-attributes,catch_1,1.0,0.34,1.0,0.29,0.41,0.5,1.0,0.5900000000000001,0.42000000000000004,0.5,0.0,TwoStageWithin,0.5434,0.0969,1,0.0989
4,120-attributes,exp_113,0.0,0.378,1.0,0.49,0.22,0.5,1.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,0.4941,0.9334,1,0.4553
5,120-attributes,exp_15,0.0,0.352,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,1.0,TwoStageWithin,0.5151,0.9215,1,0.7335
6,120-attributes,exp_67,0.0,0.307,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,0.5604,0.8905,0,0.1964
7,120-attributes,exp_1,0.0,0.658,1.0,0.79,0.49,0.5,1.0,0.8300000000000001,0.53,0.5,1.0,TwoStageWithin,0.4688,0.946,1,0.835
8,120-attributes,catch_9,1.0,0.333,1.0,0.48,0.72,0.5,1.0,0.4,0.18,0.5,0.0,TwoStageWithin,0.3248,0.0106,0,0.3185
9,120-attributes,exp_29,0.0,0.989,1.0,0.3,0.17,0.5,0.0,0.3,0.2,0.5,1.0,TwoStageWithin,0.6959,0.7225,1,0.2723
10,120-attributes,exp_37,0.0,1.103,1.0,0.79,0.7,0.5,0.0,0.32,0.2,0.5,1.0,TwoStageWithin,0.7336,0.3865,1,0.4826
11,120-attributes,exp_73,0.0,0.646,1.0,0.8,0.2,0.5,1.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.219,0.999,1,0.18
12,120-attributes,exp_9,0.0,1.151,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,1.0,TwoStageWithin,0.5151,0.9215,1,0.5911
13,120-attributes,catch_7,1.0,0.473,1.0,0.28,0.48,0.5,1.0,0.52,0.21000000000000002,0.5,0.0,TwoStageWithin,0.3737,0.0206,1,0.4739
14,120-attributes,exp_27,0.0,0.432,1.0,0.3,0.17,0.5,0.0,0.3,0.2,0.5,1.0,TwoStageWithin,0.6959,0.7225,1,0.9155
15,120-attributes,exp_43,1.0,0.605,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.7315,0.3774,0,0.3989
16,120-attributes,exp_99,0.0,0.42,1.0,0.58,0.38,0.5,0.0,0.6900000000000001,0.49000000000000005,0.5,1.0,TwoStageWithin,0.5778,0.8764,0,0.1104
17,120-attributes,exp_3,0.0,0.737,1.0,0.79,0.49,0.5,0.0,0.8300000000000001,0.53,0.5,1.0,TwoStageWithin,0.4688,0.946,1,0.2475
18,120-attributes,exp_53,0.0,0.636,1.0,0.49,0.32,0.5,0.0,0.82,0.6900000000000001,0.5,1.0,TwoStageWithin,0.5402,0.9052,1,0.4214
19,120-attributes,exp_115,0.0,0.379,1.0,0.49,0.22,0.5,0.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,0.4941,0.9334,1,0.1616
20,120-attributes,exp_19,0.0,0.261,1.0,0.28,0.17,0.5,0.0,0.8300000000000001,0.43,0.5,1.0,TwoStageWithin,0.7122,0.6843,1,1.913
21,120-attributes,exp_25,0.0,0.936,1.0,0.3,0.17,0.5,1.0,0.3,0.2,0.5,1.0,TwoStageWithin,0.6959,0.7225,0,0.2999
22,120-attributes,exp_101,0.0,0.409,1.0,0.58,0.38,0.5,0.0,0.6900000000000001,0.49000000000000005,0.5,1.0,TwoStageWithin,0.5778,0.8764,1,0.6714
23,120-attributes,catch_5,1.0,0.459,1.0,0.4,0.49,0.5,1.0,0.43,0.32,0.5,0.0,TwoStageWithin,0.6121,0.1557,0,0.4396
24,120-attributes,exp_23,1.0,0.469,1.0,0.28,0.17,0.5,1.0,0.8300000000000001,0.43,0.5,0.0,TwoStageWithin,0.7122,0.6843,1,3.0835
25,120-attributes,exp_59,0.0,0.422,1.0,0.41,0.21,0.5,0.0,0.62,0.18,0.5,1.0,TwoStageWithin,0.7214,0.6579,0,0.6823
26,120-attributes,exp_45,0.0,0.553,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,1.0,TwoStageWithin,0.7315,0.3774,1,0.3399
