,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,168-alternatives,exp_74,0.0,0.5726999999880791,0.0,0.8,0.2,0.4,0.0,0.6799999999999999,0.4,0.6,1.0,TwoStageWithin,0.1688,0.9947,1,0.1154
1,168-alternatives,exp_88,0.0,0.4643000000119209,0.0,0.5,0.38,0.4,1.0,0.4,0.3,0.6,1.0,TwoStageWithin,0.4345,0.6422,1,0.8472
2,168-alternatives,exp_36,0.0,0.5377000000476837,0.0,0.79,0.7,0.6,0.0,0.32,0.2,0.4,1.0,TwoStageWithin,0.4385,0.6172,1,0.1085
3,168-alternatives,exp_80,0.0,0.5221000000238418,0.0,0.61,0.29,0.4,1.0,0.8099999999999999,0.22000000000000003,0.6,1.0,TwoStageWithin,0.3649,0.8428,1,0.1122
4,168-alternatives,exp_68,0.0,0.29629999995231626,0.0,0.72,0.51,0.6,0.0,0.52,0.42000000000000004,0.4,1.0,TwoStageWithin,0.3482,0.8696,1,0.4418
5,168-alternatives,exp_60,0.0,0.6050999999642372,0.0,0.41,0.21,0.6,0.0,0.62,0.18,0.4,1.0,TwoStageWithin,0.3882,0.7969,1,0.1513
6,168-alternatives,exp_18,1.0,1.5108000000119208,0.0,0.28,0.17,0.4,0.0,0.8300000000000001,0.43,0.6,0.0,TwoStageWithin,0.4117,0.7352,0,0.4412
7,168-alternatives,exp_116,0.0,0.27180000001192095,0.0,0.49,0.22,0.6,0.0,0.79,0.42000000000000004,0.4,1.0,TwoStageWithin,0.3131,0.9141,1,0.182
8,168-alternatives,exp_26,1.0,0.44,0.0,0.3,0.17,0.4,0.0,0.3,0.2,0.6,0.0,TwoStageWithin,0.4041,0.7576,0,0.6641
9,168-alternatives,exp_20,1.0,1.2208999999761578,0.0,0.28,0.17,0.6,0.0,0.8300000000000001,0.43,0.4,0.0,TwoStageWithin,0.4117,0.7352,1,0.9086
10,168-alternatives,exp_78,0.0,0.4528000000119209,0.0,0.8,0.2,0.6,1.0,0.6799999999999999,0.4,0.4,1.0,TwoStageWithin,0.1846,0.9915,1,0.2028
11,168-alternatives,exp_114,0.0,0.09320000004768371,0.0,0.49,0.22,0.4,0.0,0.79,0.42000000000000004,0.6,1.0,TwoStageWithin,0.3131,0.9141,1,0.2582
12,168-alternatives,exp_104,0.0,0.2095,0.0,0.78,0.4,0.4,1.0,0.3,0.21000000000000002,0.6,1.0,TwoStageWithin,0.3038,0.9236,1,0.4495
13,168-alternatives,exp_8,0.0,0.3346000000238419,0.0,0.7,0.29,0.4,1.0,0.5,0.18,0.6,1.0,TwoStageWithin,0.3092,0.9182,1,0.806
14,168-alternatives,catch_8,1.0,0.6105,0.0,0.22,0.32,0.5,1.0,0.5,0.37,0.5,0.0,TwoStageWithin,0.3977,0.2256,1,0.6754
15,168-alternatives,exp_22,0.0,0.2595,0.0,0.28,0.17,0.6,1.0,0.8300000000000001,0.43,0.4,1.0,TwoStageWithin,0.4363,0.6321,0,1.0634
16,168-alternatives,exp_90,0.0,0.14380000001192092,0.0,0.5,0.38,0.4,0.0,0.4,0.3,0.6,1.0,TwoStageWithin,0.4089,0.7437,1,0.1529
17,168-alternatives,exp_64,0.0,0.3748000000119209,0.0,0.72,0.51,0.4,1.0,0.52,0.42000000000000004,0.6,1.0,TwoStageWithin,0.3846,0.8049,1,0.3195
18,168-alternatives,exp_10,0.0,0.2581999999880791,0.0,0.7,0.29,0.4,0.0,0.5,0.18,0.6,1.0,TwoStageWithin,0.2762,0.9478,1,0.1565
19,168-alternatives,exp_102,0.0,0.46919999998807915,0.0,0.58,0.38,0.6,1.0,0.6900000000000001,0.49000000000000005,0.4,1.0,TwoStageWithin,0.3904,0.792,1,0.6432
20,168-alternatives,exp_50,0.0,0.24019999998807906,0.0,0.49,0.32,0.4,0.0,0.82,0.6900000000000001,0.6,1.0,TwoStageWithin,0.3591,0.8527,1,0.2423
21,168-alternatives,exp_46,1.0,0.2085,0.0,0.81,0.48,0.6,1.0,0.79,0.16999999999999996,0.4,0.0,TwoStageWithin,0.4045,0.7565,1,0.0952
22,168-alternatives,catch_2,1.0,0.17830000001192092,0.0,0.38,0.6,0.5,1.0,0.4,0.22000000000000003,0.5,0.0,TwoStageWithin,0.3067,0.0792,1,0.0771
