,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,46-attributes,catch_5,1.0,0.3606000000089407,0.43,0.49,0.32,1.0,1.0,0.5,0.5,0.4,0.0,TwoStageWithin,0.4763,0.1191,0,0.8087
1,46-attributes,exp_45,1.0,0.41330000001192085,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.3524,0.0356,0,0.8703
2,46-attributes,exp_47,1.0,0.4777999999970198,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.3524,0.0356,0,0.144
3,46-attributes,exp_1,0.0,0.7496000000089407,0.8300000000000001,0.49,0.53,1.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.4799,0.8773,1,0.6241
4,46-attributes,exp_107,0.0,0.24520000000298023,0.3,0.4,0.21000000000000002,0.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.455,0.9005,1,0.4364
5,46-attributes,exp_73,0.0,0.357,0.6799999999999999,0.2,0.4,1.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.2,0.998,1,0.1666
6,46-attributes,exp_89,0.0,0.3600999999940395,0.4,0.38,0.3,1.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.6146,0.6056,1,0.84
7,46-attributes,catch_1,1.0,0.25480000001192094,0.5900000000000001,0.41,0.42000000000000004,1.0,1.0,0.5,0.5,0.29,0.0,TwoStageWithin,0.4028,0.0616,0,0.477
8,46-attributes,exp_35,1.0,0.5144000000059604,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.5592,0.231,0,0.6604
9,46-attributes,catch_3,1.0,0.24209999999403956,0.6799999999999999,0.38,0.58,1.0,1.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.3352,0.0288,0,0.3064
10,46-attributes,catch_7,1.0,0.4691000000089407,0.52,0.48,0.21000000000000002,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.2668,0.01,0,0.1849
11,46-attributes,catch_9,1.0,0.2445,0.4,0.72,0.18,1.0,1.0,0.5,0.5,0.48,0.0,TwoStageWithin,0.2383,0.0055,0,0.306
12,46-attributes,exp_59,1.0,0.3583000000119209,0.62,0.21,0.18,0.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.6162,0.4038,0,1.667
13,46-attributes,exp_15,0.0,0.38879999999701975,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,1.0,TwoStageWithin,0.5757,0.7348,1,0.4151
14,46-attributes,exp_25,0.0,1.503300000011921,0.3,0.17,0.2,1.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.6054,0.6483,1,0.459
15,46-attributes,exp_29,0.0,0.3988999999910593,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.6054,0.6483,1,0.3296
16,46-attributes,exp_91,0.0,1.2369000000059605,0.4,0.38,0.3,0.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.6146,0.6056,1,0.1242
17,46-attributes,exp_19,1.0,0.38090000000596047,0.8300000000000001,0.17,0.43,0.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.6204,0.5649,1,0.3316
18,46-attributes,exp_113,0.0,0.5385,0.79,0.22,0.42000000000000004,1.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.4781,0.8791,1,0.4371
19,46-attributes,exp_69,0.0,0.31190000000596046,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.5111,0.8422,1,0.2014
20,46-attributes,exp_99,0.0,0.3823000000119209,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,1.0,TwoStageWithin,0.5336,0.8115,1,0.132
21,46-attributes,exp_23,1.0,0.3485999999940395,0.8300000000000001,0.17,0.43,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.6204,0.5649,1,0.1476
22,46-attributes,exp_27,0.0,0.3631000000089407,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.6054,0.6483,1,0.2397
23,46-attributes,exp_43,1.0,0.29690000000596045,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.3524,0.0356,0,0.2299
24,46-attributes,exp_53,0.0,0.24170000000298023,0.82,0.32,0.6900000000000001,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.4492,0.9053,1,0.3332
25,46-attributes,exp_57,1.0,0.39309999999403955,0.62,0.21,0.18,1.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.6162,0.4038,0,1.1903
26,46-attributes,exp_3,1.0,0.10879999999701975,0.8300000000000001,0.49,0.53,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.4799,0.8773,1,0.1383
27,46-attributes,exp_115,0.0,0.3236000000089407,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.4781,0.8791,1,0.2242
28,46-attributes,exp_37,0.0,0.25380000001192093,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.5592,0.231,0,0.4037
29,46-attributes,exp_67,0.0,0.2945,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.5111,0.8422,1,0.1909
30,46-attributes,exp_117,0.0,0.476,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.4781,0.8791,1,1.5204
31,46-attributes,exp_9,0.0,2.8767999999970204,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,1.0,TwoStageWithin,0.5757,0.7348,0,0.5595
32,46-attributes,exp_101,0.0,0.2345,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,1.0,TwoStageWithin,0.5336,0.8115,1,0.456
33,46-attributes,exp_33,0.0,0.44490000000596047,0.32,0.7,0.2,1.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.5592,0.231,0,1.1282
34,46-attributes,exp_65,0.0,0.38379999999701975,0.52,0.51,0.42000000000000004,1.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.5111,0.8422,1,2.3793
35,46-attributes,exp_5,0.0,0.344,0.8300000000000001,0.49,0.53,0.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.4799,0.8773,1,0.3047
36,46-attributes,exp_87,1.0,0.2149000000059605,0.8099999999999999,0.29,0.22000000000000003,1.0,1.0,0.5,0.5,0.61,0.0,TwoStageWithin,0.6123,0.3817,0,1.006
37,46-attributes,catch_19,1.0,0.4022000000029802,0.48,0.59,0.31,1.0,1.0,0.5,0.5,0.48,0.0,TwoStageWithin,0.3715,0.0444,0,0.1348
38,46-attributes,exp_51,0.0,0.2591000000089407,0.82,0.32,0.6900000000000001,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.4492,0.9053,1,0.2943
39,46-attributes,exp_39,0.0,0.4978000000119209,0.32,0.7,0.2,1.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.5592,0.231,0,0.1568
40,46-attributes,exp_31,1.0,0.3833999999910593,0.3,0.17,0.2,1.0,1.0,0.5,0.5,0.3,0.0,TwoStageWithin,0.6054,0.6483,1,0.6161
