,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,194-alternatives,exp_94,1.0,0.6560999999940396,0.0,0.5,0.38,0.6,1.0,0.4,0.3,0.4,0.0,TwoStageWithin,0.3861,0.3486,0,0.2739
1,194-alternatives,exp_8,1.0,0.30559999999403953,0.0,0.7,0.29,0.4,1.0,0.5,0.18,0.6,0.0,TwoStageWithin,0.3717,0.2812,0,0.3831
2,194-alternatives,exp_10,1.0,0.1665,0.0,0.7,0.29,0.4,0.0,0.5,0.18,0.6,0.0,TwoStageWithin,0.3981,0.5295,1,0.3264
3,194-alternatives,exp_90,1.0,0.4852999999970198,0.0,0.5,0.38,0.4,0.0,0.4,0.3,0.6,0.0,TwoStageWithin,0.3925,0.6061,0,0.2013
4,194-alternatives,exp_74,0.0,0.9183000000119208,0.0,0.8,0.2,0.4,0.0,0.6799999999999999,0.4,0.6,1.0,TwoStageWithin,0.2995,0.887,1,0.1192
5,194-alternatives,exp_84,1.0,0.4401999999880791,0.0,0.61,0.29,0.6,0.0,0.8099999999999999,0.22000000000000003,0.4,0.0,TwoStageWithin,0.3753,0.2958,1,0.9424
6,194-alternatives,exp_114,0.0,0.38170000000298016,0.0,0.49,0.22,0.4,0.0,0.79,0.42000000000000004,0.6,1.0,TwoStageWithin,0.387,0.6455,0,0.278
7,194-alternatives,exp_36,1.0,0.04320000000298023,0.0,0.79,0.7,0.6,0.0,0.32,0.2,0.4,0.0,TwoStageWithin,0.3975,0.4568,1,0.2138
8,194-alternatives,exp_108,1.0,1.5269000000059605,0.0,0.78,0.4,0.6,0.0,0.3,0.21000000000000002,0.4,0.0,TwoStageWithin,0.3784,0.6908,1,0.758
9,194-alternatives,exp_46,1.0,0.1813999999910593,0.0,0.81,0.48,0.6,1.0,0.79,0.16999999999999996,0.4,0.0,TwoStageWithin,0.2167,0.0307,0,0.2137
10,194-alternatives,exp_20,0.0,0.10420000000298024,0.0,0.28,0.17,0.6,0.0,0.8300000000000001,0.43,0.4,1.0,TwoStageWithin,0.3978,0.5366,1,0.1139
11,194-alternatives,exp_50,0.0,0.23879999999701976,0.0,0.49,0.32,0.4,0.0,0.82,0.6900000000000001,0.6,1.0,TwoStageWithin,0.3566,0.769,1,0.7117
12,194-alternatives,catch_4,1.0,0.17120000000298025,0.0,0.19,0.31,0.5,1.0,0.73,0.4,0.5,0.0,TwoStageWithin,0.292,0.1025,0,0.2457
13,194-alternatives,catch_0,1.0,0.0621000000089407,0.0,0.19,0.72,0.5,1.0,0.3,0.2,0.5,0.0,TwoStageWithin,0.298,0.1109,0,0.4218
14,194-alternatives,exp_96,1.0,0.395,0.0,0.58,0.38,0.4,1.0,0.6900000000000001,0.49000000000000005,0.6,0.0,TwoStageWithin,0.3904,0.3771,0,0.8099
15,194-alternatives,exp_80,0.0,0.5203000000119209,0.0,0.61,0.29,0.4,1.0,0.8099999999999999,0.22000000000000003,0.6,1.0,TwoStageWithin,0.3088,0.1275,0,0.1508
16,194-alternatives,catch_2,1.0,0.08170000000298024,0.0,0.38,0.6,0.5,1.0,0.4,0.22000000000000003,0.5,0.0,TwoStageWithin,0.3008,0.115,0,0.4699
17,194-alternatives,exp_58,1.0,0.6135999999940396,0.0,0.41,0.21,0.4,0.0,0.62,0.18,0.6,0.0,TwoStageWithin,0.3972,0.4501,0,0.7358
18,194-alternatives,exp_64,1.0,0.46429999999701976,0.0,0.72,0.51,0.4,1.0,0.52,0.42000000000000004,0.6,0.0,TwoStageWithin,0.3957,0.4265,1,0.1961
