,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,139-attributes,exp_113,0.0,1.6453000000044704,0.79,0.22,0.42000000000000004,1.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,1.1269,0.6465,0.0,0.6204
1,139-attributes,exp_89,0.0,2.0971999999955298,0.4,0.38,0.3,1.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,1.1562,0.4898,1.0,0.8742
2,139-attributes,exp_99,1.0,2.175,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,0.0,TwoStageWithin,1.1416,0.6008,0.0,0.9829
3,139-attributes,exp_9,1.0,1.5770999999940396,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,0.0,TwoStageWithin,1.1536,0.4399,1.0,0.6695
4,139-attributes,catch_9,1.0,1.4113000000044704,0.4,0.72,0.18,1.0,1.0,0.5,0.5,0.48,0.0,TwoStageWithin,0.6793,0.0307,0.0,1.1483
5,139-attributes,exp_101,1.0,0.95639999999851,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,0.0,TwoStageWithin,1.1416,0.6008,1.0,0.8274
6,139-attributes,exp_43,1.0,0.3537999999970198,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.6229,0.0209,0.0,0.7096
7,139-attributes,exp_53,0.0,0.5156999999955296,0.82,0.32,0.6900000000000001,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,1.0468,0.7801,1.0,1.5434
8,139-attributes,catch_1,1.0,2.57860000000149,0.5900000000000001,0.41,0.42000000000000004,1.0,1.0,0.5,0.5,0.29,0.0,TwoStageWithin,0.93,0.1174,0.0,0.5045
9,139-attributes,exp_45,1.0,1.0645,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.6229,0.0209,0.0,0.9106
10,139-attributes,exp_15,1.0,0.2845,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,0.0,TwoStageWithin,1.1536,0.4399,0.0,1.2182
11,139-attributes,exp_23,1.0,0.7618000000044703,0.8300000000000001,0.17,0.43,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,1.1513,0.4226,0.0,0.2496
12,139-attributes,exp_117,0.0,0.8116000000014901,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,1.1269,0.6465,1.0,2.2934
13,139-attributes,exp_29,1.0,0.614,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,0.0,TwoStageWithin,1.1539,0.5328,1.0,0.4825
14,139-attributes,exp_69,0.0,1.82470000000298,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,1.1234,0.6554,1.0,2.1419
15,139-attributes,exp_47,1.0,1.0385,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.6229,0.0209,0.0,0.4398
16,139-attributes,exp_59,1.0,0.846,0.62,0.21,0.18,0.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,1.1068,0.29,0.0,1.9587
17,139-attributes,exp_19,1.0,0.6658000000044704,0.8300000000000001,0.17,0.43,0.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,1.1513,0.4226,0.0,0.5067
18,139-attributes,catch_3,1.0,1.0545,0.6799999999999999,0.38,0.58,1.0,1.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.8411,0.0761,0.0,0.343
19,139-attributes,exp_67,0.0,1.011,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,1.1234,0.6554,1.0,0.9195
20,139-attributes,exp_35,1.0,0.6846000000014901,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,1.0799,0.2474,0.0,0.4378
