,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,40-attributes,exp_1,1.0,2.028,1.0,0.79,0.49,0.5,1.0,0.8300000000000001,0.53,0.5,0.0,TwoStageWithin,1.5806,0.6499,1.0,1.4059
1,40-attributes,exp_115,0.0,3.784,1.0,0.49,0.22,0.5,0.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,1.5669,0.6765,1.0,0.3134
2,40-attributes,exp_59,1.0,3.908,1.0,0.41,0.21,0.5,0.0,0.62,0.18,0.5,0.0,TwoStageWithin,1.612,0.3119,0.0,3.2301
3,40-attributes,catch_9,1.0,3.987,1.0,0.48,0.72,0.5,1.0,0.4,0.18,0.5,0.0,TwoStageWithin,1.0786,0.0227,0.0,2.3323
4,40-attributes,exp_45,1.0,3.433,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,1.1926,0.0384,0.0,2.0391
5,40-attributes,exp_99,0.0,3.269,1.0,0.58,0.38,0.5,0.0,0.6900000000000001,0.49000000000000005,0.5,1.0,TwoStageWithin,1.5965,0.613,1.0,1.0962
6,40-attributes,exp_117,0.0,0.566,1.0,0.49,0.22,0.5,0.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,1.5669,0.6765,0.0,0.6599
7,40-attributes,catch_7,1.0,0.937,1.0,0.28,0.48,0.5,1.0,0.52,0.21000000000000002,0.5,0.0,TwoStageWithin,1.1514,0.0319,0.0,0.4207
8,40-attributes,exp_25,0.0,1.276,1.0,0.3,0.17,0.5,1.0,0.3,0.2,0.5,1.0,TwoStageWithin,1.6252,0.5055,,
9,40-attributes,catch_5,1.0,0.853,1.0,0.4,0.49,0.5,1.0,0.43,0.32,0.5,0.0,TwoStageWithin,1.5203,0.1703,0.0,0.7871
10,40-attributes,exp_73,0.0,0.909,1.0,0.8,0.2,0.5,1.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,1.0178,0.9789,1.0,0.5443
11,40-attributes,catch_3,1.0,0.968,1.0,0.19,0.38,0.5,1.0,0.6799999999999999,0.58,0.5,0.0,TwoStageWithin,1.3193,0.0669,0.0,1.3198
12,40-attributes,exp_89,1.0,1.459,1.0,0.5,0.38,0.5,1.0,0.4,0.3,0.5,0.0,TwoStageWithin,1.6292,0.471,0.0,0.2667
13,40-attributes,exp_15,1.0,3.033,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,0.0,TwoStageWithin,1.6268,0.4943,0.0,0.8573
14,40-attributes,exp_69,0.0,3.053,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,1.5787,0.6538,0.0,2.2352
15,40-attributes,exp_9,1.0,1.699,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,0.0,TwoStageWithin,1.6268,0.4943,1.0,0.5613
16,40-attributes,exp_29,1.0,1.183,1.0,0.3,0.17,0.5,0.0,0.3,0.2,0.5,0.0,TwoStageWithin,1.6252,0.5055,1.0,1.3412
17,40-attributes,exp_3,0.0,1.2,1.0,0.79,0.49,0.5,0.0,0.8300000000000001,0.53,0.5,1.0,TwoStageWithin,1.5806,0.6499,0.0,2.3715
