,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,195-alternatives,exp_18,1.0,0.5365,0.8300000000000001,0.17,0.43,0.0,0.0,0.4,0.6,0.28,0.0,TwoStageWithin,0.8178,0.6401,1,0.1963
1,195-alternatives,exp_84,0.0,0.40990000000037247,0.8099999999999999,0.29,0.22000000000000003,0.0,0.0,0.6,0.4,0.61,1.0,TwoStageWithin,0.8277,0.6018,0,0.2347
2,195-alternatives,catch_4,1.0,0.5011999999992549,0.73,0.31,0.4,1.0,0.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.4377,0.0238,0,0.3741
3,195-alternatives,exp_104,0.0,0.5577000000001863,0.3,0.4,0.21000000000000002,1.0,0.0,0.4,0.6,0.78,1.0,TwoStageWithin,0.4338,0.9772,1,0.3689
4,195-alternatives,exp_88,0.0,0.3440999999996275,0.4,0.38,0.3,1.0,0.0,0.4,0.6,0.5,1.0,TwoStageWithin,0.7792,0.7318,1,1.6232
5,195-alternatives,exp_52,0.0,0.3627999999998137,0.82,0.32,0.6900000000000001,0.0,0.0,0.6,0.4,0.49,1.0,TwoStageWithin,0.5208,0.9504,1,0.3656
6,195-alternatives,exp_8,0.0,0.3299000000003725,0.5,0.29,0.18,1.0,0.0,0.4,0.6,0.7,1.0,TwoStageWithin,0.5789,0.924,1,0.5258
7,195-alternatives,exp_94,0.0,0.383,0.4,0.38,0.3,1.0,0.0,0.6,0.4,0.5,1.0,TwoStageWithin,0.7792,0.7318,0,0.808
8,195-alternatives,exp_78,0.0,0.3825,0.6799999999999999,0.2,0.4,1.0,0.0,0.6,0.4,0.8,1.0,TwoStageWithin,0.187,0.9999,1,0.1523
9,195-alternatives,exp_114,0.0,0.3697999999998137,0.79,0.22,0.42000000000000004,0.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,0.5099,0.9545,1,0.7079
10,195-alternatives,catch_8,1.0,0.4143999999994412,0.5,0.32,0.37,1.0,0.0,0.5,0.5,0.22,0.0,TwoStageWithin,0.605,0.0903,0,0.3223
11,195-alternatives,exp_108,0.0,0.4257999999998137,0.3,0.4,0.21000000000000002,0.0,0.0,0.6,0.4,0.78,1.0,TwoStageWithin,0.4632,0.9696,1,0.4974
12,195-alternatives,exp_50,0.0,0.312,0.82,0.32,0.6900000000000001,0.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,0.5208,0.9504,1,0.5093
13,195-alternatives,exp_102,0.0,0.2679000000003725,0.6900000000000001,0.38,0.49000000000000005,1.0,0.0,0.6,0.4,0.58,1.0,TwoStageWithin,0.5777,0.9247,1,0.2685
14,195-alternatives,exp_30,0.0,0.9215,0.3,0.17,0.2,1.0,0.0,0.6,0.4,0.3,1.0,TwoStageWithin,0.7558,0.7697,1,1.6153
15,195-alternatives,exp_74,0.0,0.2648999999994412,0.6799999999999999,0.2,0.4,0.0,0.0,0.4,0.6,0.8,1.0,TwoStageWithin,0.1932,0.9999,1,0.114
16,195-alternatives,exp_58,1.0,0.4347999999998137,0.62,0.21,0.18,0.0,0.0,0.4,0.6,0.41,0.0,TwoStageWithin,0.8387,0.504,1,0.6203
17,195-alternatives,exp_42,1.0,0.11570000000018626,0.79,0.48,0.16999999999999996,0.0,0.0,0.4,0.6,0.81,0.0,TwoStageWithin,0.5466,0.0603,0,0.2562
18,195-alternatives,exp_90,0.0,0.737,0.4,0.38,0.3,0.0,0.0,0.4,0.6,0.5,1.0,TwoStageWithin,0.8077,0.67,1,0.6385
19,195-alternatives,exp_68,0.0,0.3321000000005588,0.52,0.51,0.42000000000000004,0.0,0.0,0.6,0.4,0.72,1.0,TwoStageWithin,0.5866,0.9199,1,0.8568
