,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,59-alternatives,exp_82,1.0,0.6009550000308082,0.8099999999999999,0.29,0.22000000000000003,0.0,0.0,0.4,0.6,0.61,0.0,TwoStageWithin,0.6721,0.198,0,1.0947
1,59-alternatives,exp_26,0.0,0.5430049999849871,0.3,0.17,0.2,0.0,0.0,0.4,0.6,0.3,1.0,TwoStageWithin,0.7532,0.6386,0,0.1815
2,59-alternatives,exp_52,0.0,0.35359499999321997,0.82,0.32,0.6900000000000001,0.0,0.0,0.6,0.4,0.49,1.0,TwoStageWithin,0.6608,0.8154,0,0.2175
3,59-alternatives,exp_94,0.0,0.4996599999722093,0.4,0.38,0.3,1.0,0.0,0.6,0.4,0.5,1.0,TwoStageWithin,0.7487,0.3446,0,0.2542
4,59-alternatives,exp_68,0.0,0.3353999999817461,0.52,0.51,0.42000000000000004,0.0,0.0,0.6,0.4,0.72,1.0,TwoStageWithin,0.7299,0.7036,1,0.8894
5,59-alternatives,exp_98,0.0,0.22817499993834645,0.6900000000000001,0.38,0.49000000000000005,0.0,0.0,0.4,0.6,0.58,1.0,TwoStageWithin,0.7523,0.6418,1,1.1181
6,59-alternatives,exp_36,0.0,0.3826199999311939,0.32,0.7,0.2,0.0,0.0,0.6,0.4,0.79,1.0,TwoStageWithin,0.7591,0.3825,1,0.3348
7,59-alternatives,exp_102,0.0,0.4324699999997392,0.6900000000000001,0.38,0.49000000000000005,1.0,0.0,0.6,0.4,0.58,1.0,TwoStageWithin,0.7609,0.3904,1,0.8293
8,59-alternatives,exp_50,0.0,0.2583800000138581,0.82,0.32,0.6900000000000001,0.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,0.6608,0.8154,1,0.7174
9,59-alternatives,exp_90,0.0,0.27769499993883073,0.4,0.38,0.3,0.0,0.0,0.4,0.6,0.5,1.0,TwoStageWithin,0.7634,0.5951,1,0.5251
10,59-alternatives,catch_0,1.0,0.5258949999697506,0.3,0.72,0.2,1.0,0.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.4984,0.0594,0,0.4334
11,59-alternatives,exp_20,1.0,2.4844349999912083,0.8300000000000001,0.17,0.43,0.0,0.0,0.6,0.4,0.28,0.0,TwoStageWithin,0.7724,0.5003,0,1.0699
12,59-alternatives,exp_104,0.0,1.4936049999669194,0.3,0.4,0.21000000000000002,1.0,0.0,0.4,0.6,0.78,1.0,TwoStageWithin,0.7718,0.4747,0,0.6328
13,59-alternatives,exp_84,1.0,0.9451849999604748,0.8099999999999999,0.29,0.22000000000000003,0.0,0.0,0.6,0.4,0.61,0.0,TwoStageWithin,0.6721,0.198,0,0.1857
14,59-alternatives,exp_78,0.0,1.4380050000036135,0.6799999999999999,0.2,0.4,1.0,0.0,0.6,0.4,0.8,1.0,TwoStageWithin,0.6316,0.8473,1,0.4375
