,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,128-attributes,exp_19,1.0,0.4605,0.8300000000000001,0.17,0.43,0.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.6729,0.5377,1,0.1045
1,128-attributes,exp_73,0.0,0.35610000002384185,0.6799999999999999,0.2,0.4,1.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.489,0.9033,1,0.4827
2,128-attributes,exp_67,0.0,1.8252999999523165,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.6535,0.652,1,0.2437
3,128-attributes,exp_27,0.0,1.0388000000715256,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.6709,0.5614,1,0.2599
4,128-attributes,exp_113,0.0,0.3828999999761581,0.79,0.22,0.42000000000000004,1.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.644,0.6824,0,0.314
5,128-attributes,exp_25,0.0,1.2191999999284744,0.3,0.17,0.2,1.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.6709,0.5614,1,1.1103
6,128-attributes,catch_3,1.0,1.2138000000715257,0.6799999999999999,0.38,0.58,1.0,1.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.6088,0.2377,0,0.2963
7,128-attributes,catch_1,1.0,0.2225,0.5900000000000001,0.41,0.42000000000000004,1.0,1.0,0.5,0.5,0.29,0.0,TwoStageWithin,0.6344,0.2914,1,0.0869
8,128-attributes,exp_69,0.0,0.22090000009536742,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.6535,0.652,0,0.3483
9,128-attributes,exp_53,1.0,0.39220000004768374,0.82,0.32,0.6900000000000001,0.0,1.0,0.5,0.5,0.49,0.0,TwoStageWithin,0.6426,0.6864,1,0.3867
10,128-attributes,exp_101,0.0,0.39669999992847443,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,1.0,TwoStageWithin,0.6573,0.6375,1,0.7906
11,128-attributes,exp_29,0.0,0.446,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.6709,0.5614,0,0.4524
12,128-attributes,exp_9,1.0,0.5325,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,0.0,TwoStageWithin,0.6606,0.6237,1,1.3239
13,128-attributes,exp_47,0.0,0.982,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,1.0,TwoStageWithin,0.6389,0.3029,1,0.1673
14,128-attributes,exp_43,1.0,0.5271000000238418,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.6389,0.3029,0,0.2255
15,128-attributes,exp_117,1.0,0.3057000000476837,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,0.0,TwoStageWithin,0.644,0.6824,0,0.3088
16,128-attributes,exp_91,0.0,0.8402999999523163,0.4,0.38,0.3,0.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.6722,0.5478,0,0.3891
17,128-attributes,exp_59,0.0,0.6203999999761581,0.62,0.21,0.18,0.0,1.0,0.5,0.5,0.41,1.0,TwoStageWithin,0.6742,0.4942,1,0.4993
18,128-attributes,exp_115,0.0,0.32010000002384187,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.644,0.6824,0,0.9324
19,128-attributes,exp_1,0.0,0.03209999990463257,0.8300000000000001,0.49,0.53,1.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.6421,0.688,1,0.6434
20,128-attributes,exp_99,1.0,0.30410000002384185,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,0.0,TwoStageWithin,0.6573,0.6375,0,0.4563
21,128-attributes,exp_89,0.0,0.35930000007152557,0.4,0.38,0.3,1.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.6722,0.5478,1,2.9201
22,128-attributes,exp_23,1.0,0.0005,0.8300000000000001,0.17,0.43,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.6729,0.5377,1,0.5979
23,128-attributes,exp_37,1.0,0.44920000004768373,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.668,0.4152,0,0.9693
24,128-attributes,exp_3,1.0,0.25040000009536745,0.8300000000000001,0.49,0.53,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.6421,0.688,1,0.2299
25,128-attributes,exp_35,1.0,0.5242999999523162,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.668,0.4152,1,1.5941
26,128-attributes,exp_57,0.0,1.729600000023842,0.62,0.21,0.18,1.0,1.0,0.5,0.5,0.41,1.0,TwoStageWithin,0.6742,0.4942,1,0.9708
27,128-attributes,exp_15,1.0,1.8897999999523165,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,0.0,TwoStageWithin,0.6606,0.6237,0,0.567
28,128-attributes,catch_9,1.0,0.989600000023842,0.4,0.72,0.18,1.0,1.0,0.5,0.5,0.48,0.0,TwoStageWithin,0.5465,0.15,1,0.9069
29,128-attributes,exp_45,1.0,0.8491000000238419,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.6389,0.3029,0,0.8365
30,128-attributes,exp_107,0.0,0.3245,0.3,0.4,0.21000000000000002,0.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.6368,0.7021,1,0.8703
31,128-attributes,catch_5,1.0,0.3182999999523163,0.43,0.49,0.32,1.0,1.0,0.5,0.5,0.4,0.0,TwoStageWithin,0.6515,0.3406,1,0.6695
32,128-attributes,catch_7,0.0,0.4065999999046326,0.52,0.48,0.21000000000000002,1.0,1.0,0.5,0.5,0.28,1.0,TwoStageWithin,0.5716,0.1803,1,0.6824
33,128-attributes,catch_17,1.0,1.3045,0.3,0.68,0.22000000000000003,1.0,1.0,0.5,0.5,0.4,0.0,TwoStageWithin,0.6021,0.2259,1,0.671
34,128-attributes,catch_11,1.0,0.583,0.5,0.58,0.16999999999999996,1.0,1.0,0.5,0.5,0.18,0.0,TwoStageWithin,0.4826,0.0918,0,1.656
35,128-attributes,exp_31,0.0,0.7595999999046326,0.3,0.17,0.2,1.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.6709,0.5614,0,0.1896
36,128-attributes,exp_93,1.0,1.767600000023842,0.4,0.38,0.3,0.0,1.0,0.5,0.5,0.5,0.0,TwoStageWithin,0.6722,0.5478,0,0.4756
37,128-attributes,exp_13,0.0,0.10239999997615815,0.5,0.29,0.18,0.0,1.0,0.5,0.5,0.7,1.0,TwoStageWithin,0.6606,0.6237,1,1.0269
38,128-attributes,exp_63,1.0,0.4495,0.62,0.21,0.18,1.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.6742,0.4942,0,0.8422
39,128-attributes,exp_83,1.0,1.0385,0.8099999999999999,0.29,0.22000000000000003,0.0,1.0,0.5,0.5,0.61,0.0,TwoStageWithin,0.6741,0.5079,0,0.3837
40,128-attributes,exp_39,0.0,0.24160000002384183,0.32,0.7,0.2,1.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.668,0.4152,0,0.2711
41,128-attributes,exp_65,0.0,0.9732999999523164,0.52,0.51,0.42000000000000004,1.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.6535,0.652,1,0.0988
42,128-attributes,exp_77,0.0,1.1216999999284745,0.6799999999999999,0.2,0.4,0.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.489,0.9033,1,0.2536
43,128-attributes,catch_19,1.0,0.42189999997615807,0.48,0.59,0.31,1.0,1.0,0.5,0.5,0.48,0.0,TwoStageWithin,0.625,0.2698,0,1.104
44,128-attributes,catch_13,1.0,0.5905999999046325,0.27999999999999997,0.52,0.18,1.0,1.0,0.5,0.5,0.21,0.0,TwoStageWithin,0.6025,0.2266,0,0.6379
45,128-attributes,exp_103,0.0,0.31339999997615814,0.6900000000000001,0.38,0.49000000000000005,1.0,1.0,0.5,0.5,0.58,1.0,TwoStageWithin,0.6573,0.6375,0,0.9448
46,128-attributes,catch_15,1.0,0.3732000000476837,0.49000000000000005,0.49,0.3,1.0,1.0,0.5,0.5,0.22,0.0,TwoStageWithin,0.571,0.1795,0,1.4884
47,128-attributes,exp_55,0.0,1.2161999999284745,0.82,0.32,0.6900000000000001,1.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.6426,0.6864,1,0.4496
48,128-attributes,exp_33,1.0,0.4299000000953674,0.32,0.7,0.2,1.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.668,0.4152,0,0.378
49,128-attributes,exp_41,1.0,0.40860000002384184,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.6389,0.3029,1,0.6869
