,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,38-attributes,exp_69,1.0,1.0589000000059605,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,0.0,TwoStageWithin,0.9781,0.7745,1,1.148
1,38-attributes,exp_67,0.0,0.6322999999970198,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,0.9781,0.7745,0,1.2783
2,38-attributes,catch_5,1.0,0.7412999999970198,1.0,0.4,0.49,0.5,1.0,0.43,0.32,0.5,0.0,TwoStageWithin,0.9223,0.1627,0,0.3798
3,38-attributes,exp_101,0.0,0.9622000000029802,1.0,0.58,0.38,0.5,0.0,0.6900000000000001,0.49000000000000005,0.5,1.0,TwoStageWithin,1.0038,0.74,0,3.5937
4,38-attributes,exp_25,0.0,0.6922999999970197,1.0,0.3,0.17,0.5,1.0,0.3,0.2,0.5,1.0,TwoStageWithin,1.0656,0.6002,1,1.6979
5,38-attributes,catch_1,1.0,0.40059999999403956,1.0,0.29,0.41,0.5,1.0,0.5900000000000001,0.42000000000000004,0.5,0.0,TwoStageWithin,0.8177,0.0963,0,0.6764
6,38-attributes,exp_89,0.0,0.6594000000059604,1.0,0.5,0.38,0.5,1.0,0.4,0.3,0.5,1.0,TwoStageWithin,1.0733,0.5626,1,1.0776
7,38-attributes,catch_3,1.0,0.5018999999910593,1.0,0.19,0.38,0.5,1.0,0.6799999999999999,0.58,0.5,0.0,TwoStageWithin,0.7103,0.0538,1,1.2256
8,38-attributes,exp_53,0.0,0.6258999999910593,1.0,0.49,0.32,0.5,0.0,0.82,0.6900000000000001,0.5,1.0,TwoStageWithin,0.8951,0.8534,1,0.2151
9,38-attributes,exp_57,1.0,1.5952000000029802,1.0,0.41,0.21,0.5,1.0,0.62,0.18,0.5,0.0,TwoStageWithin,1.0659,0.3852,1,0.5038
10,38-attributes,exp_115,0.0,0.6593999999910592,1.0,0.49,0.22,0.5,0.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,0.9466,0.8092,1,0.2901
11,38-attributes,exp_35,0.0,1.2556000000089407,1.0,0.79,0.7,0.5,0.0,0.32,0.2,0.5,1.0,TwoStageWithin,1.0096,0.2581,0,0.9837
12,38-attributes,exp_107,0.0,0.5527000000029803,1.0,0.78,0.4,0.5,0.0,0.3,0.21000000000000002,0.5,1.0,TwoStageWithin,0.9201,0.8335,0,0.6895
13,38-attributes,exp_9,1.0,2.8126999999880793,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,0.0,TwoStageWithin,1.0521,0.6445,1,1.5892
14,38-attributes,exp_27,0.0,1.0217999999970198,1.0,0.3,0.17,0.5,0.0,0.3,0.2,0.5,1.0,TwoStageWithin,1.0656,0.6002,1,0.7496
15,38-attributes,exp_19,1.0,1.17,1.0,0.28,0.17,0.5,0.0,0.8300000000000001,0.43,0.5,0.0,TwoStageWithin,1.0778,0.5238,1,0.2809
16,38-attributes,exp_43,1.0,0.8494000000059605,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.6901,0.0477,0,0.4679
17,38-attributes,exp_3,1.0,0.6027000000029802,1.0,0.79,0.49,0.5,0.0,0.8300000000000001,0.53,0.5,0.0,TwoStageWithin,0.9555,0.8001,1,2.5176
18,38-attributes,exp_59,1.0,0.9275,1.0,0.41,0.21,0.5,0.0,0.62,0.18,0.5,0.0,TwoStageWithin,1.0659,0.3852,1,0.3139
19,38-attributes,exp_91,1.0,0.6582999999970197,1.0,0.5,0.38,0.5,0.0,0.4,0.3,0.5,0.0,TwoStageWithin,1.0733,0.5626,0,0.2688
20,38-attributes,exp_99,1.0,0.7835999999940395,1.0,0.58,0.38,0.5,0.0,0.6900000000000001,0.49000000000000005,0.5,0.0,TwoStageWithin,1.0038,0.74,1,0.4331
21,38-attributes,exp_15,1.0,0.6284000000059604,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,0.0,TwoStageWithin,1.0521,0.6445,1,2.2016
22,38-attributes,catch_7,1.0,0.7328999999910593,1.0,0.28,0.48,0.5,1.0,0.52,0.21000000000000002,0.5,0.0,TwoStageWithin,0.5821,0.023,0,0.4283
23,38-attributes,exp_23,0.0,0.9403000000119208,1.0,0.28,0.17,0.5,1.0,0.8300000000000001,0.43,0.5,1.0,TwoStageWithin,1.0778,0.5238,1,0.2481
24,38-attributes,exp_47,0.0,2.17779999999702,1.0,0.81,0.48,0.5,1.0,0.79,0.16999999999999996,0.5,1.0,TwoStageWithin,0.6901,0.0477,0,0.3896
25,38-attributes,exp_45,1.0,0.4882000000029802,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.6901,0.0477,0,0.72
26,38-attributes,catch_9,1.0,0.6962000000029802,1.0,0.48,0.72,0.5,1.0,0.4,0.18,0.5,0.0,TwoStageWithin,0.5283,0.0147,0,0.8352
27,38-attributes,exp_37,0.0,1.2779000000059604,1.0,0.79,0.7,0.5,0.0,0.32,0.2,0.5,1.0,TwoStageWithin,1.0096,0.2581,0,0.2671
28,38-attributes,exp_113,0.0,0.5902999999970198,1.0,0.49,0.22,0.5,1.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,0.9466,0.8092,1,1.5691
29,38-attributes,exp_117,0.0,0.4165999999940395,1.0,0.49,0.22,0.5,0.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,0.9466,0.8092,1,0.5999
30,38-attributes,exp_73,0.0,0.6522999999970198,1.0,0.8,0.2,0.5,1.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.463,0.9924,1,0.5556
31,38-attributes,exp_1,0.0,0.4902999999970198,1.0,0.79,0.49,0.5,1.0,0.8300000000000001,0.53,0.5,1.0,TwoStageWithin,0.9555,0.8001,1,0.6674
32,38-attributes,exp_29,1.0,1.1623999999910593,1.0,0.3,0.17,0.5,0.0,0.3,0.2,0.5,0.0,TwoStageWithin,1.0656,0.6002,0,1.5054
33,38-attributes,exp_95,0.0,0.8462999999970198,1.0,0.5,0.38,0.5,1.0,0.4,0.3,0.5,1.0,TwoStageWithin,1.0733,0.5626,0,2.6383
34,38-attributes,exp_81,1.0,0.6068999999910593,1.0,0.61,0.29,0.5,1.0,0.8099999999999999,0.22000000000000003,0.5,0.0,TwoStageWithin,1.0532,0.344,0,0.4278
35,38-attributes,exp_105,0.0,2.7755999999940397,1.0,0.78,0.4,0.5,1.0,0.3,0.21000000000000002,0.5,1.0,TwoStageWithin,0.9201,0.8335,1,0.1519
36,38-attributes,exp_85,1.0,2.1345,1.0,0.61,0.29,0.5,0.0,0.8099999999999999,0.22000000000000003,0.5,0.0,TwoStageWithin,1.0532,0.344,0,0.869
37,38-attributes,exp_87,1.0,0.33280000001192095,1.0,0.61,0.29,0.5,1.0,0.8099999999999999,0.22000000000000003,0.5,0.0,TwoStageWithin,1.0532,0.344,0,0.2989
38,38-attributes,catch_11,1.0,0.4745,1.0,0.18,0.58,0.5,1.0,0.5,0.16999999999999996,0.5,0.0,TwoStageWithin,0.4148,0.0042,0,0.4433
39,38-attributes,exp_49,0.0,0.4136000000089407,1.0,0.49,0.32,0.5,1.0,0.82,0.6900000000000001,0.5,1.0,TwoStageWithin,0.8951,0.8534,1,0.7685
40,38-attributes,exp_5,1.0,0.486,1.0,0.79,0.49,0.5,0.0,0.8300000000000001,0.53,0.5,0.0,TwoStageWithin,0.9555,0.8001,1,0.6382
41,38-attributes,exp_17,0.0,0.6983999999910593,1.0,0.28,0.17,0.5,1.0,0.8300000000000001,0.43,0.5,1.0,TwoStageWithin,1.0778,0.5238,1,1.2305
42,38-attributes,exp_83,1.0,0.4614000000059605,1.0,0.61,0.29,0.5,0.0,0.8099999999999999,0.22000000000000003,0.5,0.0,TwoStageWithin,1.0532,0.344,1,1.4037
43,38-attributes,catch_15,1.0,0.6374000000059604,1.0,0.22,0.49,0.5,1.0,0.49000000000000005,0.3,0.5,0.0,TwoStageWithin,0.5969,0.0257,0,1.2617
44,38-attributes,exp_21,1.0,0.37,1.0,0.28,0.17,0.5,0.0,0.8300000000000001,0.43,0.5,0.0,TwoStageWithin,1.0778,0.5238,1,0.3674
45,38-attributes,exp_103,1.0,0.5317000000029802,1.0,0.58,0.38,0.5,1.0,0.6900000000000001,0.49000000000000005,0.5,0.0,TwoStageWithin,1.0038,0.74,0,0.4742
46,38-attributes,exp_119,0.0,0.8052000000029802,1.0,0.49,0.22,0.5,1.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,0.9466,0.8092,1,0.7656
47,38-attributes,exp_111,0.0,0.406,1.0,0.78,0.4,0.5,1.0,0.3,0.21000000000000002,0.5,1.0,TwoStageWithin,0.9201,0.8335,0,1.8338
48,38-attributes,exp_33,1.0,0.8443999999910593,1.0,0.79,0.7,0.5,1.0,0.32,0.2,0.5,0.0,TwoStageWithin,1.0096,0.2581,0,2.0443
49,38-attributes,exp_77,0.0,0.7672000000029803,1.0,0.8,0.2,0.5,0.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.463,0.9924,1,0.2274
50,38-attributes,catch_19,1.0,0.523,1.0,0.48,0.59,0.5,1.0,0.48,0.31,0.5,0.0,TwoStageWithin,0.7677,0.0741,0,2.0272
51,38-attributes,exp_11,0.0,0.5597000000029803,1.0,0.7,0.29,0.5,0.0,0.5,0.18,0.5,1.0,TwoStageWithin,1.0521,0.6445,1,0.8439
52,38-attributes,exp_63,1.0,0.291,1.0,0.41,0.21,0.5,1.0,0.62,0.18,0.5,0.0,TwoStageWithin,1.0659,0.3852,1,0.6
53,38-attributes,exp_75,0.0,0.334,1.0,0.8,0.2,0.5,0.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.463,0.9924,1,0.2581
54,38-attributes,exp_41,1.0,0.4292000000029802,1.0,0.81,0.48,0.5,1.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.6901,0.0477,0,0.3304
55,38-attributes,exp_93,0.0,0.6152999999970198,1.0,0.5,0.38,0.5,0.0,0.4,0.3,0.5,1.0,TwoStageWithin,1.0733,0.5626,1,1.4247
56,38-attributes,exp_65,0.0,0.38469999998807913,1.0,0.72,0.51,0.5,1.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,0.9781,0.7745,1,0.4809
57,38-attributes,exp_55,0.0,0.65,1.0,0.49,0.32,0.5,1.0,0.82,0.6900000000000001,0.5,1.0,TwoStageWithin,0.8951,0.8534,1,1.2708
58,38-attributes,catch_17,1.0,0.4932000000029802,1.0,0.4,0.68,0.5,1.0,0.3,0.22000000000000003,0.5,0.0,TwoStageWithin,0.7241,0.0582,0,1.335
59,38-attributes,exp_61,1.0,1.0906000000089406,1.0,0.41,0.21,0.5,0.0,0.62,0.18,0.5,0.0,TwoStageWithin,1.0659,0.3852,0,0.9185
60,38-attributes,exp_7,0.0,1.0585,1.0,0.79,0.49,0.5,1.0,0.8300000000000001,0.53,0.5,1.0,TwoStageWithin,0.9555,0.8001,0,1.0405
61,38-attributes,exp_97,0.0,0.6417000000029802,1.0,0.58,0.38,0.5,1.0,0.6900000000000001,0.49000000000000005,0.5,1.0,TwoStageWithin,1.0038,0.74,1,0.9179
62,38-attributes,exp_79,0.0,0.3627000000029802,1.0,0.8,0.2,0.5,1.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.463,0.9924,1,1.0771
63,38-attributes,exp_13,0.0,0.45359999999403955,1.0,0.7,0.29,0.5,0.0,0.5,0.18,0.5,1.0,TwoStageWithin,1.0521,0.6445,1,2.6767
64,38-attributes,exp_51,0.0,0.4763999999910593,1.0,0.49,0.32,0.5,0.0,0.82,0.6900000000000001,0.5,1.0,TwoStageWithin,0.8951,0.8534,1,0.2848
65,38-attributes,exp_71,0.0,0.5907999999970198,1.0,0.72,0.51,0.5,1.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,0.9781,0.7745,1,0.4896
66,38-attributes,exp_39,1.0,0.3813999999910593,1.0,0.79,0.7,0.5,1.0,0.32,0.2,0.5,0.0,TwoStageWithin,1.0096,0.2581,0,0.467
67,38-attributes,exp_109,0.0,0.5497000000029802,1.0,0.78,0.4,0.5,0.0,0.3,0.21000000000000002,0.5,1.0,TwoStageWithin,0.9201,0.8335,1,0.2017
68,38-attributes,catch_13,1.0,0.4257000000029802,1.0,0.21,0.52,0.5,1.0,0.27999999999999997,0.18,0.5,0.0,TwoStageWithin,0.7352,0.062,0,0.171
69,38-attributes,exp_31,0.0,0.8166000000089407,1.0,0.3,0.17,0.5,1.0,0.3,0.2,0.5,1.0,TwoStageWithin,1.0656,0.6002,1,0.6305
