,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,43-attributes,catch_1,1.0,0.23509999999403958,1.0,0.29,0.41,0.5,1.0,0.5900000000000001,0.42000000000000004,0.5,0.0,TwoStageWithin,0.4894,0.1403,0,0.7012
1,43-attributes,catch_3,1.0,0.26359999999403955,1.0,0.19,0.38,0.5,1.0,0.6799999999999999,0.58,0.5,0.0,TwoStageWithin,0.4109,0.0705,0,0.325
2,43-attributes,exp_101,1.0,0.3570999999940395,1.0,0.58,0.38,0.5,0.0,0.6900000000000001,0.49000000000000005,0.5,0.0,TwoStageWithin,0.4708,0.8796,1,0.2056
3,43-attributes,catch_7,1.0,0.22109999999403956,1.0,0.28,0.48,0.5,1.0,0.52,0.21000000000000002,0.5,0.0,TwoStageWithin,0.3602,0.0414,0,0.2763
4,43-attributes,exp_73,0.0,0.34429999998211863,1.0,0.8,0.2,0.5,1.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.1887,0.9985,1,0.4004
5,43-attributes,exp_53,0.0,0.3731999999880791,1.0,0.49,0.32,0.5,0.0,0.82,0.6900000000000001,0.5,1.0,TwoStageWithin,0.4655,0.8849,0,0.4331
6,43-attributes,exp_67,1.0,0.2794000000059605,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,0.0,TwoStageWithin,0.4594,0.8907,1,0.1363
7,43-attributes,exp_19,0.0,0.31469999998807907,1.0,0.28,0.17,0.5,0.0,0.8300000000000001,0.43,0.5,1.0,TwoStageWithin,0.5759,0.7149,1,0.4204
8,43-attributes,exp_3,1.0,0.24869999998807907,1.0,0.79,0.49,0.5,0.0,0.8300000000000001,0.53,0.5,0.0,TwoStageWithin,0.3763,0.9504,1,0.1711
9,43-attributes,exp_115,0.0,0.3385,1.0,0.49,0.22,0.5,0.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,0.4014,0.9357,0,0.0792
10,43-attributes,exp_89,0.0,0.4105,1.0,0.5,0.38,0.5,1.0,0.4,0.3,0.5,1.0,TwoStageWithin,0.572,0.7246,0,1.476
11,43-attributes,exp_1,1.0,0.4515,1.0,0.79,0.49,0.5,1.0,0.8300000000000001,0.53,0.5,0.0,TwoStageWithin,0.3763,0.9504,1,0.133
12,43-attributes,exp_59,0.0,0.9212999999821186,1.0,0.41,0.21,0.5,0.0,0.62,0.18,0.5,1.0,TwoStageWithin,0.5568,0.7581,1,0.8229
13,43-attributes,exp_45,1.0,0.3874000000059605,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.575,0.717,1,0.1819
14,43-attributes,exp_9,0.0,0.3175,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,1.0,TwoStageWithin,0.3703,0.9535,1,0.3034
15,43-attributes,exp_15,0.0,0.5413000000119209,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,1.0,TwoStageWithin,0.3703,0.9535,1,0.1769
16,43-attributes,exp_37,0.0,1.6499000000059605,1.0,0.79,0.7,0.5,0.0,0.32,0.2,0.5,1.0,TwoStageWithin,0.6152,0.5031,1,0.3128
17,43-attributes,exp_29,0.0,0.27409999999403956,1.0,0.3,0.17,0.5,0.0,0.3,0.2,0.5,1.0,TwoStageWithin,0.5635,0.7441,1,0.242
18,43-attributes,exp_107,0.0,0.1977999999821186,1.0,0.78,0.4,0.5,0.0,0.3,0.21000000000000002,0.5,1.0,TwoStageWithin,0.346,0.965,1,0.0825
19,43-attributes,exp_25,0.0,0.41640000000596045,1.0,0.3,0.17,0.5,1.0,0.3,0.2,0.5,1.0,TwoStageWithin,0.5635,0.7441,1,2.889
20,43-attributes,exp_69,0.0,0.3127999999821186,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,0.4594,0.8907,0,0.6279
21,43-attributes,exp_91,0.0,0.344,1.0,0.5,0.38,0.5,0.0,0.4,0.3,0.5,1.0,TwoStageWithin,0.572,0.7246,1,1.2176
22,43-attributes,catch_5,1.0,0.2142000000178814,1.0,0.4,0.49,0.5,1.0,0.43,0.32,0.5,0.0,TwoStageWithin,0.534,0.2007,0,0.7182
23,43-attributes,exp_99,0.0,0.3895,1.0,0.58,0.38,0.5,0.0,0.6900000000000001,0.49000000000000005,0.5,1.0,TwoStageWithin,0.4708,0.8796,1,0.2292
24,43-attributes,catch_9,1.0,0.5355999999940395,1.0,0.48,0.72,0.5,1.0,0.4,0.18,0.5,0.0,TwoStageWithin,0.3143,0.0231,0,0.1529
25,43-attributes,exp_43,1.0,0.185,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.575,0.717,1,0.9741
26,43-attributes,exp_117,0.0,0.30640000000596046,1.0,0.49,0.22,0.5,0.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,0.4014,0.9357,1,0.4404
27,43-attributes,exp_23,0.0,0.24430000001192093,1.0,0.28,0.17,0.5,1.0,0.8300000000000001,0.43,0.5,1.0,TwoStageWithin,0.5759,0.7149,1,0.1247
28,43-attributes,exp_27,0.0,0.2749000000059605,1.0,0.3,0.17,0.5,0.0,0.3,0.2,0.5,1.0,TwoStageWithin,0.5635,0.7441,0,0.2835
29,43-attributes,exp_35,0.0,0.58,1.0,0.79,0.7,0.5,0.0,0.32,0.2,0.5,1.0,TwoStageWithin,0.6152,0.5031,1,0.4648
30,43-attributes,exp_57,0.0,0.308,1.0,0.41,0.21,0.5,1.0,0.62,0.18,0.5,1.0,TwoStageWithin,0.5568,0.7581,0,0.4531
31,43-attributes,exp_113,0.0,0.2850999999940395,1.0,0.49,0.22,0.5,1.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,0.4014,0.9357,1,0.3234
32,43-attributes,exp_47,0.0,0.842,1.0,0.81,0.48,0.5,1.0,0.79,0.16999999999999996,0.5,1.0,TwoStageWithin,0.575,0.717,1,0.3448
33,43-attributes,exp_31,0.0,0.24859999999403956,1.0,0.3,0.17,0.5,1.0,0.3,0.2,0.5,1.0,TwoStageWithin,0.5635,0.7441,0,0.3077
34,43-attributes,catch_19,1.0,0.314,1.0,0.48,0.59,0.5,1.0,0.48,0.31,0.5,0.0,TwoStageWithin,0.4784,0.1282,0,0.1784
35,43-attributes,exp_105,0.0,0.35190000000596044,1.0,0.78,0.4,0.5,1.0,0.3,0.21000000000000002,0.5,1.0,TwoStageWithin,0.346,0.965,1,0.5783
36,43-attributes,catch_17,1.0,0.24609999999403956,1.0,0.4,0.68,0.5,1.0,0.3,0.22000000000000003,0.5,0.0,TwoStageWithin,0.3479,0.0359,0,0.6774
37,43-attributes,exp_81,0.0,0.3515999999940395,1.0,0.61,0.29,0.5,1.0,0.8099999999999999,0.22000000000000003,0.5,1.0,TwoStageWithin,0.4672,0.8833,1,0.2242
38,43-attributes,exp_13,0.0,0.2247000000178814,1.0,0.7,0.29,0.5,0.0,0.5,0.18,0.5,1.0,TwoStageWithin,0.3703,0.9535,1,0.1528
39,43-attributes,exp_5,0.0,0.3005,1.0,0.79,0.49,0.5,0.0,0.8300000000000001,0.53,0.5,1.0,TwoStageWithin,0.3763,0.9504,1,0.2349
40,43-attributes,exp_55,0.0,0.415,1.0,0.49,0.32,0.5,1.0,0.82,0.6900000000000001,0.5,1.0,TwoStageWithin,0.4655,0.8849,1,0.5029
41,43-attributes,exp_17,1.0,0.45209999999403955,1.0,0.28,0.17,0.5,1.0,0.8300000000000001,0.43,0.5,0.0,TwoStageWithin,0.5759,0.7149,1,1.5757
42,43-attributes,exp_103,0.0,0.23480000001192092,1.0,0.58,0.38,0.5,1.0,0.6900000000000001,0.49000000000000005,0.5,1.0,TwoStageWithin,0.4708,0.8796,1,0.8257
