,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,70-alternatives,catch_2,1.0,0.5158999999761581,0.4,0.6,0.22000000000000003,1.0,0.0,0.5,0.5,0.38,0.0,TwoStageWithin,0.3594,0.0111,0,0.175
1,70-alternatives,exp_102,1.0,0.2555,0.6900000000000001,0.38,0.49000000000000005,1.0,0.0,0.6,0.4,0.58,0.0,TwoStageWithin,0.7849,0.3359,0,1.2923
2,70-alternatives,exp_30,1.0,0.608,0.3,0.17,0.2,1.0,0.0,0.6,0.4,0.3,0.0,TwoStageWithin,0.7777,0.3165,0,0.7517
3,70-alternatives,exp_74,0.0,0.4375999999642372,0.6799999999999999,0.2,0.4,0.0,0.0,0.4,0.6,0.8,1.0,TwoStageWithin,0.3244,0.9934,1,0.3935
4,70-alternatives,exp_84,1.0,0.39469999998807914,0.8099999999999999,0.29,0.22000000000000003,0.0,0.0,0.6,0.4,0.61,0.0,TwoStageWithin,0.6491,0.1373,0,1.1099
5,70-alternatives,exp_42,1.0,0.37710000002384186,0.79,0.48,0.16999999999999996,0.0,0.0,0.4,0.6,0.81,0.0,TwoStageWithin,0.3258,0.0067,0,0.1459
6,70-alternatives,exp_68,0.0,0.4623000000119209,0.52,0.51,0.42000000000000004,0.0,0.0,0.6,0.4,0.72,1.0,TwoStageWithin,0.6929,0.8192,1,1.1978
7,70-alternatives,exp_104,0.0,0.6115,0.3,0.4,0.21000000000000002,1.0,0.0,0.4,0.6,0.78,1.0,TwoStageWithin,0.8121,0.5067,1,1.5802
8,70-alternatives,exp_88,0.0,0.4445,0.4,0.38,0.3,1.0,0.0,0.4,0.6,0.5,1.0,TwoStageWithin,0.7608,0.2792,1,0.4351
9,70-alternatives,exp_58,1.0,0.3934000000357628,0.62,0.21,0.18,0.0,0.0,0.4,0.6,0.41,0.0,TwoStageWithin,0.7972,0.3768,1,1.2779
10,70-alternatives,exp_50,0.0,1.0216999999880791,0.82,0.32,0.6900000000000001,0.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,0.5292,0.9391,1,0.4548
11,70-alternatives,exp_18,1.0,0.34660000002384184,0.8300000000000001,0.17,0.43,0.0,0.0,0.4,0.6,0.28,0.0,TwoStageWithin,0.8049,0.5839,0,0.2181
12,70-alternatives,exp_90,0.0,0.509,0.4,0.38,0.3,0.0,0.0,0.4,0.6,0.5,1.0,TwoStageWithin,0.7694,0.7008,1,0.8455
13,70-alternatives,exp_22,1.0,0.35419999998807905,0.8300000000000001,0.17,0.43,1.0,0.0,0.6,0.4,0.28,0.0,TwoStageWithin,0.6839,0.1703,0,0.1906
14,70-alternatives,exp_94,0.0,0.546,0.4,0.38,0.3,1.0,0.0,0.6,0.4,0.5,1.0,TwoStageWithin,0.7461,0.2524,0,0.5546
15,70-alternatives,exp_108,0.0,0.4151999999880791,0.3,0.4,0.21000000000000002,0.0,0.0,0.6,0.4,0.78,1.0,TwoStageWithin,0.6666,0.8465,1,1.3192
16,70-alternatives,exp_52,0.0,0.48489999997615807,0.82,0.32,0.6900000000000001,0.0,0.0,0.6,0.4,0.49,1.0,TwoStageWithin,0.5663,0.9202,1,0.4126
17,70-alternatives,exp_116,1.0,0.35469999998807905,0.79,0.22,0.42000000000000004,0.0,0.0,0.6,0.4,0.49,0.0,TwoStageWithin,0.7139,0.7937,1,0.2755
18,70-alternatives,exp_26,0.0,1.6180999999642371,0.3,0.17,0.2,0.0,0.0,0.4,0.6,0.3,1.0,TwoStageWithin,0.7457,0.7466,1,0.3243
19,70-alternatives,exp_114,0.0,0.3534000000357628,0.79,0.22,0.42000000000000004,0.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,0.6907,0.8217,1,0.4836
20,70-alternatives,exp_98,0.0,0.41340000003576277,0.6900000000000001,0.38,0.49000000000000005,0.0,0.0,0.4,0.6,0.58,1.0,TwoStageWithin,0.7099,0.799,1,0.2143
21,70-alternatives,exp_40,1.0,0.2842999999523163,0.79,0.48,0.16999999999999996,1.0,0.0,0.4,0.6,0.81,0.0,TwoStageWithin,0.242,0.0011,0,1.0167
22,70-alternatives,exp_64,0.0,0.40740000003576277,0.52,0.51,0.42000000000000004,1.0,0.0,0.4,0.6,0.72,1.0,TwoStageWithin,0.8122,0.4924,1,0.3244
23,70-alternatives,exp_80,1.0,0.4341999999880791,0.8099999999999999,0.29,0.22000000000000003,1.0,0.0,0.4,0.6,0.61,0.0,TwoStageWithin,0.4466,0.0302,0,0.2271
24,70-alternatives,exp_20,1.0,0.4968000000119209,0.8300000000000001,0.17,0.43,0.0,0.0,0.6,0.4,0.28,0.0,TwoStageWithin,0.8092,0.5534,1,0.2617
25,70-alternatives,exp_10,1.0,0.3662000000476837,0.5,0.29,0.18,0.0,0.0,0.4,0.6,0.7,0.0,TwoStageWithin,0.8056,0.58,1,0.5588
26,70-alternatives,catch_8,1.0,0.3735,0.5,0.32,0.37,1.0,0.0,0.5,0.5,0.22,0.0,TwoStageWithin,0.5297,0.0611,0,0.1459
27,70-alternatives,catch_4,1.0,0.4271999999880791,0.73,0.31,0.4,1.0,0.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.3589,0.0111,0,0.224
28,70-alternatives,exp_8,1.0,0.405,0.5,0.29,0.18,1.0,0.0,0.4,0.6,0.7,0.0,TwoStageWithin,0.6983,0.1861,0,0.5575
29,70-alternatives,catch_0,1.0,0.3518999999761581,0.3,0.72,0.2,1.0,0.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.3356,0.0079,0,0.1553
30,70-alternatives,exp_78,0.0,0.4883999999761581,0.6799999999999999,0.2,0.4,1.0,0.0,0.6,0.4,0.8,1.0,TwoStageWithin,0.4975,0.9525,1,1.5372
31,70-alternatives,exp_36,1.0,0.4774000000357628,0.32,0.7,0.2,0.0,0.0,0.6,0.4,0.79,0.0,TwoStageWithin,0.7787,0.3192,0,0.2107
32,70-alternatives,exp_96,1.0,0.4752000000476837,0.6900000000000001,0.38,0.49000000000000005,1.0,0.0,0.4,0.6,0.58,0.0,TwoStageWithin,0.8016,0.3956,1,0.3355
33,70-alternatives,exp_60,1.0,0.2721999999880791,0.62,0.21,0.18,0.0,0.0,0.6,0.4,0.41,0.0,TwoStageWithin,0.7912,0.355,1,0.4328
34,70-alternatives,exp_82,1.0,0.4866999999880791,0.8099999999999999,0.29,0.22000000000000003,0.0,0.0,0.4,0.6,0.61,0.0,TwoStageWithin,0.6729,0.159,0,0.2807
35,70-alternatives,catch_6,1.0,0.2915,0.27,0.59,0.19,1.0,0.0,0.5,0.5,0.23,0.0,TwoStageWithin,0.449,0.0309,0,0.9274
36,70-alternatives,exp_46,1.0,0.4300999999642372,0.79,0.48,0.16999999999999996,1.0,0.0,0.6,0.4,0.81,0.0,TwoStageWithin,0.2338,0.0009,0,0.2117
37,70-alternatives,exp_48,0.0,0.9008000000119208,0.82,0.32,0.6900000000000001,1.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,0.7622,0.716,1,0.7431
38,70-alternatives,exp_106,0.0,0.4440999999642372,0.3,0.4,0.21000000000000002,0.0,0.0,0.4,0.6,0.78,1.0,TwoStageWithin,0.6492,0.8623,1,0.2966
39,70-alternatives,exp_112,1.0,0.528,0.79,0.22,0.42000000000000004,1.0,0.0,0.4,0.6,0.49,0.0,TwoStageWithin,0.8077,0.4311,1,0.5312
40,70-alternatives,catch_16,1.0,0.4384000000357628,0.78,0.37,0.6799999999999999,1.0,0.0,0.5,0.5,0.32,0.0,TwoStageWithin,0.5436,0.0678,0,0.4155
41,70-alternatives,catch_12,1.0,0.7406000000238419,0.6,0.47,0.5,1.0,0.0,0.5,0.5,0.23,0.0,TwoStageWithin,0.3386,0.0082,0,0.7538
42,70-alternatives,exp_72,0.0,0.5231999999880791,0.6799999999999999,0.2,0.4,1.0,0.0,0.4,0.6,0.8,1.0,TwoStageWithin,0.4736,0.9613,1,0.2561
43,70-alternatives,catch_18,1.0,0.35110000002384184,0.38,0.37,0.31,1.0,0.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.5279,0.0603,0,0.8569
44,70-alternatives,exp_16,0.0,0.3528000000119209,0.8300000000000001,0.17,0.43,1.0,0.0,0.4,0.6,0.28,1.0,TwoStageWithin,0.7004,0.1885,0,0.5101
45,70-alternatives,exp_92,0.0,0.5324000000357628,0.4,0.38,0.3,0.0,0.0,0.6,0.4,0.5,1.0,TwoStageWithin,0.7815,0.6711,0,0.893
46,70-alternatives,exp_56,1.0,0.4373999999761581,0.62,0.21,0.18,1.0,0.0,0.4,0.6,0.41,0.0,TwoStageWithin,0.5853,0.0909,0,0.5543
47,70-alternatives,exp_38,1.0,0.438,0.32,0.7,0.2,1.0,0.0,0.6,0.4,0.79,0.0,TwoStageWithin,0.5516,0.0719,0,0.3228
48,70-alternatives,exp_118,1.0,0.5333999999761582,0.79,0.22,0.42000000000000004,1.0,0.0,0.6,0.4,0.49,0.0,TwoStageWithin,0.7999,0.388,0,0.6235
49,70-alternatives,exp_14,1.0,0.4368999999761581,0.5,0.29,0.18,1.0,0.0,0.6,0.4,0.7,0.0,TwoStageWithin,0.682,0.1683,1,0.1265
50,70-alternatives,exp_0,1.0,0.536,0.8300000000000001,0.49,0.53,1.0,0.0,0.4,0.6,0.79,0.0,TwoStageWithin,0.7806,0.3241,0,0.3437
51,70-alternatives,exp_32,1.0,0.379,0.32,0.7,0.2,1.0,0.0,0.4,0.6,0.79,0.0,TwoStageWithin,0.574,0.0841,0,0.3625
52,70-alternatives,exp_6,1.0,0.5376000000238419,0.8300000000000001,0.49,0.53,1.0,0.0,0.6,0.4,0.79,0.0,TwoStageWithin,0.7413,0.2445,0,0.4802
53,70-alternatives,exp_12,0.0,0.30539999997615813,0.5,0.29,0.18,0.0,0.0,0.6,0.4,0.7,1.0,TwoStageWithin,0.8096,0.5499,0,0.2054
54,70-alternatives,exp_34,0.0,0.35479999995231626,0.32,0.7,0.2,0.0,0.0,0.4,0.6,0.79,1.0,TwoStageWithin,0.7918,0.3573,0,0.9817
55,70-alternatives,exp_66,0.0,0.306,0.52,0.51,0.42000000000000004,0.0,0.0,0.4,0.6,0.72,1.0,TwoStageWithin,0.6571,0.8553,1,0.3537
56,70-alternatives,exp_28,0.0,0.3840999999642372,0.3,0.17,0.2,0.0,0.0,0.6,0.4,0.3,1.0,TwoStageWithin,0.7511,0.7371,1,1.2656
57,70-alternatives,exp_62,1.0,0.3065,0.62,0.21,0.18,1.0,0.0,0.6,0.4,0.41,0.0,TwoStageWithin,0.5727,0.0834,0,0.2548
58,70-alternatives,exp_24,0.0,0.4515,0.3,0.17,0.2,1.0,0.0,0.4,0.6,0.3,1.0,TwoStageWithin,0.7818,0.3273,0,0.1529
59,70-alternatives,exp_76,0.0,0.47359999996423724,0.6799999999999999,0.2,0.4,0.0,0.0,0.6,0.4,0.8,1.0,TwoStageWithin,0.3377,0.9919,1,0.2896
60,70-alternatives,exp_110,0.0,0.2968000000119209,0.3,0.4,0.21000000000000002,1.0,0.0,0.6,0.4,0.78,1.0,TwoStageWithin,0.8117,0.4752,0,1.1433
61,70-alternatives,catch_14,1.0,0.2978000000119209,0.79,0.28,0.41,1.0,0.0,0.5,0.5,0.22,0.0,TwoStageWithin,0.3906,0.0166,0,0.269
62,70-alternatives,exp_86,1.0,0.293,0.8099999999999999,0.29,0.22000000000000003,1.0,0.0,0.6,0.4,0.61,0.0,TwoStageWithin,0.4296,0.0255,0,1.1332
63,70-alternatives,catch_10,1.0,0.3883999999761581,0.32,0.51,0.16999999999999996,1.0,0.0,0.5,0.5,0.31,0.0,TwoStageWithin,0.4545,0.0326,0,0.1747
64,70-alternatives,exp_100,0.0,0.4383000000119209,0.6900000000000001,0.38,0.49000000000000005,0.0,0.0,0.6,0.4,0.58,1.0,TwoStageWithin,0.7413,0.754,1,0.1312
65,70-alternatives,exp_4,0.0,0.519800000011921,0.8300000000000001,0.49,0.53,0.0,0.0,0.6,0.4,0.79,1.0,TwoStageWithin,0.7849,0.6617,1,1.6644
66,70-alternatives,exp_44,1.0,0.5078999999761581,0.79,0.48,0.16999999999999996,0.0,0.0,0.6,0.4,0.81,0.0,TwoStageWithin,0.3116,0.0053,0,0.4605
67,70-alternatives,exp_2,0.0,0.304,0.8300000000000001,0.49,0.53,0.0,0.0,0.4,0.6,0.79,1.0,TwoStageWithin,0.7473,0.7439,0,0.3966
68,70-alternatives,exp_54,0.0,0.44210000002384187,0.82,0.32,0.6900000000000001,1.0,0.0,0.6,0.4,0.49,1.0,TwoStageWithin,0.7877,0.6535,1,0.5614
69,70-alternatives,exp_70,0.0,0.45219999998807914,0.52,0.51,0.42000000000000004,1.0,0.0,0.6,0.4,0.72,1.0,TwoStageWithin,0.8071,0.427,1,0.7622
