,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,19-alternatives,exp_84,1.0,0.05310000002384186,0.8099999999999999,0.29,0.22000000000000003,0.0,0.0,0.6,0.4,0.61,0.0,TwoStageWithin,0.2108,0.0689,0,0.1176
1,19-alternatives,catch_2,1.0,0.5096999999284745,0.4,0.6,0.22000000000000003,1.0,0.0,0.5,0.5,0.38,0.0,TwoStageWithin,0.2328,0.1017,0,0.1577
2,19-alternatives,exp_80,1.0,0.8978999999761581,0.8099999999999999,0.29,0.22000000000000003,1.0,0.0,0.4,0.6,0.61,0.0,TwoStageWithin,0.235,0.1055,0,0.2396
3,19-alternatives,catch_4,1.0,0.359,0.73,0.31,0.4,1.0,0.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.2183,0.0791,0,0.262
4,19-alternatives,exp_96,0.0,0.12879999995231628,0.6900000000000001,0.38,0.49000000000000005,1.0,0.0,0.4,0.6,0.58,1.0,TwoStageWithin,0.3171,0.5521,1,0.1583
5,19-alternatives,exp_60,1.0,0.18610000002384183,0.62,0.21,0.18,0.0,0.0,0.6,0.4,0.41,0.0,TwoStageWithin,0.272,0.1893,0,0.2678
6,19-alternatives,exp_42,1.0,0.07859999990463257,0.79,0.48,0.16999999999999996,0.0,0.0,0.4,0.6,0.81,0.0,TwoStageWithin,0.1233,0.0061,0,0.0556
7,19-alternatives,exp_90,0.0,0.12490000009536745,0.4,0.38,0.3,0.0,0.0,0.4,0.6,0.5,1.0,TwoStageWithin,0.3138,0.3982,1,0.2364
8,19-alternatives,exp_88,0.0,0.12909999990463256,0.4,0.38,0.3,1.0,0.0,0.4,0.6,0.5,1.0,TwoStageWithin,0.3182,0.5136,1,0.5316
9,19-alternatives,exp_36,1.0,0.12429999995231629,0.32,0.7,0.2,0.0,0.0,0.6,0.4,0.79,0.0,TwoStageWithin,0.2764,0.2029,0,0.3787
10,19-alternatives,exp_40,1.0,0.04009999990463257,0.79,0.48,0.16999999999999996,1.0,0.0,0.4,0.6,0.81,0.0,TwoStageWithin,0.1347,0.0096,0,0.1929
11,19-alternatives,exp_116,0.0,0.25810000002384187,0.79,0.22,0.42000000000000004,0.0,0.0,0.6,0.4,0.49,1.0,TwoStageWithin,0.3172,0.449,0,0.7301
12,19-alternatives,exp_108,0.0,0.21410000002384183,0.3,0.4,0.21000000000000002,0.0,0.0,0.6,0.4,0.78,1.0,TwoStageWithin,0.3176,0.5406,0,0.69
13,19-alternatives,exp_78,0.0,0.19119999992847442,0.6799999999999999,0.2,0.4,1.0,0.0,0.6,0.4,0.8,1.0,TwoStageWithin,0.2112,0.9305,1,0.2334
14,19-alternatives,catch_0,1.0,0.30679999995231627,0.3,0.72,0.2,1.0,0.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.2321,0.1005,0,0.4773
15,19-alternatives,exp_8,1.0,0.25659999990463256,0.5,0.29,0.18,1.0,0.0,0.4,0.6,0.7,0.0,TwoStageWithin,0.3121,0.3801,0,0.1092
16,19-alternatives,exp_52,0.0,0.2512999999523163,0.82,0.32,0.6900000000000001,0.0,0.0,0.6,0.4,0.49,1.0,TwoStageWithin,0.3015,0.6944,0,0.1171
17,19-alternatives,exp_68,0.0,0.08260000002384185,0.52,0.51,0.42000000000000004,0.0,0.0,0.6,0.4,0.72,1.0,TwoStageWithin,0.318,0.5234,1,0.3803
18,19-alternatives,exp_26,1.0,0.2027999999523163,0.3,0.17,0.2,0.0,0.0,0.4,0.6,0.3,0.0,TwoStageWithin,0.3173,0.4523,1,0.2331
19,19-alternatives,exp_94,0.0,0.1838000000715256,0.4,0.38,0.3,1.0,0.0,0.6,0.4,0.5,1.0,TwoStageWithin,0.3182,0.5136,0,0.1005
20,19-alternatives,exp_10,1.0,0.18880000007152561,0.5,0.29,0.18,0.0,0.0,0.4,0.6,0.7,0.0,TwoStageWithin,0.296,0.2776,0,0.5063
21,19-alternatives,exp_50,0.0,0.138,0.82,0.32,0.6900000000000001,0.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,0.3015,0.6944,1,0.5383
22,19-alternatives,exp_104,0.0,0.23510000002384182,0.3,0.4,0.21000000000000002,1.0,0.0,0.4,0.6,0.78,1.0,TwoStageWithin,0.3081,0.6525,1,0.05
23,19-alternatives,exp_58,1.0,0.1843999999761581,0.62,0.21,0.18,0.0,0.0,0.4,0.6,0.41,0.0,TwoStageWithin,0.272,0.1893,0,0.1498
24,19-alternatives,exp_20,1.0,0.23870000004768369,0.8300000000000001,0.17,0.43,0.0,0.0,0.6,0.4,0.28,0.0,TwoStageWithin,0.2981,0.2874,0,0.1405
25,19-alternatives,exp_64,1.0,0.3115,0.52,0.51,0.42000000000000004,1.0,0.0,0.4,0.6,0.72,0.0,TwoStageWithin,0.3102,0.6367,0,0.5641
26,19-alternatives,exp_102,0.0,0.02220000004768372,0.6900000000000001,0.38,0.49000000000000005,1.0,0.0,0.6,0.4,0.58,1.0,TwoStageWithin,0.3171,0.5521,0,0.554
27,19-alternatives,exp_46,1.0,0.25739999997615814,0.79,0.48,0.16999999999999996,1.0,0.0,0.6,0.4,0.81,0.0,TwoStageWithin,0.1347,0.0096,0,0.0511
28,19-alternatives,exp_74,0.0,0.1863999999761581,0.6799999999999999,0.2,0.4,0.0,0.0,0.4,0.6,0.8,1.0,TwoStageWithin,0.2355,0.8935,0,0.1367
29,19-alternatives,exp_114,0.0,0.063,0.79,0.22,0.42000000000000004,0.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,0.3172,0.449,0,0.1901
30,19-alternatives,exp_98,1.0,0.40519999992847444,0.6900000000000001,0.38,0.49000000000000005,0.0,0.0,0.4,0.6,0.58,0.0,TwoStageWithin,0.3165,0.4358,0,0.0692
31,19-alternatives,exp_22,1.0,0.04310000002384186,0.8300000000000001,0.17,0.43,1.0,0.0,0.6,0.4,0.28,0.0,TwoStageWithin,0.3132,0.3916,1,0.4422
32,19-alternatives,catch_6,1.0,0.5425,0.27,0.59,0.19,1.0,0.0,0.5,0.5,0.23,0.0,TwoStageWithin,0.2791,0.2113,1,0.1891
33,19-alternatives,exp_18,1.0,1.9285,0.8300000000000001,0.17,0.43,0.0,0.0,0.4,0.6,0.28,0.0,TwoStageWithin,0.2981,0.2874,0,0.2428
34,19-alternatives,exp_30,0.0,0.20740000009536744,0.3,0.17,0.2,1.0,0.0,0.6,0.4,0.3,1.0,TwoStageWithin,0.3163,0.5686,1,0.1094
35,19-alternatives,exp_82,1.0,0.06720000004768371,0.8099999999999999,0.29,0.22000000000000003,0.0,0.0,0.4,0.6,0.61,0.0,TwoStageWithin,0.2108,0.0689,0,0.0568
36,19-alternatives,catch_8,1.0,0.46519999992847444,0.5,0.32,0.37,1.0,0.0,0.5,0.5,0.22,0.0,TwoStageWithin,0.2919,0.2593,1,0.0713
37,19-alternatives,exp_72,0.0,0.10540000009536744,0.6799999999999999,0.2,0.4,1.0,0.0,0.4,0.6,0.8,1.0,TwoStageWithin,0.2112,0.9305,1,0.221
38,19-alternatives,exp_32,1.0,0.15030000007152558,0.32,0.7,0.2,1.0,0.0,0.4,0.6,0.79,0.0,TwoStageWithin,0.2984,0.2888,0,0.106
39,19-alternatives,exp_76,0.0,1.5113999999761578,0.6799999999999999,0.2,0.4,0.0,0.0,0.6,0.4,0.8,1.0,TwoStageWithin,0.2355,0.8935,1,0.2237
40,19-alternatives,exp_16,0.0,0.793,0.8300000000000001,0.17,0.43,1.0,0.0,0.4,0.6,0.28,1.0,TwoStageWithin,0.3132,0.3916,0,0.0938
41,19-alternatives,exp_14,1.0,0.473,0.5,0.29,0.18,1.0,0.0,0.6,0.4,0.7,0.0,TwoStageWithin,0.3121,0.3801,1,0.1036
42,19-alternatives,exp_54,0.0,0.2721000000238419,0.82,0.32,0.6900000000000001,1.0,0.0,0.6,0.4,0.49,1.0,TwoStageWithin,0.2805,0.7838,1,0.0978
43,19-alternatives,exp_92,0.0,0.3588999999761581,0.4,0.38,0.3,0.0,0.0,0.6,0.4,0.5,1.0,TwoStageWithin,0.3138,0.3982,1,0.1137
44,19-alternatives,catch_14,1.0,0.25889999997615815,0.79,0.28,0.41,1.0,0.0,0.5,0.5,0.22,0.0,TwoStageWithin,0.2299,0.0969,0,0.1217
