,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,31-alternatives,exp_20,1.0,0.612,0.0,0.28,0.17,0.6,0.0,0.8300000000000001,0.43,0.4,0.0,TwoStageWithin,0.7868,0.389,1.0,0.2287
1,31-alternatives,exp_90,0.0,0.3316999999955296,0.0,0.5,0.38,0.4,0.0,0.4,0.3,0.6,1.0,TwoStageWithin,0.7918,0.5828,1.0,0.3086
2,31-alternatives,exp_40,0.0,0.6332000000029803,0.0,0.81,0.48,0.4,1.0,0.79,0.16999999999999996,0.6,1.0,TwoStageWithin,0.4498,0.0336,0.0,0.5163
3,31-alternatives,exp_52,0.0,0.8172000000029802,0.0,0.49,0.32,0.6,0.0,0.82,0.6900000000000001,0.4,1.0,TwoStageWithin,0.7936,0.5712,1.0,0.2625
4,31-alternatives,exp_98,1.0,0.6685,0.0,0.58,0.38,0.4,0.0,0.6900000000000001,0.49000000000000005,0.6,0.0,TwoStageWithin,0.7958,0.4438,1.0,0.5612
5,31-alternatives,catch_0,1.0,0.751,0.0,0.19,0.72,0.5,1.0,0.3,0.2,0.5,0.0,TwoStageWithin,0.7698,0.3304,0.0,0.4137
6,31-alternatives,exp_88,0.0,0.7178000000044703,0.0,0.5,0.38,0.4,1.0,0.4,0.3,0.6,1.0,TwoStageWithin,0.7767,0.351,1.0,1.6502
7,31-alternatives,exp_60,1.0,0.6788999999985099,0.0,0.41,0.21,0.6,0.0,0.62,0.18,0.4,0.0,TwoStageWithin,0.7979,0.4693,0.0,1.4193
8,31-alternatives,exp_114,1.0,0.4621000000014901,0.0,0.49,0.22,0.4,0.0,0.79,0.42000000000000004,0.6,0.0,TwoStageWithin,0.7886,0.3975,1.0,1.0065
9,31-alternatives,exp_84,1.0,0.6808999999985099,0.0,0.61,0.29,0.6,0.0,0.8099999999999999,0.22000000000000003,0.4,0.0,TwoStageWithin,0.702,0.2057,0.0,0.3447
10,31-alternatives,exp_58,1.0,0.5132000000029803,0.0,0.41,0.21,0.4,0.0,0.62,0.18,0.6,0.0,TwoStageWithin,0.7979,0.4693,0.0,2.3342
11,31-alternatives,exp_18,1.0,0.7505,0.0,0.28,0.17,0.4,0.0,0.8300000000000001,0.43,0.6,0.0,TwoStageWithin,0.7868,0.389,1.0,0.0849
12,31-alternatives,exp_30,0.0,0.4807000000029802,0.0,0.3,0.17,0.6,1.0,0.3,0.2,0.4,1.0,TwoStageWithin,0.7836,0.3758,,
13,31-alternatives,exp_74,0.0,0.4787999999970198,0.0,0.8,0.2,0.4,0.0,0.6799999999999999,0.4,0.6,1.0,TwoStageWithin,0.7918,0.5824,1.0,0.2041
14,31-alternatives,exp_46,1.0,0.3246999999955297,0.0,0.81,0.48,0.6,1.0,0.79,0.16999999999999996,0.4,0.0,TwoStageWithin,0.4498,0.0336,1.0,0.2891
15,31-alternatives,exp_64,0.0,0.39609999999403955,0.0,0.72,0.51,0.4,1.0,0.52,0.42000000000000004,0.6,1.0,TwoStageWithin,0.7699,0.3306,0.0,1.0754
16,31-alternatives,exp_94,1.0,0.7195999999940396,0.0,0.5,0.38,0.6,1.0,0.4,0.3,0.4,0.0,TwoStageWithin,0.7767,0.351,1.0,0.996
17,31-alternatives,catch_4,1.0,0.45879999999701976,0.0,0.19,0.31,0.5,1.0,0.73,0.4,0.5,0.0,TwoStageWithin,0.6402,0.1393,0.0,1.9627
18,31-alternatives,exp_116,1.0,0.95310000000149,0.0,0.49,0.22,0.6,0.0,0.79,0.42000000000000004,0.4,0.0,TwoStageWithin,0.7886,0.3975,0.0,1.306
19,31-alternatives,exp_42,1.0,0.5432999999970197,0.0,0.81,0.48,0.4,0.0,0.79,0.16999999999999996,0.6,0.0,TwoStageWithin,0.5614,0.0827,0.0,1.9772
20,31-alternatives,exp_50,1.0,0.48119999999552965,0.0,0.49,0.32,0.4,0.0,0.82,0.6900000000000001,0.6,0.0,TwoStageWithin,0.7936,0.5712,0.0,0.185
21,31-alternatives,exp_68,1.0,0.5467999999970198,0.0,0.72,0.51,0.6,0.0,0.52,0.42000000000000004,0.4,0.0,TwoStageWithin,0.795,0.5605,1.0,0.3369
22,31-alternatives,catch_8,1.0,0.5066000000014901,0.0,0.22,0.32,0.5,1.0,0.5,0.37,0.5,0.0,TwoStageWithin,0.7584,0.3017,0.0,1.584
23,31-alternatives,exp_96,1.0,0.4861000000014901,0.0,0.58,0.38,0.4,1.0,0.6900000000000001,0.49000000000000005,0.6,0.0,TwoStageWithin,0.7234,0.2361,0.0,0.7928
24,31-alternatives,exp_10,0.0,0.49960000000149013,0.0,0.7,0.29,0.4,0.0,0.5,0.18,0.6,1.0,TwoStageWithin,0.7984,0.517,1.0,1.9241
25,31-alternatives,catch_2,1.0,0.6567000000029802,0.0,0.38,0.6,0.5,1.0,0.4,0.22000000000000003,0.5,0.0,TwoStageWithin,0.7516,0.2869,0.0,0.9332
26,31-alternatives,exp_102,1.0,0.573,0.0,0.58,0.38,0.6,1.0,0.6900000000000001,0.49000000000000005,0.4,0.0,TwoStageWithin,0.7234,0.2361,1.0,1.9136
27,31-alternatives,exp_82,0.0,0.5761000000014901,0.0,0.61,0.29,0.4,0.0,0.8099999999999999,0.22000000000000003,0.6,1.0,TwoStageWithin,0.702,0.2057,0.0,0.9545
28,31-alternatives,catch_6,1.0,0.40529999999701977,0.0,0.23,0.59,0.5,1.0,0.27,0.19,0.5,0.0,TwoStageWithin,0.7772,0.3527,1.0,0.2774
29,31-alternatives,exp_36,0.0,0.5805,0.0,0.79,0.7,0.6,0.0,0.32,0.2,0.4,1.0,TwoStageWithin,0.7945,0.5646,1.0,1.5063
30,31-alternatives,exp_108,0.0,0.5455,0.0,0.78,0.4,0.6,0.0,0.3,0.21000000000000002,0.4,1.0,TwoStageWithin,0.7876,0.6046,0.0,0.1852
31,31-alternatives,exp_104,0.0,0.7090999999940395,0.0,0.78,0.4,0.4,1.0,0.3,0.21000000000000002,0.6,1.0,TwoStageWithin,0.7826,0.3718,1.0,2.0661
32,31-alternatives,exp_80,1.0,0.6285,0.0,0.61,0.29,0.4,1.0,0.8099999999999999,0.22000000000000003,0.6,0.0,TwoStageWithin,0.5751,0.091,0.0,1.4021
33,31-alternatives,exp_22,1.0,0.6676000000014901,0.0,0.28,0.17,0.6,1.0,0.8300000000000001,0.43,0.4,0.0,TwoStageWithin,0.6958,0.1978,0.0,1.4941
34,31-alternatives,exp_78,1.0,1.1911999999955296,0.0,0.8,0.2,0.6,1.0,0.6799999999999999,0.4,0.4,0.0,TwoStageWithin,0.7766,0.3506,1.0,0.5428
35,31-alternatives,exp_8,0.0,0.6831000000014901,0.0,0.7,0.29,0.4,1.0,0.5,0.18,0.6,1.0,TwoStageWithin,0.7546,0.2931,0.0,0.4849
36,31-alternatives,exp_26,0.0,0.6717999999970198,0.0,0.3,0.17,0.4,0.0,0.3,0.2,0.6,1.0,TwoStageWithin,0.7867,0.6087,0.0,0.651
37,31-alternatives,exp_66,1.0,0.47390000000596044,0.0,0.72,0.51,0.4,0.0,0.52,0.42000000000000004,0.6,0.0,TwoStageWithin,0.795,0.5605,0.0,1.1769
38,31-alternatives,catch_12,1.0,0.44870000000298016,0.0,0.23,0.47,0.5,1.0,0.6,0.5,0.5,0.0,TwoStageWithin,0.698,0.2004,0.0,2.306
39,31-alternatives,catch_16,1.0,1.4806000000014898,0.0,0.32,0.37,0.5,1.0,0.78,0.6799999999999999,0.5,0.0,TwoStageWithin,0.6956,0.1975,0.0,1.1976
40,31-alternatives,exp_112,1.0,0.6956000000014901,0.0,0.49,0.22,0.4,1.0,0.79,0.42000000000000004,0.6,0.0,TwoStageWithin,0.7004,0.2035,1.0,0.323
41,31-alternatives,exp_62,1.0,0.7182999999970198,0.0,0.41,0.21,0.6,1.0,0.62,0.18,0.4,0.0,TwoStageWithin,0.735,0.2552,0.0,0.5589
42,31-alternatives,exp_72,1.0,0.5307999999970198,0.0,0.8,0.2,0.4,1.0,0.6799999999999999,0.4,0.6,0.0,TwoStageWithin,0.7766,0.3506,0.0,1.7034
