,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,156-alternatives,exp_64,1.0,0.5657999999970198,0.52,0.51,0.42000000000000004,1.0,0.0,0.4,0.6,0.72,0.0,TwoStageWithin,1.155,0.5712,1.0,1.2792
1,156-alternatives,catch_6,1.0,1.3443999999910594,0.27,0.59,0.19,1.0,0.0,0.5,0.5,0.23,0.0,TwoStageWithin,0.7092,0.0358,0.0,0.9217
2,156-alternatives,exp_20,1.0,0.9230999999940397,0.8300000000000001,0.17,0.43,0.0,0.0,0.6,0.4,0.28,0.0,TwoStageWithin,1.1571,0.5594,0.0,0.3999
3,156-alternatives,exp_60,1.0,0.6148000000119209,0.62,0.21,0.18,0.0,0.0,0.6,0.4,0.41,0.0,TwoStageWithin,1.1488,0.3777,0.0,0.5306
4,156-alternatives,exp_90,0.0,0.5286000000089407,0.4,0.38,0.3,0.0,0.0,0.4,0.6,0.5,1.0,TwoStageWithin,1.1302,0.6552,1.0,0.3635
5,156-alternatives,exp_82,1.0,1.0718999999910592,0.8099999999999999,0.29,0.22000000000000003,0.0,0.0,0.4,0.6,0.61,0.0,TwoStageWithin,1.0736,0.2301,0.0,0.6185
6,156-alternatives,exp_50,0.0,0.5142000000029803,0.82,0.32,0.6900000000000001,0.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,0.8612,0.9157,1.0,1.2266
7,156-alternatives,exp_52,0.0,0.7094000000059605,0.82,0.32,0.6900000000000001,0.0,0.0,0.6,0.4,0.49,1.0,TwoStageWithin,0.8861,0.9043,1.0,1.0605
8,156-alternatives,exp_42,1.0,1.0074000000059604,0.79,0.48,0.16999999999999996,0.0,0.0,0.4,0.6,0.81,0.0,TwoStageWithin,0.5909,0.0158,0.0,0.3215
9,156-alternatives,catch_4,1.0,1.2917000000029801,0.73,0.31,0.4,1.0,0.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.6324,0.0216,0.0,0.587
10,156-alternatives,exp_46,1.0,0.537800000011921,0.79,0.48,0.16999999999999996,1.0,0.0,0.6,0.4,0.81,0.0,TwoStageWithin,0.4517,0.0039,0.0,0.4484
