,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,34-attributes,catch_7,1.0,1.426300000011921,1.0,0.28,0.48,0.5,1.0,0.52,0.21000000000000002,0.5,0.0,TwoStageWithin,0.6505,0.3648,0,0.2895
1,34-attributes,exp_47,1.0,0.3956000000238419,1.0,0.81,0.48,0.5,1.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.4628,0.0816,0,0.3012
2,34-attributes,exp_9,0.0,0.36580000001192087,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,1.0,TwoStageWithin,0.6623,0.4305,1,0.3363
3,34-attributes,exp_57,1.0,0.377,1.0,0.41,0.21,0.5,1.0,0.62,0.18,0.5,0.0,TwoStageWithin,0.656,0.3899,0,0.7851
4,34-attributes,exp_73,0.0,0.3341000000238419,1.0,0.8,0.2,0.5,1.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.6638,0.4439,0,0.2491
5,34-attributes,exp_23,1.0,0.34539999997615817,1.0,0.28,0.17,0.5,1.0,0.8300000000000001,0.43,0.5,0.0,TwoStageWithin,0.6296,0.298,0,0.4994
6,34-attributes,exp_67,0.0,0.328,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,0.6643,0.4501,0,1.0404
7,34-attributes,exp_43,0.0,0.3275,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,1.0,TwoStageWithin,0.4628,0.0816,0,0.8387
8,34-attributes,exp_91,1.0,0.2963999999761581,1.0,0.5,0.38,0.5,0.0,0.4,0.3,0.5,0.0,TwoStageWithin,0.666,0.4764,1,0.4485
9,34-attributes,exp_69,0.0,0.5050999999642373,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,0.6643,0.4501,0,0.1373
10,34-attributes,catch_3,1.0,2.2108999999761583,1.0,0.19,0.38,0.5,1.0,0.6799999999999999,0.58,0.5,0.0,TwoStageWithin,0.6328,0.3064,1,1.2479
11,34-attributes,exp_45,1.0,0.600300000011921,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.4628,0.0816,0,0.2515
12,34-attributes,exp_35,0.0,0.40759999996423724,1.0,0.79,0.7,0.5,0.0,0.32,0.2,0.5,1.0,TwoStageWithin,0.6657,0.47,0,0.1404
13,34-attributes,exp_113,0.0,0.47989999997615806,1.0,0.49,0.22,0.5,1.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,0.6306,0.3006,0,1.25
14,34-attributes,exp_15,0.0,0.816,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,1.0,TwoStageWithin,0.6623,0.4305,0,0.9686
15,34-attributes,exp_53,0.0,1.102399999976158,1.0,0.49,0.32,0.5,0.0,0.82,0.6900000000000001,0.5,1.0,TwoStageWithin,0.6617,0.4255,1,0.564
