,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,175-alternatives,exp_78,0.0,1.705300000011921,0.6799999999999999,0.2,0.4,1.0,0.0,0.6,0.4,0.8,1.0,TwoStageWithin,1.0034,0.9827,1.0,0.8585
1,175-alternatives,exp_8,0.0,1.7339000000357627,0.5,0.29,0.18,1.0,0.0,0.4,0.6,0.7,1.0,TwoStageWithin,1.5635,0.1888,0.0,1.6376
2,175-alternatives,catch_2,1.0,0.8480999999642372,0.4,0.6,0.22000000000000003,1.0,0.0,0.5,0.5,0.38,0.0,TwoStageWithin,0.9274,0.0091,0.0,0.4956
3,175-alternatives,exp_50,0.0,1.1725,0.82,0.32,0.6900000000000001,0.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,1.3962,0.8705,1.0,2.3186
4,175-alternatives,exp_68,0.0,1.697600000023842,0.52,0.51,0.42000000000000004,0.0,0.0,0.6,0.4,0.72,1.0,TwoStageWithin,1.5868,0.6761,0.0,1.8271
5,175-alternatives,exp_96,0.0,1.1584000000357628,0.6900000000000001,0.38,0.49000000000000005,1.0,0.0,0.4,0.6,0.58,1.0,TwoStageWithin,1.6515,0.4094,0.0,0.3402
6,175-alternatives,exp_102,0.0,0.848300000011921,0.6900000000000001,0.38,0.49000000000000005,1.0,0.0,0.6,0.4,0.58,1.0,TwoStageWithin,1.6515,0.4094,1.0,2.2238
7,175-alternatives,exp_40,1.0,0.837,0.79,0.48,0.16999999999999996,1.0,0.0,0.4,0.6,0.81,0.0,TwoStageWithin,0.5446,0.0003,0.0,1.1564
8,175-alternatives,exp_26,0.0,0.848300000011921,0.3,0.17,0.2,0.0,0.0,0.4,0.6,0.3,1.0,TwoStageWithin,1.6391,0.5403,0.0,0.7561
9,175-alternatives,exp_18,1.0,1.714,0.8300000000000001,0.17,0.43,0.0,0.0,0.4,0.6,0.28,0.0,TwoStageWithin,1.6357,0.3155,0.0,1.9426
10,175-alternatives,exp_116,0.0,2.546799999952316,0.79,0.22,0.42000000000000004,0.0,0.0,0.6,0.4,0.49,1.0,TwoStageWithin,1.6205,0.6027,1.0,0.7527
11,175-alternatives,exp_80,1.0,0.8723999999761581,0.8099999999999999,0.29,0.22000000000000003,1.0,0.0,0.4,0.6,0.61,0.0,TwoStageWithin,1.0633,0.0187,0.0,1.2582
12,175-alternatives,exp_104,0.0,0.8368000000119209,0.3,0.4,0.21000000000000002,1.0,0.0,0.4,0.6,0.78,1.0,TwoStageWithin,1.6356,0.5546,1.0,1.75
13,175-alternatives,exp_88,1.0,1.7046000000238422,0.4,0.38,0.3,1.0,0.0,0.4,0.6,0.5,0.0,TwoStageWithin,1.6358,0.3157,1.0,0.7349
14,175-alternatives,catch_8,1.0,0.8554000000357628,0.5,0.32,0.37,1.0,0.0,0.5,0.5,0.22,0.0,TwoStageWithin,1.3448,0.0666,0.0,1.9855
