,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,39-alternatives,exp_96,1.0,0.85,0.6900000000000001,0.38,0.49000000000000005,1.0,0.0,0.4,0.6,0.58,0.0,TwoStageWithin,0.7653,0.2877,1,1.335
1,39-alternatives,exp_64,1.0,0.6988999999761581,0.52,0.51,0.42000000000000004,1.0,0.0,0.4,0.6,0.72,0.0,TwoStageWithin,0.7972,0.3756,1,0.5204
2,39-alternatives,exp_8,0.0,0.744,0.5,0.29,0.18,1.0,0.0,0.4,0.6,0.7,1.0,TwoStageWithin,0.6723,0.1582,0,0.1532
3,39-alternatives,exp_18,0.0,0.4030999999046326,0.8300000000000001,0.17,0.43,0.0,0.0,0.4,0.6,0.28,1.0,TwoStageWithin,0.8122,0.5144,0,0.804
4,39-alternatives,exp_58,1.0,0.3993999999761581,0.62,0.21,0.18,0.0,0.0,0.4,0.6,0.41,0.0,TwoStageWithin,0.7955,0.3691,0,0.4717
5,39-alternatives,exp_46,1.0,0.39869999992847444,0.79,0.48,0.16999999999999996,1.0,0.0,0.6,0.4,0.81,0.0,TwoStageWithin,0.2609,0.0018,0,0.2804
6,39-alternatives,exp_68,0.0,0.4553999999761581,0.52,0.51,0.42000000000000004,0.0,0.0,0.6,0.4,0.72,1.0,TwoStageWithin,0.7355,0.7636,1,0.3571
7,39-alternatives,exp_82,1.0,0.4068999999761581,0.8099999999999999,0.29,0.22000000000000003,0.0,0.0,0.4,0.6,0.61,0.0,TwoStageWithin,0.6488,0.1367,0,0.2586
8,39-alternatives,exp_88,0.0,1.045,0.4,0.38,0.3,1.0,0.0,0.4,0.6,0.5,1.0,TwoStageWithin,0.75,0.2587,0,0.5678
9,39-alternatives,catch_0,1.0,0.46180000007152555,0.3,0.72,0.2,1.0,0.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.4457,0.0299,0,0.2068
10,39-alternatives,exp_84,1.0,0.3542000000476837,0.8099999999999999,0.29,0.22000000000000003,0.0,0.0,0.6,0.4,0.61,0.0,TwoStageWithin,0.6488,0.1367,1,0.6031
11,39-alternatives,exp_10,1.0,0.5,0.5,0.29,0.18,0.0,0.0,0.4,0.6,0.7,0.0,TwoStageWithin,0.8125,0.5012,1,1.0898
12,39-alternatives,exp_50,0.0,0.6928000000715255,0.82,0.32,0.6900000000000001,0.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,0.6286,0.8793,1,0.48
13,39-alternatives,exp_116,0.0,0.527,0.79,0.22,0.42000000000000004,0.0,0.0,0.6,0.4,0.49,1.0,TwoStageWithin,0.7725,0.6944,1,0.1466
14,39-alternatives,exp_60,1.0,0.39,0.62,0.21,0.18,0.0,0.0,0.6,0.4,0.41,0.0,TwoStageWithin,0.7955,0.3691,1,0.8075
15,39-alternatives,exp_114,1.0,0.6781000000238419,0.79,0.22,0.42000000000000004,0.0,0.0,0.4,0.6,0.49,0.0,TwoStageWithin,0.7725,0.6944,1,1.1156
16,39-alternatives,catch_8,1.0,0.36629999995231627,0.5,0.32,0.37,1.0,0.0,0.5,0.5,0.22,0.0,TwoStageWithin,0.5915,0.0945,0,0.2076
17,39-alternatives,exp_52,0.0,0.5138000000715256,0.82,0.32,0.6900000000000001,0.0,0.0,0.6,0.4,0.49,1.0,TwoStageWithin,0.6286,0.8793,1,0.2939
18,39-alternatives,catch_6,1.0,0.4722000000476837,0.27,0.59,0.19,1.0,0.0,0.5,0.5,0.23,0.0,TwoStageWithin,0.5561,0.0741,0,0.2302
