,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,141-attributes,exp_9,0.0,0.642,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,1.0,TwoStageWithin,0.3678,0.9287,1,0.1944
1,141-attributes,exp_69,0.0,0.36139999997615807,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.4022,0.8988,1,1.1486
2,141-attributes,exp_73,0.0,0.3954000000059605,0.6799999999999999,0.2,0.4,1.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.1539,0.9992,1,0.1683
3,141-attributes,exp_91,0.0,0.234,0.4,0.38,0.3,0.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.5178,0.7052,1,0.6715
4,141-attributes,exp_53,0.0,0.2577999999821186,0.82,0.32,0.6900000000000001,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.387,0.913,1,0.2364
5,141-attributes,exp_59,1.0,0.3490999999940395,0.62,0.21,0.18,0.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.5295,0.6653,1,0.156
6,141-attributes,exp_35,1.0,1.4931000000238421,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.5399,0.383,1,0.6863
7,141-attributes,exp_3,0.0,0.2725,0.8300000000000001,0.49,0.53,0.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.3335,0.9518,1,0.5163
8,141-attributes,catch_9,1.0,0.24809999999403956,0.4,0.72,0.18,1.0,1.0,0.5,0.5,0.48,0.0,TwoStageWithin,0.2291,0.0088,0,0.1253
9,141-attributes,exp_57,1.0,0.5071999999880791,0.62,0.21,0.18,1.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.5295,0.6653,0,0.3524
10,141-attributes,exp_45,1.0,0.3478000000119209,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.5383,0.3744,0,0.5114
11,141-attributes,catch_7,1.0,0.35619999998807905,0.52,0.48,0.21000000000000002,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.2643,0.0177,0,0.1478
12,141-attributes,exp_37,1.0,0.5015,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.5399,0.383,0,0.1592
13,141-attributes,exp_107,0.0,0.2719000000059605,0.3,0.4,0.21000000000000002,0.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.3149,0.962,1,0.4582
14,141-attributes,catch_5,1.0,0.355,0.43,0.49,0.32,1.0,1.0,0.5,0.5,0.4,0.0,TwoStageWithin,0.4421,0.1469,0,0.3273
15,141-attributes,exp_27,0.0,0.37890000000596047,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.5086,0.7311,1,0.6692
16,141-attributes,exp_47,1.0,0.49559999999403953,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.5383,0.3744,1,1.6939
17,141-attributes,exp_23,1.0,0.4890999999940395,0.8300000000000001,0.17,0.43,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.522,0.6921,1,0.3459
18,141-attributes,exp_1,0.0,0.45409999999403955,0.8300000000000001,0.49,0.53,1.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.3335,0.9518,1,0.1367
19,141-attributes,exp_29,0.0,0.4619000000059605,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.5086,0.7311,1,0.1678
20,141-attributes,exp_89,0.0,1.7857000000178813,0.4,0.38,0.3,1.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.5178,0.7052,1,0.5148
21,141-attributes,exp_19,1.0,0.2629000000059605,0.8300000000000001,0.17,0.43,0.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.522,0.6921,0,1.5762
22,141-attributes,catch_3,1.0,0.2933000000119209,0.6799999999999999,0.38,0.58,1.0,1.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.3189,0.0401,0,0.0926
23,141-attributes,exp_15,0.0,0.2305,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,1.0,TwoStageWithin,0.3678,0.9287,1,0.2131
24,141-attributes,catch_1,1.0,0.27880000001192096,0.5900000000000001,0.41,0.42000000000000004,1.0,1.0,0.5,0.5,0.29,0.0,TwoStageWithin,0.3894,0.0892,0,0.2856
