,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,123-attributes,exp_35,1.0,0.3269000000059605,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.2463,0.2649,0,0.2494
1,123-attributes,exp_3,1.0,0.3482999999821186,0.8300000000000001,0.49,0.53,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.2639,0.4022,1,0.1465
2,123-attributes,catch_5,1.0,0.3404000000059605,0.43,0.49,0.32,1.0,1.0,0.5,0.5,0.4,0.0,TwoStageWithin,0.2387,0.2289,0,0.2099
3,123-attributes,exp_25,0.0,0.131,0.3,0.17,0.2,1.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.2673,0.5128,0,0.0688
4,123-attributes,exp_89,0.0,0.296,0.4,0.38,0.3,1.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.2669,0.4643,0,0.1674
5,123-attributes,exp_57,1.0,0.30869999998807907,0.62,0.21,0.18,1.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.2447,0.2567,0,0.0921
6,123-attributes,exp_117,1.0,0.06809999999403954,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,0.0,TwoStageWithin,0.2672,0.5244,1,0.1204
7,123-attributes,exp_47,1.0,0.30440000000596046,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.1218,0.0138,0,0.085
8,123-attributes,catch_3,1.0,0.29569999998807905,0.6799999999999999,0.38,0.58,1.0,1.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.1925,0.0957,0,0.2375
9,123-attributes,exp_15,1.0,0.025099999994039536,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,0.0,TwoStageWithin,0.2596,0.3541,1,0.0635
10,123-attributes,exp_69,0.0,0.26580000001192094,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.2649,0.5828,1,0.1158
11,123-attributes,catch_1,1.0,0.29790000000596045,0.5900000000000001,0.41,0.42000000000000004,1.0,1.0,0.5,0.5,0.29,0.0,TwoStageWithin,0.2107,0.1365,0,0.1399
12,123-attributes,exp_23,1.0,0.3347000000178814,0.8300000000000001,0.17,0.43,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.2606,0.3637,1,0.1533
13,123-attributes,exp_9,0.0,0.0935,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,1.0,TwoStageWithin,0.2596,0.3541,1,0.2197
14,123-attributes,exp_19,1.0,0.0007000000178813934,0.8300000000000001,0.17,0.43,0.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.2606,0.3637,0,0.6486
15,123-attributes,exp_37,1.0,0.06079999998211861,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.2463,0.2649,0,0.2377
16,123-attributes,exp_1,1.0,0.4090999999940395,0.8300000000000001,0.49,0.53,1.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.2639,0.4022,1,0.1015
17,123-attributes,exp_67,0.0,0.10680000001192091,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.2649,0.5828,1,0.1905
18,123-attributes,exp_113,1.0,0.15609999999403953,0.79,0.22,0.42000000000000004,1.0,1.0,0.5,0.5,0.49,0.0,TwoStageWithin,0.2672,0.5244,0,0.1296
19,123-attributes,exp_73,0.0,0.27609999999403956,0.6799999999999999,0.2,0.4,1.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.1936,0.9022,1,0.174
20,123-attributes,exp_53,0.0,0.09090000000596046,0.82,0.32,0.6900000000000001,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.2479,0.727,0,0.3395
21,123-attributes,exp_99,0.0,0.2746999999880791,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,1.0,TwoStageWithin,0.2673,0.5084,0,0.1834
22,123-attributes,exp_29,0.0,0.3560999999940395,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.2673,0.5128,0,0.1442
23,123-attributes,exp_45,1.0,0.17280000001192092,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.1218,0.0138,0,0.1557
24,123-attributes,exp_107,0.0,0.18509999999403956,0.3,0.4,0.21000000000000002,0.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.2639,0.5982,1,0.2973
25,123-attributes,exp_59,1.0,0.08380000001192092,0.62,0.21,0.18,0.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.2447,0.2567,0,0.082
26,123-attributes,exp_43,1.0,0.06179999998211861,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.1218,0.0138,0,0.0659
27,123-attributes,exp_91,1.0,0.048800000011920926,0.4,0.38,0.3,0.0,1.0,0.5,0.5,0.5,0.0,TwoStageWithin,0.2669,0.4643,1,0.111
28,123-attributes,exp_115,0.0,0.6058000000119209,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.2672,0.5244,0,0.8522
29,123-attributes,exp_101,1.0,0.5187000000178814,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,0.0,TwoStageWithin,0.2673,0.5084,1,0.1431
