,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,198-attributes,catch_9,1.0,0.2741999999880791,0.4,0.72,0.18,1.0,1.0,0.5,0.5,0.48,0.0,TwoStageWithin,0.2999,0.1022,0,0.6968
1,198-attributes,exp_29,0.0,0.2908000000119209,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.4077,0.5595,1,0.09
2,198-attributes,exp_67,0.0,0.2924000000357628,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.3948,0.6621,1,0.1202
3,198-attributes,exp_27,1.0,0.4478000000119209,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,0.0,TwoStageWithin,0.4077,0.5595,1,0.7695
4,198-attributes,exp_45,1.0,0.4229000000357628,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.3476,0.1839,0,0.3384
5,198-attributes,exp_19,1.0,0.4479000000357628,0.8300000000000001,0.17,0.43,0.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.4094,0.5205,1,0.8573
6,198-attributes,exp_3,0.0,0.221,0.8300000000000001,0.49,0.53,0.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.3907,0.6827,1,0.5608
7,198-attributes,exp_59,0.0,0.238,0.62,0.21,0.18,0.0,1.0,0.5,0.5,0.41,1.0,TwoStageWithin,0.4082,0.4486,0,1.0814
8,198-attributes,exp_9,0.0,0.221,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,1.0,TwoStageWithin,0.4052,0.5895,1,0.911
9,198-attributes,exp_15,0.0,0.2595999999642372,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,1.0,TwoStageWithin,0.4052,0.5895,0,0.2207
10,198-attributes,exp_69,0.0,0.4105,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.3948,0.6621,0,0.2025
11,198-attributes,exp_117,0.0,0.4820999999642372,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.3897,0.6874,1,0.1718
12,198-attributes,catch_5,1.0,0.24919999998807907,0.43,0.49,0.32,1.0,1.0,0.5,0.5,0.4,0.0,TwoStageWithin,0.3871,0.3013,0,1.1222
13,198-attributes,exp_37,1.0,0.3780999999642372,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.4004,0.3713,0,0.4957
14,198-attributes,exp_113,0.0,0.45319999998807914,0.79,0.22,0.42000000000000004,1.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.3897,0.6874,1,0.4671
