,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,19-attributes,catch_1,1.0,0.206,0.5900000000000001,0.41,0.42000000000000004,1.0,1.0,0.5,0.5,0.29,0.0,TwoStageWithin,0.1792,0.169,1,0.1416
1,19-attributes,exp_15,1.0,0.15879999995231628,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,0.0,TwoStageWithin,0.2156,0.5079,0,0.0981
2,19-attributes,exp_35,1.0,0.07010000002384185,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.2039,0.3025,0,0.4093
3,19-attributes,exp_29,1.0,0.0008999999761581421,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,0.0,TwoStageWithin,0.2149,0.5496,0,0.1935
4,19-attributes,exp_3,0.0,0.022400000095367432,0.8300000000000001,0.49,0.53,0.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.2103,0.6349,1,0.431
5,19-attributes,exp_69,0.0,0.3998999999761581,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.2078,0.6625,1,0.0973
6,19-attributes,exp_101,0.0,0.03159999990463257,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,1.0,TwoStageWithin,0.2111,0.6246,1,0.0484
7,19-attributes,catch_5,1.0,0.020800000071525573,0.43,0.49,0.32,1.0,1.0,0.5,0.5,0.4,0.0,TwoStageWithin,0.1953,0.2442,0,0.1203
8,19-attributes,exp_45,1.0,0.371,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.1379,0.06,0,0.09
9,19-attributes,exp_67,0.0,0.3061999999284744,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.2078,0.6625,0,0.1437
10,19-attributes,exp_107,0.0,0.1907000000476837,0.3,0.4,0.21000000000000002,0.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.2042,0.6948,0,0.4677
11,19-attributes,exp_91,0.0,0.07979999995231628,0.4,0.38,0.3,0.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.2155,0.5175,1,0.2337
12,19-attributes,exp_53,0.0,0.20369999992847443,0.82,0.32,0.6900000000000001,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.1953,0.7557,0,0.2898
