,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,134-attributes,exp_1,1.0,0.3995,0.8300000000000001,0.49,0.53,1.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.6716,0.7912,0,0.9517
1,134-attributes,exp_99,0.0,0.38620000000298016,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,1.0,TwoStageWithin,0.7047,0.7382,1,0.2574
2,134-attributes,exp_29,1.0,0.5218999999910593,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,0.0,TwoStageWithin,0.7531,0.6029,1,0.8497
3,134-attributes,catch_1,1.0,0.4644000000059605,0.5900000000000001,0.41,0.42000000000000004,1.0,1.0,0.5,0.5,0.29,0.0,TwoStageWithin,0.5498,0.092,0,0.6706
4,134-attributes,exp_57,1.0,0.4942999999970198,0.62,0.21,0.18,1.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.7475,0.3707,0,0.3839
5,134-attributes,exp_23,1.0,0.6465,0.8300000000000001,0.17,0.43,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.7631,0.5191,0,1.2331
6,134-attributes,exp_113,0.0,0.4688999999910593,0.79,0.22,0.42000000000000004,1.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.6611,0.8052,0,0.1914
7,134-attributes,exp_19,1.0,0.3707999999970198,0.8300000000000001,0.17,0.43,0.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.7631,0.5191,0,0.7283
8,134-attributes,exp_67,0.0,0.3702999999970198,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.6829,0.7748,1,0.6379
9,134-attributes,exp_89,0.0,0.4782999999970198,0.4,0.38,0.3,1.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.7596,0.563,1,0.7426
10,134-attributes,catch_3,1.0,0.4035,0.6799999999999999,0.38,0.58,1.0,1.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.4744,0.0512,0,0.239
11,134-attributes,exp_37,1.0,0.46329999999701976,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.6989,0.2503,0,0.2249
12,134-attributes,exp_45,1.0,1.0516000000089407,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.4406,0.0378,0,0.4282
13,134-attributes,exp_69,1.0,0.4605,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,0.0,TwoStageWithin,0.6829,0.7748,1,0.7421
14,134-attributes,exp_53,0.0,0.37370000000298015,0.82,0.32,0.6900000000000001,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.6137,0.8574,1,0.1455
15,134-attributes,exp_3,1.0,0.2495,0.8300000000000001,0.49,0.53,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.6716,0.7912,1,0.2058
16,134-attributes,exp_15,1.0,0.4337999999970198,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,0.0,TwoStageWithin,0.7473,0.6281,1,0.687
17,134-attributes,exp_25,1.0,0.3848999999910593,0.3,0.17,0.2,1.0,1.0,0.5,0.5,0.3,0.0,TwoStageWithin,0.7531,0.6029,1,0.7035
18,134-attributes,exp_27,1.0,0.4100999999940395,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,0.0,TwoStageWithin,0.7531,0.6029,0,1.7614
19,134-attributes,exp_117,0.0,0.4730999999940395,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.6611,0.8052,1,1.1391
20,134-attributes,exp_47,1.0,0.4095999999940395,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.4406,0.0378,0,0.1765
21,134-attributes,exp_35,1.0,0.3999000000059605,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.6989,0.2503,0,0.9637
22,134-attributes,exp_73,0.0,0.48780000001192086,0.6799999999999999,0.2,0.4,1.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.3147,0.992,1,0.2607
23,134-attributes,catch_5,1.0,0.4583999999910593,0.43,0.49,0.32,1.0,1.0,0.5,0.5,0.4,0.0,TwoStageWithin,0.631,0.1595,1,0.6318
24,134-attributes,exp_101,0.0,0.5518999999910593,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,1.0,TwoStageWithin,0.7047,0.7382,1,0.5608
25,134-attributes,exp_43,1.0,0.682,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.4406,0.0378,0,0.6553
26,134-attributes,exp_115,0.0,0.468,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.6611,0.8052,1,0.8255
27,134-attributes,catch_9,1.0,0.3745,0.4,0.72,0.18,1.0,1.0,0.5,0.5,0.48,0.0,TwoStageWithin,0.352,0.0139,0,0.3983
28,134-attributes,exp_91,0.0,0.34270000000298023,0.4,0.38,0.3,0.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.7596,0.563,1,1.2497
29,134-attributes,catch_7,1.0,0.4636000000089407,0.52,0.48,0.21000000000000002,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.3865,0.0214,0,0.7134
30,134-attributes,exp_59,1.0,0.37320000000298015,0.62,0.21,0.18,0.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.7475,0.3707,0,0.7903
31,134-attributes,exp_107,0.0,0.36690000000596046,0.3,0.4,0.21000000000000002,0.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.641,0.8293,1,0.3009
32,134-attributes,exp_9,0.0,0.49459999999403953,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,1.0,TwoStageWithin,0.7473,0.6281,0,0.208
33,134-attributes,exp_85,1.0,0.8399000000059604,0.8099999999999999,0.29,0.22000000000000003,0.0,1.0,0.5,0.5,0.61,0.0,TwoStageWithin,0.7293,0.3141,0,0.3544
34,134-attributes,exp_21,1.0,0.37539999999105933,0.8300000000000001,0.17,0.43,0.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.7631,0.5191,1,0.3828
35,134-attributes,catch_13,1.0,0.8097999999970198,0.27999999999999997,0.52,0.18,1.0,1.0,0.5,0.5,0.21,0.0,TwoStageWithin,0.4993,0.0629,0,1.4741
36,134-attributes,exp_111,0.0,0.4162000000029802,0.3,0.4,0.21000000000000002,1.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.641,0.8293,1,0.4328
37,134-attributes,exp_83,0.0,0.495,0.8099999999999999,0.29,0.22000000000000003,0.0,1.0,0.5,0.5,0.61,1.0,TwoStageWithin,0.7293,0.3141,0,0.2609
38,134-attributes,exp_97,0.0,0.37340000000596046,0.6900000000000001,0.38,0.49000000000000005,1.0,1.0,0.5,0.5,0.58,1.0,TwoStageWithin,0.7047,0.7382,1,0.7153
39,134-attributes,exp_93,0.0,0.5085,0.4,0.38,0.3,0.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.7596,0.563,1,0.9855
40,134-attributes,exp_5,0.0,0.40519999998807915,0.8300000000000001,0.49,0.53,0.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.6716,0.7912,1,1.0005
41,134-attributes,exp_49,0.0,0.40359999999403956,0.82,0.32,0.6900000000000001,1.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.6137,0.8574,0,0.2281
42,134-attributes,exp_103,1.0,0.43,0.6900000000000001,0.38,0.49000000000000005,1.0,1.0,0.5,0.5,0.58,0.0,TwoStageWithin,0.7047,0.7382,1,0.284
43,134-attributes,exp_71,0.0,0.43259999999403953,0.52,0.51,0.42000000000000004,1.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.6829,0.7748,1,0.9218
44,134-attributes,exp_63,1.0,0.40919999998807915,0.62,0.21,0.18,1.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.7475,0.3707,0,1.5121
45,134-attributes,exp_55,0.0,0.46319999998807915,0.82,0.32,0.6900000000000001,1.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.6137,0.8574,0,0.1632
46,134-attributes,exp_7,0.0,0.433,0.8300000000000001,0.49,0.53,1.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.6716,0.7912,1,0.2935
47,134-attributes,exp_31,0.0,0.31219999998807907,0.3,0.17,0.2,1.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.7531,0.6029,1,0.9591
48,134-attributes,exp_75,0.0,0.376,0.6799999999999999,0.2,0.4,0.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.3147,0.992,1,0.1858
49,134-attributes,exp_79,0.0,0.4352999999970198,0.6799999999999999,0.2,0.4,1.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.3147,0.992,1,0.2942
50,134-attributes,exp_41,1.0,0.40979999999701977,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.4406,0.0378,0,0.1402
51,134-attributes,catch_15,1.0,0.315,0.49000000000000005,0.49,0.3,1.0,1.0,0.5,0.5,0.22,0.0,TwoStageWithin,0.3988,0.0246,0,0.3258
52,134-attributes,exp_33,1.0,0.4262000000029802,0.32,0.7,0.2,1.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.6989,0.2503,1,1.4584
53,134-attributes,exp_39,1.0,0.43340000000596046,0.32,0.7,0.2,1.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.6989,0.2503,1,0.4403
54,134-attributes,exp_105,0.0,0.3646000000089407,0.3,0.4,0.21000000000000002,1.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.641,0.8293,1,0.524
