,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,14-alternatives,exp_18,1.0,0.729,0.8300000000000001,0.17,0.43,0.0,0.0,0.4,0.6,0.28,0.0,TwoStageWithin,0.764,0.544,1,0.539
1,14-alternatives,catch_8,1.0,0.394,0.5,0.32,0.37,1.0,0.0,0.5,0.5,0.22,0.0,TwoStageWithin,0.4959,0.0604,0,0.5336
2,14-alternatives,exp_10,1.0,0.528,0.5,0.29,0.18,0.0,0.0,0.4,0.6,0.7,0.0,TwoStageWithin,0.7211,0.7095,0,0.4675
3,14-alternatives,exp_116,0.0,0.288,0.79,0.22,0.42000000000000004,0.0,0.0,0.6,0.4,0.49,1.0,TwoStageWithin,0.5355,0.918,0,0.1547
4,14-alternatives,exp_68,0.0,0.286,0.52,0.51,0.42000000000000004,0.0,0.0,0.6,0.4,0.72,1.0,TwoStageWithin,0.5726,0.8933,1,0.5567
5,14-alternatives,exp_82,1.0,0.076,0.8099999999999999,0.29,0.22000000000000003,0.0,0.0,0.4,0.6,0.61,0.0,TwoStageWithin,0.6761,0.2113,0,1.6303
6,14-alternatives,exp_88,0.0,0.609,0.4,0.38,0.3,1.0,0.0,0.4,0.6,0.5,1.0,TwoStageWithin,0.7592,0.5822,1,1.3987
7,14-alternatives,exp_104,0.0,0.66,0.3,0.4,0.21000000000000002,1.0,0.0,0.4,0.6,0.78,1.0,TwoStageWithin,0.5211,0.9264,1,0.5233
8,14-alternatives,exp_90,1.0,0.247,0.4,0.38,0.3,0.0,0.0,0.4,0.6,0.5,0.0,TwoStageWithin,0.752,0.6185,1,1.4425
9,14-alternatives,exp_58,1.0,0.84,0.62,0.21,0.18,0.0,0.0,0.4,0.6,0.41,0.0,TwoStageWithin,0.7253,0.2986,0,0.5811
10,14-alternatives,exp_40,1.0,0.318,0.79,0.48,0.16999999999999996,1.0,0.0,0.4,0.6,0.81,0.0,TwoStageWithin,0.2732,0.0036,0,0.134
11,14-alternatives,catch_2,1.0,0.314,0.4,0.6,0.22000000000000003,1.0,0.0,0.5,0.5,0.38,0.0,TwoStageWithin,0.2705,0.0034,0,0.1556
12,14-alternatives,exp_78,0.0,0.157,0.6799999999999999,0.2,0.4,1.0,0.0,0.6,0.4,0.8,1.0,TwoStageWithin,0.1944,0.9997,1,0.0832
13,14-alternatives,exp_108,0.0,0.582,0.3,0.4,0.21000000000000002,0.0,0.0,0.6,0.4,0.78,1.0,TwoStageWithin,0.503,0.9361,1,0.2442
14,14-alternatives,exp_26,0.0,0.175,0.3,0.17,0.2,0.0,0.0,0.4,0.6,0.3,1.0,TwoStageWithin,0.7326,0.6819,1,0.6447
15,14-alternatives,catch_4,1.0,0.275,0.73,0.31,0.4,1.0,0.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.3257,0.0093,0,0.257
16,14-alternatives,exp_102,0.0,0.311,0.6900000000000001,0.38,0.49000000000000005,1.0,0.0,0.6,0.4,0.58,1.0,TwoStageWithin,0.6363,0.8367,1,0.162
17,14-alternatives,catch_6,1.0,0.297,0.27,0.59,0.19,1.0,0.0,0.5,0.5,0.23,0.0,TwoStageWithin,0.3061,0.0068,0,0.2007
18,14-alternatives,exp_42,1.0,0.326,0.79,0.48,0.16999999999999996,0.0,0.0,0.4,0.6,0.81,0.0,TwoStageWithin,0.2804,0.0042,0,0.1699
19,14-alternatives,exp_46,1.0,0.303,0.79,0.48,0.16999999999999996,1.0,0.0,0.6,0.4,0.81,0.0,TwoStageWithin,0.2732,0.0036,0,0.1673
20,14-alternatives,exp_84,1.0,0.579,0.8099999999999999,0.29,0.22000000000000003,0.0,0.0,0.6,0.4,0.61,0.0,TwoStageWithin,0.6761,0.2113,0,0.113
21,14-alternatives,exp_36,1.0,0.5,0.32,0.7,0.2,0.0,0.0,0.6,0.4,0.79,0.0,TwoStageWithin,0.6169,0.1435,0,0.6968
22,14-alternatives,exp_114,0.0,0.227,0.79,0.22,0.42000000000000004,0.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,0.5355,0.918,1,0.3848
23,14-alternatives,catch_0,1.0,0.298,0.3,0.72,0.2,1.0,0.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.2055,0.0005,0,0.1571
24,14-alternatives,exp_8,0.0,0.448,0.5,0.29,0.18,1.0,0.0,0.4,0.6,0.7,1.0,TwoStageWithin,0.7343,0.6774,1,0.3476
25,14-alternatives,exp_30,0.0,0.148,0.3,0.17,0.2,1.0,0.0,0.6,0.4,0.3,1.0,TwoStageWithin,0.7441,0.6482,1,0.2221
26,14-alternatives,exp_60,1.0,0.443,0.62,0.21,0.18,0.0,0.0,0.6,0.4,0.41,0.0,TwoStageWithin,0.7253,0.2986,1,0.5915
27,14-alternatives,exp_96,0.0,0.558,0.6900000000000001,0.38,0.49000000000000005,1.0,0.0,0.4,0.6,0.58,1.0,TwoStageWithin,0.6363,0.8367,1,0.2673
28,14-alternatives,exp_50,0.0,0.357,0.82,0.32,0.6900000000000001,0.0,0.0,0.4,0.6,0.49,1.0,TwoStageWithin,0.4589,0.9559,1,0.4324
29,14-alternatives,exp_22,0.0,0.36,0.8300000000000001,0.17,0.43,1.0,0.0,0.6,0.4,0.28,1.0,TwoStageWithin,0.7658,0.5064,0,0.5045
