,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,60-attributes,exp_15,1.0,0.37180000000074503,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,0.0,TwoStageWithin,0.5248,0.6929,1,0.2305
1,60-attributes,exp_47,1.0,0.504,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.4509,0.1555,0,0.3556
2,60-attributes,exp_1,0.0,0.40729999999981376,0.8300000000000001,0.49,0.53,1.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.4818,0.7954,1,0.2874
3,60-attributes,exp_27,0.0,0.41109999999962743,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.5451,0.6043,0,0.3492
4,60-attributes,exp_19,0.0,0.4167000000001863,0.8300000000000001,0.17,0.43,0.0,1.0,0.5,0.5,0.28,1.0,TwoStageWithin,0.5506,0.5588,0,0.6381
5,60-attributes,catch_7,1.0,0.09609999999962748,0.52,0.48,0.21000000000000002,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.3525,0.0588,0,0.2831
6,60-attributes,exp_107,0.0,0.14090000000037253,0.3,0.4,0.21000000000000002,0.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.4704,0.8151,0,0.1812
7,60-attributes,catch_1,1.0,0.0191000000005588,0.5900000000000001,0.41,0.42000000000000004,1.0,1.0,0.5,0.5,0.29,0.0,TwoStageWithin,0.4567,0.1636,0,0.9275
8,60-attributes,exp_35,1.0,0.3539000000003725,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.534,0.3402,0,0.0891
9,60-attributes,exp_67,0.0,0.578800000000745,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.5036,0.7505,0,0.547
10,60-attributes,exp_59,1.0,0.5155999999996275,0.62,0.21,0.18,0.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.5526,0.4723,0,1.4027
