,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,154-alternatives,exp_94,0.0,0.6835,0.0,0.5,0.38,0.6,1.0,0.4,0.3,0.4,1.0,TwoStageWithin,0.9481,0.5974,0,0.3579
1,154-alternatives,exp_20,0.0,0.6874000000059605,0.0,0.28,0.17,0.6,0.0,0.8300000000000001,0.43,0.4,1.0,TwoStageWithin,0.8091,0.835,0,0.4029
2,154-alternatives,exp_8,0.0,0.46940000000596044,0.0,0.7,0.29,0.4,1.0,0.5,0.18,0.6,1.0,TwoStageWithin,0.5988,0.9525,1,0.7473
3,154-alternatives,catch_0,1.0,0.6065,0.0,0.19,0.72,0.5,1.0,0.3,0.2,0.5,0.0,TwoStageWithin,0.3658,0.0046,0,0.3236
4,154-alternatives,catch_2,1.0,0.5005,0.0,0.38,0.6,0.5,1.0,0.4,0.22000000000000003,0.5,0.0,TwoStageWithin,0.6546,0.068,0,0.9288
5,154-alternatives,exp_46,0.0,0.7228000000119209,0.0,0.81,0.48,0.6,1.0,0.79,0.16999999999999996,0.4,1.0,TwoStageWithin,0.7056,0.9072,1,0.717
6,154-alternatives,exp_116,0.0,0.4454000000059605,0.0,0.49,0.22,0.6,0.0,0.79,0.42000000000000004,0.4,1.0,TwoStageWithin,0.5903,0.9552,1,0.2561
7,154-alternatives,exp_102,0.0,0.601199999988079,0.0,0.58,0.38,0.6,1.0,0.6900000000000001,0.49000000000000005,0.4,1.0,TwoStageWithin,0.8815,0.752,1,0.3625
8,154-alternatives,exp_42,0.0,0.5411999999880791,0.0,0.81,0.48,0.4,0.0,0.79,0.16999999999999996,0.6,1.0,TwoStageWithin,0.5227,0.9733,1,0.4242
9,154-alternatives,catch_8,1.0,0.5405,0.0,0.22,0.32,0.5,1.0,0.5,0.37,0.5,0.0,TwoStageWithin,0.8227,0.1751,0,1.4863
10,154-alternatives,exp_30,0.0,0.5000999999940395,0.0,0.3,0.17,0.6,1.0,0.3,0.2,0.4,1.0,TwoStageWithin,0.9428,0.6186,0,1.1403
11,154-alternatives,exp_78,0.0,0.3983000000119209,0.0,0.8,0.2,0.6,1.0,0.6799999999999999,0.4,0.4,1.0,TwoStageWithin,0.4154,0.9909,1,0.9778
12,154-alternatives,exp_26,0.0,0.5036000000238419,0.0,0.3,0.17,0.4,0.0,0.3,0.2,0.6,1.0,TwoStageWithin,0.7812,0.8583,1,0.8628
13,154-alternatives,exp_18,0.0,0.644,0.0,0.28,0.17,0.4,0.0,0.8300000000000001,0.43,0.6,1.0,TwoStageWithin,0.8091,0.835,1,0.6188
14,154-alternatives,exp_60,0.0,0.502,0.0,0.41,0.21,0.6,0.0,0.62,0.18,0.4,1.0,TwoStageWithin,0.6819,0.9193,1,0.8139
15,154-alternatives,exp_98,0.0,0.4537999999821186,0.0,0.58,0.38,0.4,0.0,0.6900000000000001,0.49000000000000005,0.6,1.0,TwoStageWithin,0.6819,0.9193,1,0.264
16,154-alternatives,exp_40,0.0,0.649,0.0,0.81,0.48,0.4,1.0,0.79,0.16999999999999996,0.6,1.0,TwoStageWithin,0.7056,0.9072,1,0.6796
17,154-alternatives,exp_58,1.0,0.5267000000178814,0.0,0.41,0.21,0.4,0.0,0.62,0.18,0.6,0.0,TwoStageWithin,0.6819,0.9193,1,0.3634
18,154-alternatives,exp_50,0.0,0.42130000001192086,0.0,0.49,0.32,0.4,0.0,0.82,0.6900000000000001,0.6,1.0,TwoStageWithin,0.7242,0.8968,1,1.1191
19,154-alternatives,exp_96,0.0,0.45709999999403955,0.0,0.58,0.38,0.4,1.0,0.6900000000000001,0.49000000000000005,0.6,1.0,TwoStageWithin,0.8815,0.752,1,0.4472
20,154-alternatives,exp_36,0.0,2.1455,0.0,0.79,0.7,0.6,0.0,0.32,0.2,0.4,1.0,TwoStageWithin,0.836,0.8086,1,2.7186
21,154-alternatives,exp_114,0.0,0.45169999998807914,0.0,0.49,0.22,0.4,0.0,0.79,0.42000000000000004,0.6,1.0,TwoStageWithin,0.5903,0.9552,1,0.7
22,154-alternatives,exp_88,0.0,0.383,0.0,0.5,0.38,0.4,1.0,0.4,0.3,0.6,1.0,TwoStageWithin,0.9481,0.5974,0,0.2172
23,154-alternatives,exp_74,0.0,0.5427999999821186,0.0,0.8,0.2,0.4,0.0,0.6799999999999999,0.4,0.6,1.0,TwoStageWithin,0.3292,0.9975,1,0.1977
24,154-alternatives,exp_84,0.0,0.3735,0.0,0.61,0.29,0.6,0.0,0.8099999999999999,0.22000000000000003,0.4,1.0,TwoStageWithin,0.5332,0.9709,1,0.3944
25,154-alternatives,exp_52,0.0,0.04120000001788139,0.0,0.49,0.32,0.6,0.0,0.82,0.6900000000000001,0.4,1.0,TwoStageWithin,0.7242,0.8968,1,0.4093
26,154-alternatives,exp_22,1.0,0.5184000000059604,0.0,0.28,0.17,0.6,1.0,0.8300000000000001,0.43,0.4,0.0,TwoStageWithin,0.9524,0.5759,1,1.7953
27,154-alternatives,exp_80,0.0,0.5165,0.0,0.61,0.29,0.4,1.0,0.8099999999999999,0.22000000000000003,0.6,1.0,TwoStageWithin,0.7198,0.8994,0,0.4236
28,154-alternatives,exp_64,0.0,0.654,0.0,0.72,0.51,0.4,1.0,0.52,0.42000000000000004,0.6,1.0,TwoStageWithin,0.8698,0.7683,1,1.2383
