,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,111-alternatives,exp_80,1.0,0.7968999999761581,0.8099999999999999,0.29,0.22000000000000003,1.0,0.0,0.4,0.6,0.61,0.0,TwoStageWithin,0.7472,0.0973,0,0.3714
1,111-alternatives,exp_94,1.0,0.846,0.4,0.38,0.3,1.0,0.0,0.6,0.4,0.5,0.0,TwoStageWithin,0.9965,0.4778,0,0.2976
2,111-alternatives,catch_2,1.0,0.43010000002384186,0.4,0.6,0.22000000000000003,1.0,0.0,0.5,0.5,0.38,0.0,TwoStageWithin,0.7214,0.0843,0,0.3486
3,111-alternatives,exp_68,1.0,0.8155,0.52,0.51,0.42000000000000004,0.0,0.0,0.6,0.4,0.72,0.0,TwoStageWithin,0.9968,0.4882,0,0.194
4,111-alternatives,exp_88,0.0,0.593,0.4,0.38,0.3,1.0,0.0,0.4,0.6,0.5,1.0,TwoStageWithin,0.9962,0.5191,0,0.655
5,111-alternatives,exp_108,1.0,0.5618999999761581,0.3,0.4,0.21000000000000002,0.0,0.0,0.6,0.4,0.78,0.0,TwoStageWithin,0.9954,0.5306,1,3.398
6,111-alternatives,exp_114,1.0,1.2597999999523166,0.79,0.22,0.42000000000000004,0.0,0.0,0.4,0.6,0.49,0.0,TwoStageWithin,0.9966,0.48,0,0.7149
7,111-alternatives,exp_8,1.0,0.7127999999523162,0.5,0.29,0.18,1.0,0.0,0.4,0.6,0.7,0.0,TwoStageWithin,0.9806,0.375,0,1.2477
8,111-alternatives,exp_102,0.0,0.6895,0.6900000000000001,0.38,0.49000000000000005,1.0,0.0,0.6,0.4,0.58,1.0,TwoStageWithin,0.9968,0.497,0,0.3924
9,111-alternatives,exp_36,1.0,1.1208000000715255,0.32,0.7,0.2,0.0,0.0,0.6,0.4,0.79,0.0,TwoStageWithin,0.8608,0.1778,1,1.5647
10,111-alternatives,catch_0,1.0,0.5252000000476837,0.3,0.72,0.2,1.0,0.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.7192,0.0833,0,1.1691
11,111-alternatives,exp_42,1.0,0.6115,0.79,0.48,0.16999999999999996,0.0,0.0,0.4,0.6,0.81,0.0,TwoStageWithin,0.3896,0.0051,0,0.3103
12,111-alternatives,exp_60,1.0,0.6107999999523163,0.62,0.21,0.18,0.0,0.0,0.6,0.4,0.41,0.0,TwoStageWithin,0.8527,0.1703,0,1.7111
13,111-alternatives,exp_22,1.0,0.4632000000476837,0.8300000000000001,0.17,0.43,1.0,0.0,0.6,0.4,0.28,0.0,TwoStageWithin,0.9732,0.351,1,0.5894
14,111-alternatives,exp_40,1.0,0.47760000002384184,0.79,0.48,0.16999999999999996,1.0,0.0,0.4,0.6,0.81,0.0,TwoStageWithin,0.4208,0.0077,0,0.2322
