,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,15-TwoStageWithin,exp_19,0.0,0.4254,0.6,0.17,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,0.0,TwoStageBetween,0.673,0.3864,0,0.4434
1,15-TwoStageWithin,exp_108,0.0,0.162,0.5,0.4,0.0,0.3,0.21,0.5,0.78,0.0,0.0,TwoStageBetween,0.5694,0.8333,0,0.4361
2,15-TwoStageWithin,exp_107,1.0,2.8014,0.6,0.4,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageBetween,0.6425,0.712,1,0.6747
3,15-TwoStageWithin,exp_60,1.0,0.5095,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.6767,0.4058,1,1.0911
4,15-TwoStageWithin,catch_5,1.0,0.2363,0.5,0.49,1.0,0.43,0.32,0.5,0.4,1.0,1.0,TwoStageBetween,0.6447,0.2928,0,2.1975
5,15-TwoStageWithin,exp_73,1.0,0.2019,0.6,0.2,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageBetween,0.3265,0.9833,1,0.1115
6,15-TwoStageWithin,exp_45,0.0,0.2986,0.4,0.48,0.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.5094,0.1067,0,0.195
7,15-TwoStageWithin,exp_101,1.0,0.2319,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageBetween,0.6844,0.5102,1,0.1159
8,15-TwoStageWithin,exp_80,1.0,0.7545,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.6813,0.4398,0,0.2244
9,15-TwoStageWithin,exp_26,1.0,0.6178,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.6223,0.7545,1,0.9638
10,15-TwoStageWithin,catch_2,0.0,0.4588,0.5,0.6,1.0,0.4,0.22,0.5,0.38,0.0,0.0,TwoStageBetween,0.3848,0.0346,0,0.5108
11,15-TwoStageWithin,exp_74,1.0,0.1573,0.5,0.2,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.3811,0.9668,1,0.4988
12,15-TwoStageWithin,exp_115,1.0,1.3552,0.6,0.22,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.6603,0.6628,0,0.5301
13,15-TwoStageWithin,catch_7,0.0,0.0718,0.5,0.48,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageBetween,0.358,0.0253,0,0.2292
14,15-TwoStageWithin,catch_6,0.0,1.1836,0.5,0.59,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageBetween,0.3047,0.012,0,0.1142
15,15-TwoStageWithin,exp_23,1.0,1.0751,0.4,0.17,1.0,0.8300000000000001,0.43,0.6,0.28,1.0,1.0,TwoStageBetween,0.6391,0.72,1,0.7144
16,15-TwoStageWithin,exp_99,1.0,0.7,0.6,0.38,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,1.0,TwoStageBetween,0.6844,0.5102,0,0.4379
17,15-TwoStageWithin,exp_43,0.0,0.2487,0.6,0.48,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,0.0,TwoStageBetween,0.5094,0.1067,0,0.5109
18,15-TwoStageWithin,catch_8,0.0,0.1889,0.5,0.32,1.0,0.5,0.37,0.5,0.22,0.0,0.0,TwoStageBetween,0.4932,0.094,0,0.5781
19,15-TwoStageWithin,exp_114,1.0,1.0517,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.5953,0.799,1,1.5331
20,15-TwoStageWithin,exp_50,1.0,1.096,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.6142,0.769,1,0.4347
21,15-TwoStageWithin,exp_68,1.0,0.6841,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.6525,0.6864,0,1.4297
22,15-TwoStageWithin,exp_67,1.0,0.6302,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageBetween,0.6841,0.5199,1,0.3082
23,15-TwoStageWithin,exp_8,0.0,0.6479,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageBetween,0.6536,0.6831,0,0.3653
24,15-TwoStageWithin,exp_1,0.0,0.4772,0.6,0.49,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,0.0,TwoStageBetween,0.5951,0.7994,1,0.2465
25,15-TwoStageWithin,exp_40,1.0,0.2345,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,1.0,TwoStageBetween,0.5909,0.1945,0,0.1518
26,15-TwoStageWithin,exp_94,0.0,0.2373,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,0.679,0.5783,0,1.0613
27,15-TwoStageWithin,exp_37,1.0,0.6958,0.4,0.7,0.0,0.32,0.2,0.6,0.79,1.0,1.0,TwoStageBetween,0.5869,0.1889,0,0.4171
28,15-TwoStageWithin,exp_53,1.0,0.1044,0.4,0.32,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,1.0,TwoStageBetween,0.6711,0.622,0,1.0714
29,15-TwoStageWithin,exp_29,0.0,0.1961,0.4,0.17,0.0,0.3,0.2,0.6,0.3,1.0,0.0,TwoStageBetween,0.6749,0.6032,1,0.0801
30,15-TwoStageWithin,catch_4,0.0,0.2778,0.5,0.31,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageBetween,0.3734,0.0304,0,0.5347
31,15-TwoStageWithin,exp_20,0.0,0.6199,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageBetween,0.6813,0.5598,0,0.1527
32,15-TwoStageWithin,exp_58,1.0,0.1488,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.6767,0.4058,1,1.3002
33,15-TwoStageWithin,exp_78,1.0,0.1622,0.5,0.2,1.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.3811,0.9668,1,0.2381
34,15-TwoStageWithin,exp_113,1.0,0.2498,0.6,0.22,1.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.514,0.8894,1,0.262
35,15-TwoStageWithin,exp_27,1.0,0.2101,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,0.6749,0.6032,1,0.6786
36,15-TwoStageWithin,exp_35,0.0,0.6783,0.6,0.7,0.0,0.32,0.2,0.4,0.79,1.0,0.0,TwoStageBetween,0.5869,0.1889,0,0.6219
37,15-TwoStageWithin,exp_25,0.0,0.4801,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,0.5441,0.8615,1,0.9357
38,15-TwoStageWithin,exp_30,0.0,1.1923,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageBetween,0.6223,0.7545,1,0.154
39,15-TwoStageWithin,exp_18,1.0,0.5702,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageBetween,0.6813,0.5598,0,0.3838
40,15-TwoStageWithin,catch_0,0.0,0.1773,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.2405,0.0034,0,0.2679
41,15-TwoStageWithin,exp_57,1.0,0.7481,0.6,0.21,1.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageBetween,0.6788,0.5797,0,0.3623
