,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,6-TwoStageMixtureNoScaling,exp_74,1.0,0.5426,0.5,0.2,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.5681,0.9275,1,0.5712
1,6-TwoStageMixtureNoScaling,catch_1,0.0,0.8689,0.5,0.41,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,0.0,TwoStageBetween,0.6044,0.0926,1,0.231
2,6-TwoStageMixtureNoScaling,exp_43,0.0,0.4326,0.6,0.48,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,0.0,TwoStageBetween,0.8279,0.4271,0,0.6801
3,6-TwoStageMixtureNoScaling,exp_64,1.0,0.2717,0.5,0.51,1.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.8118,0.6417,0,0.1411
4,6-TwoStageMixtureNoScaling,exp_82,1.0,1.0405,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.8302,0.4448,0,0.4903
5,6-TwoStageMixtureNoScaling,exp_27,0.0,0.1279,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,0.7053,0.8259,1,2.0045
6,6-TwoStageMixtureNoScaling,exp_52,1.0,0.7352,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.7844,0.7115,1,0.2258
7,6-TwoStageMixtureNoScaling,exp_8,0.0,0.1548,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageBetween,0.814,0.6343,1,1.5636
8,6-TwoStageMixtureNoScaling,exp_47,0.0,0.3099,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.6515,0.1249,0,0.7143
9,6-TwoStageMixtureNoScaling,exp_67,1.0,0.3297,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageBetween,0.747,0.7748,1,0.4605
10,6-TwoStageMixtureNoScaling,exp_42,0.0,0.0922,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.762,0.2461,0,0.472
11,6-TwoStageMixtureNoScaling,exp_101,0.0,1.888,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,0.0,TwoStageBetween,0.7766,0.7268,1,1.2644
12,6-TwoStageMixtureNoScaling,exp_104,0.0,0.9194,0.5,0.4,1.0,0.3,0.21,0.5,0.78,0.0,0.0,TwoStageBetween,0.7504,0.7699,0,1.2143
13,6-TwoStageMixtureNoScaling,catch_0,0.0,0.1534,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.3809,0.0129,0,0.4929
14,6-TwoStageMixtureNoScaling,exp_57,1.0,0.5728,0.6,0.21,1.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageBetween,0.8111,0.3531,0,0.9421
15,6-TwoStageMixtureNoScaling,exp_53,0.0,2.1236,0.4,0.32,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,0.0,TwoStageBetween,0.7321,0.7948,1,1.9168
16,6-TwoStageMixtureNoScaling,exp_25,0.0,0.1376,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,0.8206,0.6089,1,0.5012
17,6-TwoStageMixtureNoScaling,exp_84,1.0,0.9769,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.8302,0.4448,1,1.2019
18,6-TwoStageMixtureNoScaling,exp_90,1.0,0.4585,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.8297,0.5562,0,0.6078
19,6-TwoStageMixtureNoScaling,exp_102,0.0,0.4796,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.8141,0.634,1,0.6293
20,6-TwoStageMixtureNoScaling,exp_114,1.0,0.6277,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.7715,0.7361,0,0.834
21,6-TwoStageMixtureNoScaling,exp_18,1.0,1.0908,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageBetween,0.8313,0.5396,1,0.6117
22,6-TwoStageMixtureNoScaling,exp_19,1.0,0.83,0.6,0.17,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,1.0,TwoStageBetween,0.7851,0.71,0,0.8995
23,6-TwoStageMixtureNoScaling,exp_30,1.0,0.7016,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.7909,0.6976,0,1.2989
24,6-TwoStageMixtureNoScaling,exp_9,1.0,0.5104,0.6,0.29,1.0,0.5,0.18,0.4,0.7,1.0,1.0,TwoStageBetween,0.8277,0.5707,0,3.2416
25,6-TwoStageMixtureNoScaling,exp_59,1.0,1.8752,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageBetween,0.8171,0.6228,0,0.4728
26,6-TwoStageMixtureNoScaling,exp_29,1.0,1.3449,0.4,0.17,0.0,0.3,0.2,0.6,0.3,1.0,1.0,TwoStageBetween,0.7477,0.7738,0,1.3235
27,6-TwoStageMixtureNoScaling,exp_96,1.0,0.2557,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.8141,0.634,1,0.2322
28,6-TwoStageMixtureNoScaling,exp_58,1.0,1.294,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.8267,0.4192,0,1.0991
29,6-TwoStageMixtureNoScaling,exp_60,1.0,0.404,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.8267,0.4192,0,0.9546
30,6-TwoStageMixtureNoScaling,exp_1,0.0,1.3296,0.6,0.49,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,0.0,TwoStageBetween,0.8324,0.5232,1,0.5496
31,6-TwoStageMixtureNoScaling,exp_37,1.0,0.1601,0.4,0.7,0.0,0.32,0.2,0.6,0.79,1.0,1.0,TwoStageBetween,0.8322,0.4692,1,0.8118
32,6-TwoStageMixtureNoScaling,exp_26,0.0,1.4043,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageBetween,0.7909,0.6976,0,0.5688
33,6-TwoStageMixtureNoScaling,exp_99,0.0,0.4852,0.6,0.38,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,0.0,TwoStageBetween,0.7472,0.7745,1,1.3496
34,6-TwoStageMixtureNoScaling,exp_68,1.0,0.1535,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.8118,0.6417,0,1.2875
35,6-TwoStageMixtureNoScaling,catch_9,0.0,0.3332,0.5,0.72,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageBetween,0.4745,0.0348,0,0.3376
36,6-TwoStageMixtureNoScaling,exp_108,1.0,0.149,0.5,0.4,0.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.7504,0.7699,1,1.1273
37,6-TwoStageMixtureNoScaling,exp_91,1.0,1.2096,0.6,0.38,0.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageBetween,0.7873,0.7054,1,1.0628
38,6-TwoStageMixtureNoScaling,exp_94,1.0,0.6912,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.8297,0.5562,1,0.7549
39,6-TwoStageMixtureNoScaling,exp_116,1.0,0.6113,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.7715,0.7361,1,1.162
40,6-TwoStageMixtureNoScaling,exp_46,0.0,0.4428,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.762,0.2461,0,0.2815
41,6-TwoStageMixtureNoScaling,exp_15,0.0,0.5201,0.4,0.29,1.0,0.5,0.18,0.6,0.7,1.0,0.0,TwoStageBetween,0.828,0.4275,1,0.8685
42,6-TwoStageMixtureNoScaling,catch_3,0.0,0.2825,0.5,0.38,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageBetween,0.5244,0.0526,0,0.2034
43,6-TwoStageMixtureNoScaling,catch_4,0.0,1.2032,0.5,0.31,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageBetween,0.555,0.066,0,0.3735
44,6-TwoStageMixtureNoScaling,exp_88,0.0,2.3542,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,0.8297,0.5562,1,0.2671
45,6-TwoStageMixtureNoScaling,exp_113,0.0,0.2205,0.6,0.22,1.0,0.79,0.42,0.4,0.49,1.0,0.0,TwoStageBetween,0.8028,0.6685,1,0.4183
46,6-TwoStageMixtureNoScaling,exp_35,0.0,0.8989,0.6,0.7,0.0,0.32,0.2,0.4,0.79,1.0,0.0,TwoStageBetween,0.8329,0.5119,0,0.3967
47,6-TwoStageMixtureNoScaling,catch_5,0.0,0.4958,0.5,0.49,1.0,0.43,0.32,0.5,0.4,1.0,0.0,TwoStageBetween,0.6766,0.1456,0,0.2009
48,6-TwoStageMixtureNoScaling,exp_80,0.0,0.8102,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,0.8302,0.4448,1,0.6935
49,6-TwoStageMixtureNoScaling,exp_107,1.0,0.6263,0.6,0.4,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageBetween,0.6518,0.8745,1,0.4081
50,6-TwoStageMixtureNoScaling,exp_36,0.0,1.0149,0.5,0.7,0.0,0.32,0.2,0.5,0.79,0.0,0.0,TwoStageBetween,0.8122,0.3564,1,0.715
51,6-TwoStageMixtureNoScaling,catch_7,0.0,0.4279,0.5,0.48,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageBetween,0.4182,0.02,0,1.0174
52,6-TwoStageMixtureNoScaling,exp_23,1.0,1.484,0.4,0.17,1.0,0.8300000000000001,0.43,0.6,0.28,1.0,1.0,TwoStageBetween,0.8132,0.36,0,0.3531
53,6-TwoStageMixtureNoScaling,exp_115,1.0,0.4035,0.6,0.22,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.6693,0.8602,0,1.3845
54,6-TwoStageMixtureNoScaling,exp_69,1.0,0.6743,0.4,0.51,0.0,0.52,0.42,0.6,0.72,1.0,1.0,TwoStageBetween,0.7695,0.7395,0,0.5084
55,6-TwoStageMixtureNoScaling,exp_45,1.0,1.3611,0.4,0.48,0.0,0.79,0.1699999999999999,0.6,0.81,1.0,1.0,TwoStageBetween,0.7917,0.3017,0,0.5506
56,6-TwoStageMixtureNoScaling,exp_40,0.0,0.2646,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.762,0.2461,0,2.2665
57,6-TwoStageMixtureNoScaling,exp_50,1.0,1.4631,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.7844,0.7115,1,1.1772
58,6-TwoStageMixtureNoScaling,exp_10,1.0,1.1241,0.5,0.29,0.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.814,0.6343,1,0.8162
59,6-TwoStageMixtureNoScaling,exp_22,1.0,0.2239,0.5,0.17,1.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageBetween,0.8313,0.5396,0,0.616
60,6-TwoStageMixtureNoScaling,exp_73,1.0,0.6993,0.6,0.2,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageBetween,0.6019,0.9087,1,0.7174
61,6-TwoStageMixtureNoScaling,exp_98,0.0,0.1413,0.5,0.38,0.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.8141,0.634,1,0.5233
62,6-TwoStageMixtureNoScaling,exp_78,1.0,0.2314,0.5,0.2,1.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.5681,0.9275,1,0.4947
63,6-TwoStageMixtureNoScaling,catch_6,0.0,0.5306,0.5,0.59,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageBetween,0.4702,0.0335,0,0.2718
64,6-TwoStageMixtureNoScaling,exp_3,0.0,1.1691,0.6,0.49,0.0,0.8300000000000001,0.53,0.4,0.79,1.0,0.0,TwoStageBetween,0.7508,0.7693,1,0.9257
65,6-TwoStageMixtureNoScaling,catch_2,0.0,0.3773,0.5,0.6,1.0,0.4,0.22,0.5,0.38,0.0,0.0,TwoStageBetween,0.5682,0.0725,0,0.3667
66,6-TwoStageMixtureNoScaling,exp_117,1.0,1.4269,0.4,0.22,0.0,0.79,0.42,0.6,0.49,1.0,1.0,TwoStageBetween,0.7325,0.7943,1,0.1601
