,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,5-TwoStageMixtureNoScaling,exp_82,1.0,0.5258,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.8179,0.6849,1,2.3916
1,5-TwoStageMixtureNoScaling,exp_59,0.0,0.8483,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageBetween,0.8343,0.6395,1,0.5267
2,5-TwoStageMixtureNoScaling,exp_23,1.0,0.6886,0.4,0.17,1.0,0.8300000000000001,0.43,0.6,0.28,1.0,1.0,TwoStageBetween,0.7968,0.7285,0,0.223
3,5-TwoStageMixtureNoScaling,exp_20,1.0,0.928,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageBetween,0.8042,0.7145,1,0.7983
4,5-TwoStageMixtureNoScaling,exp_35,1.0,0.6588,0.6,0.7,0.0,0.32,0.2,0.4,0.79,1.0,1.0,TwoStageBetween,0.8237,0.3261,1,0.2181
5,5-TwoStageMixtureNoScaling,exp_67,1.0,0.3108,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageBetween,0.7879,0.744,1,0.4424
6,5-TwoStageMixtureNoScaling,exp_58,1.0,1.967,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.8359,0.6341,0,0.7974
7,5-TwoStageMixtureNoScaling,exp_26,1.0,0.2293,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.6836,0.8641,1,1.7568
8,5-TwoStageMixtureNoScaling,catch_5,0.0,0.8139,0.5,0.49,1.0,0.43,0.32,0.5,0.4,1.0,0.0,TwoStageBetween,0.7301,0.1782,0,0.6922
9,5-TwoStageMixtureNoScaling,exp_98,1.0,1.164,0.5,0.38,0.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.7603,0.7847,1,0.5439
10,5-TwoStageMixtureNoScaling,exp_68,1.0,0.4404,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.7693,0.7725,1,2.0555
11,5-TwoStageMixtureNoScaling,exp_113,1.0,0.7757,0.6,0.22,1.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.5371,0.9485,1,1.2862
12,5-TwoStageMixtureNoScaling,exp_37,0.0,0.5527,0.4,0.7,0.0,0.32,0.2,0.6,0.79,1.0,0.0,TwoStageBetween,0.8082,0.2906,0,1.1173
13,5-TwoStageMixtureNoScaling,exp_116,1.0,0.3349,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.6062,0.9162,1,0.1455
14,5-TwoStageMixtureNoScaling,exp_25,1.0,0.6343,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,0.6196,0.9085,1,0.5348
15,5-TwoStageMixtureNoScaling,exp_80,0.0,0.6587,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,0.8179,0.6849,1,0.6392
16,5-TwoStageMixtureNoScaling,exp_99,1.0,0.495,0.6,0.38,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,1.0,TwoStageBetween,0.7756,0.7633,0,2.9887
17,5-TwoStageMixtureNoScaling,exp_96,1.0,2.2747,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.7603,0.7847,0,0.2221
18,5-TwoStageMixtureNoScaling,exp_15,1.0,0.8777,0.4,0.29,1.0,0.5,0.18,0.6,0.7,1.0,1.0,TwoStageBetween,0.6825,0.865,1,0.2011
19,5-TwoStageMixtureNoScaling,exp_117,0.0,1.2508,0.4,0.22,0.0,0.79,0.42,0.6,0.49,1.0,0.0,TwoStageBetween,0.6806,0.8665,1,1.8056
20,5-TwoStageMixtureNoScaling,exp_60,1.0,0.2465,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.8359,0.6341,0,1.6251
