,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,14-TwoStageBetween,exp_59,1.0,1.2825,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageBetween,1.0568,0.2435,1.0,0.4851
1,14-TwoStageBetween,exp_9,1.0,1.0799,0.6,0.29,1.0,0.5,0.18,0.4,0.7,1.0,1.0,TwoStageBetween,1.1337,0.535,0.0,1.5026
2,14-TwoStageBetween,catch_1,0.0,0.5095,0.5,0.41,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,0.0,TwoStageBetween,0.7544,0.0528,0.0,0.9343
3,14-TwoStageBetween,exp_1,1.0,1.0232,0.6,0.49,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageBetween,1.1242,0.5913,0.0,2.3731
4,14-TwoStageBetween,exp_84,1.0,0.9903,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.9153,0.1201,0.0,0.474
5,14-TwoStageBetween,exp_30,1.0,2.4374,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,1.1163,0.6201,0.0,1.4599
6,14-TwoStageBetween,exp_27,1.0,0.4418,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,1.061,0.7365,1.0,3.5298
7,14-TwoStageBetween,exp_104,1.0,0.1504,0.5,0.4,1.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,1.057,0.7423,1.0,0.5709
8,14-TwoStageBetween,exp_82,0.0,3.0687,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,0.9153,0.1201,0.0,0.6877
9,14-TwoStageBetween,exp_36,0.0,0.8467,0.5,0.7,0.0,0.32,0.2,0.5,0.79,0.0,0.0,TwoStageBetween,1.0039,0.1847,1.0,1.2358
10,14-TwoStageBetween,exp_52,1.0,2.19,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,1.075,0.7141,0.0,0.2748
11,14-TwoStageBetween,exp_15,0.0,0.8321,0.4,0.29,1.0,0.5,0.18,0.6,0.7,1.0,0.0,TwoStageBetween,0.9839,0.1674,0.0,1.0688
12,14-TwoStageBetween,exp_60,0.0,0.1346,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageBetween,0.902,0.1126,0.0,0.3032
13,14-TwoStageBetween,exp_115,1.0,1.2695,0.6,0.22,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,1.04,0.7653,1.0,0.6616
14,14-TwoStageBetween,exp_68,0.0,1.2703,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,0.0,TwoStageBetween,1.1206,0.6054,1.0,1.2551
15,14-TwoStageBetween,catch_2,0.0,0.7915,0.5,0.6,1.0,0.4,0.22,0.5,0.38,0.0,0.0,TwoStageBetween,0.5542,0.0135,0.0,0.4751
16,14-TwoStageBetween,exp_67,1.0,1.1425,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageBetween,1.092,0.6823,1.0,0.6345
17,14-TwoStageBetween,exp_88,1.0,2.8182,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,1.1353,0.4624,0.0,3.1441
18,14-TwoStageBetween,exp_45,0.0,0.466,0.4,0.48,0.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.5565,0.0138,0.0,0.3545
19,14-TwoStageBetween,exp_69,1.0,1.7616,0.4,0.51,0.0,0.52,0.42,0.6,0.72,1.0,1.0,TwoStageBetween,1.1314,0.5537,1.0,0.6795
20,14-TwoStageBetween,catch_6,0.0,0.5528,0.5,0.59,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageBetween,0.4785,0.0064,0.0,0.3618
21,14-TwoStageBetween,exp_37,1.0,0.6119,0.4,0.7,0.0,0.32,0.2,0.6,0.79,1.0,1.0,TwoStageBetween,0.9646,0.1523,0.0,1.1135
22,14-TwoStageBetween,exp_57,0.0,0.2382,0.6,0.21,1.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageBetween,1.0397,0.2219,0.0,1.0545
23,14-TwoStageBetween,exp_25,0.0,1.0211,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,1.0764,0.7118,1.0,0.4864
24,14-TwoStageBetween,catch_7,0.0,0.3041,0.5,0.48,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageBetween,0.4183,0.003,0.0,0.4517
25,14-TwoStageBetween,exp_8,0.0,1.1387,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageBetween,1.1088,0.3384,,
26,14-TwoStageBetween,exp_29,0.0,2.3544,0.4,0.17,0.0,0.3,0.2,0.6,0.3,1.0,0.0,TwoStageBetween,1.135,0.5202,0.0,0.8815
27,14-TwoStageBetween,exp_102,0.0,1.4709,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,1.1319,0.5498,0.0,1.0802
