,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,3-TwoStageBetween,exp_1,1.0,0.6055,0.6,0.49,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageBetween,0.675,0.9362,1,1.2401
1,3-TwoStageBetween,exp_116,1.0,0.3824,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.3869,0.9952,1,0.3387
2,3-TwoStageBetween,exp_42,1.0,1.5903,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,1.0,TwoStageBetween,0.8767,0.8055,1,0.7345
3,3-TwoStageBetween,exp_9,1.0,0.2729,0.6,0.29,1.0,0.5,0.18,0.4,0.7,1.0,1.0,TwoStageBetween,0.4222,0.9924,1,0.2851
4,3-TwoStageBetween,exp_84,1.0,1.0319,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.5495,0.9732,1,0.2023
5,3-TwoStageBetween,exp_104,1.0,0.2707,0.5,0.4,1.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.4174,0.9928,1,0.944
6,3-TwoStageBetween,exp_96,1.0,0.496,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.641,0.9484,0,0.1903
7,3-TwoStageBetween,catch_8,0.0,0.2692,0.5,0.32,1.0,0.5,0.37,0.5,0.22,0.0,0.0,TwoStageBetween,0.4966,0.017,0,1.1355
8,3-TwoStageBetween,exp_91,1.0,0.3008,0.6,0.38,0.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageBetween,0.7043,0.924,1,2.8144
9,3-TwoStageBetween,exp_89,1.0,0.5224,0.6,0.38,1.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageBetween,0.9072,0.7697,1,0.6901
10,3-TwoStageBetween,exp_68,1.0,1.6064,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.6976,0.927,1,0.1926
11,3-TwoStageBetween,exp_29,1.0,0.8461,0.4,0.17,0.0,0.3,0.2,0.6,0.3,1.0,1.0,TwoStageBetween,0.4614,0.988,1,0.085
12,3-TwoStageBetween,exp_114,1.0,0.3822,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.3869,0.9952,1,0.3919
13,3-TwoStageBetween,catch_3,0.0,0.244,0.5,0.38,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageBetween,0.2968,0.0009,0,0.195
14,3-TwoStageBetween,exp_60,1.0,0.5408,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.6128,0.9572,1,0.3217
15,3-TwoStageBetween,exp_36,1.0,0.9129,0.5,0.7,0.0,0.32,0.2,0.5,0.79,0.0,1.0,TwoStageBetween,1.0,0.4841,0,3.7315
16,3-TwoStageBetween,exp_74,1.0,0.1001,0.5,0.2,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.2192,0.9999,1,0.1435
17,3-TwoStageBetween,catch_0,0.0,0.0984,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.1823,0.0,0,0.0951
18,3-TwoStageBetween,exp_94,1.0,0.5729,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.8281,0.85,1,1.3962
19,3-TwoStageBetween,exp_30,1.0,0.6988,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.5034,0.9819,1,1.0896
20,3-TwoStageBetween,exp_47,1.0,0.8832,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,1.0,TwoStageBetween,0.9823,0.6209,0,0.2567
