,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,1-TwoStageWithin,exp_22,1.0,0.2816,0.5,0.17,1.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageBetween,0.3977,0.7401,0,0.23
1,1-TwoStageWithin,exp_42,1.0,0.4017,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,1.0,TwoStageBetween,0.4139,0.6799,0,0.6057
2,1-TwoStageWithin,exp_27,0.0,0.1004,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,0.349,0.8512,1,0.5647
3,1-TwoStageWithin,catch_3,0.0,0.7637,0.5,0.38,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageBetween,0.3291,0.1178,0,0.5079
4,1-TwoStageWithin,exp_108,1.0,0.5723,0.5,0.4,0.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.3566,0.8378,1,1.4533
5,1-TwoStageWithin,exp_25,0.0,0.5295,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,0.3532,0.844,0,0.2066
6,1-TwoStageWithin,catch_9,0.0,0.0584,0.5,0.72,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageBetween,0.3611,0.1707,0,0.9513
7,1-TwoStageWithin,exp_80,1.0,0.5511,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.3741,0.8024,0,0.1962
8,1-TwoStageWithin,exp_9,1.0,0.2438,0.6,0.29,1.0,0.5,0.18,0.4,0.7,1.0,1.0,TwoStageBetween,0.3016,0.9163,0,0.3422
9,1-TwoStageWithin,exp_43,1.0,0.2119,0.6,0.48,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,1.0,TwoStageBetween,0.387,0.7709,1,0.1726
10,1-TwoStageWithin,exp_94,0.0,0.4792,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,0.4199,0.6505,0,0.9571
11,1-TwoStageWithin,catch_0,0.0,0.1825,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.2313,0.0283,0,0.2276
12,1-TwoStageWithin,exp_101,1.0,0.4844,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageBetween,0.4138,0.6804,1,0.4109
13,1-TwoStageWithin,exp_19,1.0,1.4557,0.6,0.17,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,1.0,TwoStageBetween,0.3726,0.8057,0,0.3544
14,1-TwoStageWithin,exp_58,0.0,0.217,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageBetween,0.3853,0.7752,1,0.1744
15,1-TwoStageWithin,exp_114,1.0,0.3543,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.3425,0.8621,1,0.3622
16,1-TwoStageWithin,exp_89,0.0,0.714,0.6,0.38,1.0,0.4,0.3,0.4,0.5,1.0,0.0,TwoStageBetween,0.4126,0.6856,1,0.4337
17,1-TwoStageWithin,exp_102,0.0,0.4324,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.4004,0.7315,0,0.5303
18,1-TwoStageWithin,exp_52,0.0,0.1164,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,0.0,TwoStageBetween,0.3942,0.7506,1,0.1525
19,1-TwoStageWithin,catch_7,0.0,0.4477,0.5,0.48,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageBetween,0.3308,0.1203,0,0.1323
20,1-TwoStageWithin,catch_4,1.0,0.1184,0.5,0.31,1.0,0.73,0.4,0.5,0.19,0.0,1.0,TwoStageBetween,0.3534,0.1564,0,0.3029
21,1-TwoStageWithin,exp_82,1.0,0.416,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.3741,0.8024,1,0.3773
22,1-TwoStageWithin,catch_5,0.0,0.5768,0.5,0.49,1.0,0.43,0.32,0.5,0.4,1.0,0.0,TwoStageBetween,0.4134,0.3178,1,0.4536
23,1-TwoStageWithin,exp_90,0.0,0.1127,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,0.4199,0.6505,1,0.63
24,1-TwoStageWithin,exp_74,1.0,0.3135,0.5,0.2,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.2534,0.9583,1,0.3762
25,1-TwoStageWithin,exp_84,1.0,0.073,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.3741,0.8024,0,0.4399
26,1-TwoStageWithin,exp_57,1.0,0.3593,0.6,0.21,1.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageBetween,0.3525,0.8452,1,0.3569
