,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,14-TwoStageMixtureNoScaling,exp_59,0.0,0.5391,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageBetween,1.0357,0.1537,0.0,0.9222
1,14-TwoStageMixtureNoScaling,exp_9,0.0,1.2621,0.6,0.29,1.0,0.5,0.18,0.4,0.7,1.0,0.0,TwoStageBetween,1.1653,0.3058,0.0,2.0891
2,14-TwoStageMixtureNoScaling,catch_1,0.0,0.6629,0.5,0.41,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,0.0,TwoStageBetween,0.8982,0.0804,0.0,1.0136
3,14-TwoStageMixtureNoScaling,exp_1,0.0,0.3346,0.6,0.49,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,0.0,TwoStageBetween,1.2035,0.4432,0.0,0.2228
4,14-TwoStageMixtureNoScaling,exp_84,0.0,1.3235,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,1.0072,0.1344,0.0,0.7046
5,14-TwoStageMixtureNoScaling,exp_30,0.0,2.9509,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageBetween,1.1983,0.5643,0.0,0.5363
6,14-TwoStageMixtureNoScaling,exp_27,0.0,1.861,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,1.1891,0.6042,0.0,1.1889
7,14-TwoStageMixtureNoScaling,exp_104,1.0,1.9614,0.5,0.4,1.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,1.1648,0.6707,0.0,2.7306
8,14-TwoStageMixtureNoScaling,exp_82,1.0,2.8406,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,1.0072,0.1344,0.0,0.5258
9,14-TwoStageMixtureNoScaling,exp_36,0.0,2.0471,0.5,0.7,0.0,0.32,0.2,0.5,0.79,0.0,0.0,TwoStageBetween,1.1036,0.2145,0.0,0.7533
10,14-TwoStageMixtureNoScaling,exp_52,1.0,2.6736,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,1.1712,0.656,0.0,0.9206
