,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,15-TwoStageMixtureNoScaling,exp_19,1.0,0.6153,0.6,0.17,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,1.0,TwoStageBetween,0.6484,0.7914,1.0,0.3127
1,15-TwoStageMixtureNoScaling,exp_108,1.0,0.1959,0.5,0.4,0.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.537,0.9034,1.0,1.4937
2,15-TwoStageMixtureNoScaling,exp_107,1.0,0.1728,0.6,0.4,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageBetween,0.4669,0.9445,1.0,0.4048
3,15-TwoStageMixtureNoScaling,exp_60,0.0,0.412,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageBetween,0.7332,0.5706,0.0,0.3406
4,15-TwoStageMixtureNoScaling,catch_5,0.0,0.4541,0.5,0.49,1.0,0.43,0.32,0.5,0.4,1.0,0.0,TwoStageBetween,0.5221,0.0865,0.0,0.4053
5,15-TwoStageMixtureNoScaling,exp_73,1.0,0.391,0.6,0.2,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageBetween,0.3641,0.9808,1.0,0.2466
6,15-TwoStageMixtureNoScaling,exp_45,0.0,0.8498,0.4,0.48,0.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.7337,0.4322,0.0,2.0278
7,15-TwoStageMixtureNoScaling,exp_101,1.0,0.7218,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageBetween,0.5972,0.8524,1.0,0.1663
8,15-TwoStageMixtureNoScaling,exp_80,1.0,0.5873,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.7242,0.6197,0.0,0.4695
9,15-TwoStageMixtureNoScaling,exp_26,1.0,1.1395,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.6083,0.841,1.0,0.1494
10,15-TwoStageMixtureNoScaling,catch_2,0.0,0.4706,0.5,0.6,1.0,0.4,0.22,0.5,0.38,0.0,0.0,TwoStageBetween,0.3812,0.0237,0.0,0.2633
11,15-TwoStageMixtureNoScaling,exp_74,1.0,0.3642,0.5,0.2,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.3217,0.9893,1.0,0.4638
12,15-TwoStageMixtureNoScaling,exp_115,1.0,0.4529,0.6,0.22,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.4786,0.9387,1.0,0.3635
13,15-TwoStageMixtureNoScaling,catch_7,0.0,0.4966,0.5,0.48,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageBetween,0.2732,0.0045,0.0,0.3197
14,15-TwoStageMixtureNoScaling,catch_6,0.0,0.1097,0.5,0.59,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageBetween,0.2824,0.0054,0.0,0.4796
15,15-TwoStageMixtureNoScaling,exp_23,1.0,0.4907,0.4,0.17,1.0,0.8300000000000001,0.43,0.6,0.28,1.0,1.0,TwoStageBetween,0.7368,0.5338,1.0,0.4883
16,15-TwoStageMixtureNoScaling,exp_99,1.0,0.4294,0.6,0.38,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,1.0,TwoStageBetween,0.5972,0.8524,1.0,0.5028
17,15-TwoStageMixtureNoScaling,exp_43,1.0,1.4078,0.6,0.48,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,1.0,TwoStageBetween,0.7337,0.4322,0.0,0.2347
18,15-TwoStageMixtureNoScaling,catch_8,0.0,0.2403,0.5,0.32,1.0,0.5,0.37,0.5,0.22,0.0,0.0,TwoStageBetween,0.4936,0.0693,0.0,0.2931
19,15-TwoStageMixtureNoScaling,exp_114,1.0,0.3486,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.55,0.8938,1.0,0.378
20,15-TwoStageMixtureNoScaling,exp_50,1.0,0.3733,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.6156,0.8329,1.0,0.3375
21,15-TwoStageMixtureNoScaling,exp_68,1.0,0.1129,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.6725,0.7531,1.0,0.302
22,15-TwoStageMixtureNoScaling,exp_67,0.0,0.1915,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,0.0,TwoStageBetween,0.6021,0.8475,1.0,0.9521
23,15-TwoStageMixtureNoScaling,exp_8,0.0,0.6614,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageBetween,0.6165,0.8319,1.0,0.5613
