,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,10-TwoStageWithin,exp_73,0.0,0.2149,0.6,0.2,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,0.0,TwoStageBetween,0.6169,0.2838,0,0.3649
1,10-TwoStageWithin,catch_0,1.0,0.9226,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,1.0,TwoStageBetween,0.6227,0.2984,0,0.3447
2,10-TwoStageWithin,catch_7,0.0,1.6636,0.5,0.48,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageBetween,0.5205,0.1355,0,0.1756
3,10-TwoStageWithin,exp_8,0.0,0.1629,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageBetween,0.5028,0.1181,0,0.3506
4,10-TwoStageWithin,exp_22,0.0,1.0324,0.5,0.17,1.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageBetween,0.5755,0.2048,1,0.4863
5,10-TwoStageWithin,exp_69,0.0,1.414,0.4,0.51,0.0,0.52,0.42,0.6,0.72,1.0,0.0,TwoStageBetween,0.6458,0.3759,1,0.3328
6,10-TwoStageWithin,exp_90,1.0,0.4119,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.64,0.3518,1,0.326
7,10-TwoStageWithin,exp_15,0.0,0.4715,0.4,0.29,1.0,0.5,0.18,0.6,0.7,1.0,0.0,TwoStageBetween,0.4543,0.0793,0,0.4118
8,10-TwoStageWithin,exp_45,0.0,0.2566,0.4,0.48,0.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.3751,0.0366,0,0.1167
9,10-TwoStageWithin,exp_89,0.0,0.9204,0.6,0.38,1.0,0.4,0.3,0.4,0.5,1.0,0.0,TwoStageBetween,0.6447,0.3709,0,0.4504
10,10-TwoStageWithin,exp_117,0.0,0.2056,0.4,0.22,0.0,0.79,0.42,0.6,0.49,1.0,0.0,TwoStageBetween,0.5569,0.1782,0,0.4817
11,10-TwoStageWithin,exp_115,1.0,0.0719,0.6,0.22,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.6099,0.2677,0,0.4182
12,10-TwoStageWithin,exp_96,0.0,0.9541,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.6325,0.3263,0,0.5548
13,10-TwoStageWithin,exp_3,0.0,0.6176,0.6,0.49,0.0,0.8300000000000001,0.53,0.4,0.79,1.0,0.0,TwoStageBetween,0.6332,0.3284,1,0.6265
14,10-TwoStageWithin,exp_37,1.0,0.2142,0.4,0.7,0.0,0.32,0.2,0.6,0.79,1.0,1.0,TwoStageBetween,0.597,0.2416,0,0.2608
15,10-TwoStageWithin,exp_67,0.0,0.2189,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,0.0,TwoStageBetween,0.6536,0.4193,0,0.1568
16,10-TwoStageWithin,exp_99,1.0,1.0645,0.6,0.38,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,1.0,TwoStageBetween,0.644,0.368,1,0.2862
17,10-TwoStageWithin,catch_3,0.0,0.7683,0.5,0.38,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageBetween,0.6516,0.4063,0,0.8803
18,10-TwoStageWithin,exp_107,1.0,0.2331,0.6,0.4,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageBetween,0.6427,0.3624,1,0.8441
19,10-TwoStageWithin,exp_42,0.0,0.1276,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.4226,0.0596,0,0.2368
20,10-TwoStageWithin,exp_98,1.0,1.2111,0.5,0.38,0.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.6325,0.3263,0,0.7385
21,10-TwoStageWithin,exp_25,0.0,1.0761,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,0.6326,0.3266,0,0.9541
22,10-TwoStageWithin,exp_26,0.0,0.5021,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageBetween,0.6227,0.2984,0,0.1929
23,10-TwoStageWithin,exp_53,0.0,0.4903,0.4,0.32,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,0.0,TwoStageBetween,0.6506,0.4006,0,1.1632
24,10-TwoStageWithin,exp_47,0.0,0.272,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.3684,0.0339,0,0.3904
25,10-TwoStageWithin,catch_4,0.0,0.1476,0.5,0.31,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageBetween,0.5867,0.2231,0,0.1182
26,10-TwoStageWithin,exp_108,1.0,0.2181,0.5,0.4,0.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.6304,0.3198,0,0.2805
27,10-TwoStageWithin,exp_101,0.0,0.6406,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,0.0,TwoStageBetween,0.6247,0.3036,0,0.7483
