,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,5-TwoStageWithin,exp_82,1.0,0.8514,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.7438,0.6313,1,1.6444
1,5-TwoStageWithin,exp_59,1.0,0.3515,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageBetween,0.7372,0.6542,0,0.6883
2,5-TwoStageWithin,exp_23,0.0,0.7431,0.4,0.17,1.0,0.8300000000000001,0.43,0.6,0.28,1.0,0.0,TwoStageBetween,0.7486,0.6111,1,1.1671
3,5-TwoStageWithin,exp_20,0.0,0.6556,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageBetween,0.7281,0.6805,1,0.298
4,5-TwoStageWithin,exp_35,0.0,0.9425,0.6,0.7,0.0,0.32,0.2,0.4,0.79,1.0,0.0,TwoStageBetween,0.7561,0.4292,0,0.4464
5,5-TwoStageWithin,exp_67,0.0,0.3069,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,0.0,TwoStageBetween,0.6588,0.8051,1,0.3284
6,5-TwoStageWithin,exp_58,1.0,0.6646,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.754,0.5826,0,0.1775
7,5-TwoStageWithin,exp_26,1.0,0.4337,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.6276,0.8412,0,0.5072
8,5-TwoStageWithin,catch_5,0.0,0.9049,0.5,0.49,1.0,0.43,0.32,0.5,0.4,1.0,0.0,TwoStageBetween,0.5808,0.116,0,0.2402
9,5-TwoStageWithin,exp_98,1.0,0.2817,0.5,0.38,0.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.6891,0.7609,1,1.0472
10,5-TwoStageWithin,exp_68,1.0,0.3795,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.694,0.7527,1,0.8167
11,5-TwoStageWithin,exp_113,1.0,0.233,0.6,0.22,1.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.6063,0.8621,1,0.6242
