,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,4-TwoStageWithin,exp_46,0.0,0.144,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.3192,0.1187,0,0.1023
1,4-TwoStageWithin,exp_42,0.0,0.1685,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.3192,0.1187,0,0.0549
2,4-TwoStageWithin,exp_80,0.0,0.3647,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,0.3785,0.2398,1,0.1714
3,4-TwoStageWithin,exp_57,0.0,0.2404,0.6,0.21,1.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageBetween,0.3521,0.1757,1,0.5551
4,4-TwoStageWithin,exp_37,0.0,0.4581,0.4,0.7,0.0,0.32,0.2,0.6,0.79,1.0,0.0,TwoStageBetween,0.4112,0.3786,1,0.1788
5,4-TwoStageWithin,exp_101,1.0,0.4922,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageBetween,0.4101,0.6287,1,0.1627
6,4-TwoStageWithin,catch_3,0.0,0.1706,0.5,0.38,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageBetween,0.2915,0.0832,0,0.164
7,4-TwoStageWithin,exp_23,1.0,0.7983,0.4,0.17,1.0,0.8300000000000001,0.43,0.6,0.28,1.0,1.0,TwoStageBetween,0.3977,0.3063,0,0.3814
8,4-TwoStageWithin,exp_73,1.0,0.0743,0.6,0.2,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageBetween,0.3716,0.7791,0,0.1702
9,4-TwoStageWithin,exp_50,1.0,0.4347,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.408,0.6423,1,0.2668
10,4-TwoStageWithin,exp_1,1.0,0.2625,0.6,0.49,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageBetween,0.4157,0.4168,0,0.5752
11,4-TwoStageWithin,exp_22,0.0,0.3977,0.5,0.17,1.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageBetween,0.4138,0.399,0,0.17
12,4-TwoStageWithin,exp_102,0.0,0.274,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.4187,0.5396,0,1.2493
13,4-TwoStageWithin,exp_115,1.0,0.0801,0.6,0.22,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.4023,0.6729,1,0.532
14,4-TwoStageWithin,catch_6,0.0,0.1908,0.5,0.59,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageBetween,0.253,0.0473,0,0.2313
15,4-TwoStageWithin,exp_91,0.0,0.4634,0.6,0.38,0.0,0.4,0.3,0.4,0.5,1.0,0.0,TwoStageBetween,0.4156,0.5841,1,0.7318
16,4-TwoStageWithin,catch_4,0.0,1.5794,0.5,0.31,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageBetween,0.2761,0.0671,0,0.0457
17,4-TwoStageWithin,exp_52,0.0,0.103,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,0.0,TwoStageBetween,0.408,0.6423,1,0.2613
18,4-TwoStageWithin,exp_89,1.0,0.1546,0.6,0.38,1.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageBetween,0.4133,0.3945,0,0.5627
19,4-TwoStageWithin,exp_99,0.0,0.1285,0.6,0.38,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,0.0,TwoStageBetween,0.409,0.6362,1,0.2073
20,4-TwoStageWithin,exp_25,0.0,0.3481,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,0.4195,0.4933,1,0.1351
21,4-TwoStageWithin,exp_47,0.0,0.0779,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.2896,0.0811,0,0.1156
22,4-TwoStageWithin,exp_36,0.0,0.2304,0.5,0.7,0.0,0.32,0.2,0.5,0.79,0.0,0.0,TwoStageBetween,0.3951,0.2959,1,0.1522
23,4-TwoStageWithin,exp_15,0.0,1.0502,0.4,0.29,1.0,0.5,0.18,0.6,0.7,1.0,0.0,TwoStageBetween,0.3996,0.3148,0,0.5382
